response_id,jobs_displaced,jobs_created
98494,320,414
98495,476,368
98496,312,406
98497,35,33
98498,64,64
98499,35,17
98500,23,41
98501,53,47
98502,47,48
98503,38,56
98504,23,24
98505,42,40
98506,38,30
98508,27,57
98509,50,42
98510,32,43
98511,78,78
98513,857,1156
98514,451,647
98515,1095,708
98516,668,681
98517,1407,933
98518,788,536
98519,727,1201
98520,1105,1555
98521,1110,1120
98522,490,949
98523,889,1020
98524,1496,821
98525,1237,932
98526,1236,976
98527,1178,779
98528,836,1145
98529,270,294
98530,285,345
98531,302,194
98532,131,303
98533,39,63
98534,257,214
98535,286,293
98536,275,202
98537,256,336
98540,189,318
98542,217,309
98543,364,259
98544,332,396
98545,1,2
98546,2,1
98547,3,3
98548,1,1
98549,2,2
98550,1,3
98551,2,3
98552,3,3
98553,3,2
98554,3,3
98555,2,3
98556,3,3
98557,3,3
98559,1,3
98560,1,2
98562,2,3
98563,2,2
98564,4,4
98565,3,2
98566,2,2
98567,5,2
98568,4,2
98569,6,3
98570,1,2
98571,5,4
98572,3,5
98573,3,3
98574,3,4
98575,3,3
98577,1,14
98578,11,10
98579,22,19
98580,4,10
98581,7,7
98582,17,14
98583,4,9
98584,19,18
98585,13,12
98586,11,10
98587,8,8
98588,20,11
98589,13,12
98590,22,16
98591,12,3
98592,25,21
98593,4,10
98594,13,11
98595,13,9
98596,7,10
98597,12,13
98598,12,12
98599,8,12
98600,5,11
98601,7,10
98602,11,15
98603,12,8
98604,8,9
98605,6,9
98607,7,11
98608,9,14
98609,1,4
98610,0,6
98611,7,5
98612,5,8
98613,5,3
98614,2,3
98615,9,3
98616,9,7
98617,8,6
98618,2,5
98620,2,5
98621,4,6
98622,5,5
98623,4,7
98624,6,5
98625,1,11
98626,9,10
98627,15,9
98628,29,24
98629,11,25
98630,8,16
98631,15,20
98632,0,20
98633,24,26
98634,33,20
98635,5,8
98636,7,36
98637,18,15
98638,17,21
98639,3,18
98640,18,17
98641,178,229
98642,136,183
98643,3,172
98644,283,402
98645,253,42
98646,444,296
98647,295,220
98648,389,297
98649,457,209
98650,0,68
98651,50,217
98652,189,196
98653,228,379
98654,0,6
98655,393,342
98656,359,340
98657,2,1
98658,1,1
98659,1,1
98660,1,1
98661,1,2
98662,1,1
98664,1,1
98665,1,1
98666,1,1
98667,1,1
98668,1,1
98669,0,1
98670,1,1
98671,0,1
98672,1,1
98673,5,3
98674,3,1
98675,1,3
98676,1,1
98677,2,4
98678,4,4
98679,3,2
98680,5,3
98681,4,3
98682,2,2
98684,2,3
98685,4,3
98686,5,3
98687,7,4
98688,3,3
98689,78,295
98690,183,78
98691,75,166
98692,186,242
98693,266,103
98694,202,139
98695,216,162
98696,110,159
98698,135,188
98699,244,214
98700,235,299
98701,249,256
98702,309,197
98703,254,232
98704,185,192
98705,1,1
98706,1,1
98707,0,0
98709,2,2
98710,1,1
98711,0,0
98712,2,2
98713,0,1
98714,0,0
98715,1,0
98716,2,1
98717,1,1
98718,1,0
98719,3,1
98720,1,1
98721,24,25
98722,35,36
98723,25,29
98725,31,13
98726,10,38
98727,23,35
98728,23,25
98729,31,19
98730,27,37
98731,34,30
98732,33,38
98733,33,28
98734,25,36
98735,23,36
98736,45,42
98737,6,5
98738,10,6
98739,3,4
98740,7,6
98741,5,7
98742,7,6
98743,4,8
98744,6,4
98745,7,6
98746,6,6
98748,4,6
98749,9,6
98750,6,5
98751,5,7
98752,6,8
98753,10,9
98754,8,6
98755,2,10
98756,14,16
98757,6,5
98758,2,3
98759,0,7
98760,9,6
98761,16,9
98762,9,12
98763,0,1
98764,11,9
98765,10,9
98766,6,9
98767,16,16
98768,0,2
98769,11,9
98770,6,7
98771,5,7
98772,8,10
98773,0,3
98774,0,3
98775,14,11
98776,12,14
98777,4,7
98778,10,9
98779,3,5
98780,9,6
98781,3,7
98782,2,6
98783,7,7
98784,5,7
98785,2,2
98786,4,3
98787,1,2
98788,1,0
98789,2,1
98790,2,2
98791,3,3
98792,0,1
98793,1,1
98794,1,2
98795,1,1
98796,1,2
98797,1,2
98798,3,2
98799,2,1
98800,1,1
98801,2,3
98802,4,3
98804,3,3
98805,5,4
98806,2,3
98808,2,3
98809,5,2
98810,4,6
98811,4,2
98812,2,3
98813,4,5
98814,4,4
98815,3,4
98816,4,4
98817,5,5
98818,26,16
98820,15,19
98821,17,18
98822,11,16
98823,39,28
98824,17,27
98825,0,13
98826,21,10
98829,23,15
98830,24,21
98831,20,20
98832,6,9
98833,38,37
98834,43,43
98835,12,31
98836,6,33
98837,39,37
98838,42,52
98839,30,37
98840,27,26
98841,11,28
98842,33,32
98843,48,39
98845,34,36
98846,22,16
98847,46,40
98848,42,30
98849,1,2
98850,3,2
98851,3,2
98852,2,2
98853,1,2
98854,1,2
98855,1,1
98856,2,2
98857,2,2
98858,2,3
98859,1,1
98860,2,1
98861,2,2
98862,3,2
98863,2,2
98864,1,0
98866,3,0
98867,1,1
98868,2,1
98869,0,2
98870,2,2
98871,3,2
98872,1,0
98873,4,2
98874,1,2
98875,1,0
98876,1,1
98877,2,2
98878,2,2
98879,1,2
98880,3,3
98881,393,438
98882,355,431
98883,386,384
98884,473,468
98885,569,483
98886,326,355
98887,703,467
98888,663,409
98889,452,191
98890,326,463
98891,591,244
98892,394,366
98893,356,538
98894,197,328
98895,476,407
98896,367,510
98897,14,10
98898,19,7
98899,0,2
98900,32,21
98901,8,12
98902,11,0
98903,8,10
98904,3,7
98905,9,9
98906,13,3
98907,1,3
98908,18,22
98909,15,21
98910,25,11
98911,15,8
98912,13,12
98913,19,7
98914,39,42
98915,75,54
98916,21,41
98917,31,18
98918,64,54
98919,67,43
98920,35,44
98921,79,63
98922,31,13
98923,48,39
98924,25,37
98925,83,34
98926,37,35
98927,25,39
98928,59,45
98929,56,43
98930,23,33
98931,21,33
98932,45,42
98933,23,55
98934,23,35
98936,34,47
98937,43,22
98938,21,49
98940,17,26
98941,51,50
98942,43,35
98943,45,40
98945,27,20
98946,38,20
98947,23,6
98948,13,0
98949,3,1
98950,28,16
98951,18,9
98952,39,26
98953,22,7
98954,23,13
98955,29,10
98956,32,16
98957,7,21
98958,15,15
98959,13,8
98960,12,15
98961,4,5
98962,3,6
98963,4,3
98964,7,8
98965,3,4
98966,3,3
98967,6,8
98968,7,6
98969,4,4
98970,3,3
98973,6,6
98974,4,4
98975,6,5
98976,5,4
98977,9,14
98978,26,10
98979,16,37
98980,18,21
98981,9,9
98982,55,39
98983,31,34
98984,50,24
98985,30,53
98986,54,41
98987,17,10
98988,32,22
98989,30,25
98991,43,44
98992,37,32
98993,2,3
98994,4,2
98995,3,3
98996,2,3
98997,3,3
98998,4,3
98999,5,4
99000,6,4
99001,3,3
99002,3,1
99003,3,4
99005,3,2
99006,4,3
99007,4,2
99008,4,5
99009,1059,833
99010,788,622
99011,749,714
99012,1107,1026
99013,563,1139
99014,1155,917
99015,1070,1035
99016,1072,662
99017,1070,1067
99018,904,899
99019,1185,824
99020,991,876
99021,781,838
99022,1064,818
99023,650,962
99024,1137,1010
99025,37,27
99026,43,12
99027,23,32
99028,49,32
99029,28,24
99030,27,15
99031,8,22
99032,29,22
99033,14,14
99034,39,37
99035,28,28
99036,8,20
99037,16,23
99038,34,22
99039,35,21
99040,31,23
99041,3,4
99043,3,4
99044,1,2
99045,3,4
99046,4,5
99047,4,4
99048,6,4
99049,2,4
99050,3,4
99051,2,3
99052,5,5
99053,3,2
99054,4,4
99055,5,4
99056,7,4
99057,50,35
99058,47,59
99059,28,32
99060,30,60
99061,53,65
99062,64,42
99063,39,54
99064,45,33
99065,69,50
99066,64,48
99067,39,49
99068,57,56
99069,29,40
99070,24,56
99071,74,60
99073,0,1
99074,1,2
99075,0,0
99076,1,1
99077,1,1
99078,0,1
99079,2,2
99080,1,1
99081,2,2
99082,1,1
99083,1,2
99085,1,1
99086,1,1
99087,1,1
99088,1,1
99089,710,579
99090,542,863
99091,571,863
99092,512,457
99093,368,676
99094,637,567
99095,486,531
99096,472,469
99097,437,637
99098,358,440
99099,742,623
99100,382,888
99101,475,993
99102,703,509
99103,392,758
99104,703,1024
99105,3,4
99106,4,7
99107,1,4
99108,2,4
99110,5,5
99111,3,5
99112,2,2
99113,5,6
99114,5,5
99115,6,5
99116,3,3
99117,5,6
99118,7,4
99119,5,4
99120,5,5
99121,21,13
99122,27,22
99124,12,4
99125,17,4
99126,8,20
99127,25,30
99128,28,29
99129,16,17
99130,30,28
99131,17,24
99132,15,22
99133,18,18
99134,23,22
99136,18,15
99137,67,42
99138,43,37
99139,30,26
99140,75,42
99141,53,36
99142,21,21
99143,19,23
99144,42,22
99145,1,5
99146,17,0
99147,38,38
99148,27,24
99149,35,39
99150,34,40
99151,45,51
99152,58,54
99153,42,54
99154,56,49
99155,54,50
99156,65,52
99157,53,36
99158,55,67
99159,24,33
99160,41,48
99161,58,58
99162,45,61
99163,66,42
99164,50,48
99165,59,70
99167,51,50
99168,34,59
99169,4,3
99170,5,5
99171,2,6
99172,2,4
99173,6,5
99174,8,5
99175,6,5
99176,5,4
99177,3,3
99178,9,5
99179,5,4
99180,11,4
99181,4,5
99182,8,5
99183,5,4
99184,4,6
99185,0,4
99186,4,5
99187,2,2
99188,3,5
99189,5,6
99191,4,8
99192,5,8
99193,10,8
99194,11,7
99195,5,4
99196,5,5
99197,3,5
99198,4,5
99199,10,7
99200,5,6
99201,2,3
99202,3,3
99203,2,2
99204,4,3
99205,1,1
99206,3,1
99207,1,2
99208,3,2
99209,3,3
99210,3,2
99211,4,4
99212,4,3
99213,4,5
99214,3,3
99216,1,1
99217,17,23
99218,22,23
99219,19,27
99220,31,14
99221,39,24
99222,14,30
99223,31,22
99224,9,6
99225,37,35
99226,0,16
99227,14,21
99228,18,24
99229,14,14
99230,38,12
99231,21,21
99232,18,24
99233,1137,1116
99234,893,673
99235,716,1174
99236,535,469
99237,1649,803
99238,473,895
99239,527,688
99241,412,870
99242,660,1526
99243,795,450
99244,968,918
99246,821,683
99248,1221,983
99249,10,4
99250,5,6
99252,5,0
99253,16,10
99254,18,17
99255,3,5
99256,0,7
99257,6,7
99258,9,9
99259,6,0
99261,8,7
99262,8,7
99263,6,12
99264,10,8
99265,672,656
99266,1260,863
99267,856,965
99268,1260,558
99269,879,867
99270,1388,953
99272,872,962
99273,560,833
99275,895,807
99276,1047,1092
99277,668,813
99278,839,716
99279,903,910
99280,371,879
99281,19,25
99282,18,22
99283,9,26
99284,54,23
99285,49,38
99286,35,38
99287,46,35
99288,29,30
99289,34,51
99290,56,53
99292,40,37
99293,66,60
99294,26,37
99295,11,40
99296,33,63
99297,22,48
99298,30,24
99299,35,43
99301,2,31
99303,53,33
99306,40,39
99307,34,25
99308,32,49
99309,71,39
99310,36,58
99311,14,39
99312,24,56
99313,2,3
99314,1,1
99315,4,3
99316,3,2
99317,4,2
99318,2,4
99321,4,3
99322,3,2
99323,1,3
99324,2,3
99325,4,2
99326,1,2
99327,2,4
99328,3,2
99329,272,311
99330,171,191
99331,259,251
99332,353,340
99333,218,170
99334,200,234
99335,373,257
99336,332,263
99337,324,297
99338,159,233
99339,310,230
99340,272,225
99342,185,292
99343,236,317
99344,109,198
99345,138,108
99346,118,128
99347,119,102
99348,157,120
99349,65,131
99350,148,114
99351,118,150
99352,83,156
99354,95,114
99355,12,76
99356,42,102
99357,128,86
99358,134,104
99359,175,157
99360,177,186
99361,21,13
99362,15,13
99363,21,19
99364,24,21
99365,20,25
99366,9,22
99367,29,2
99368,24,28
99369,12,16
99370,0,12
99371,5,20
99372,17,13
99374,26,23
99375,0,17
99376,12,15
99377,5,7
99378,4,8
99379,11,6
99380,16,11
99381,7,12
99382,10,3
99383,9,8
99384,16,7
99385,8,9
99386,9,8
99387,12,13
99388,8,7
99389,11,12
99390,11,5
99391,11,7
99392,5,4
99393,0,4
99394,4,7
99395,3,6
99396,0,1
99397,1,7
99399,3,5
99400,7,6
99401,8,7
99402,2,6
99403,9,8
99404,3,3
99406,7,8
99407,5,9
99408,7,1
99409,4,3
99410,3,1
99411,2,3
99412,3,3
99413,3,1
99414,2,2
99415,3,3
99416,1,2
99417,3,2
99418,2,3
99419,2,3
99420,2,4
99421,3,3
99422,4,3
99423,2,2
99424,4,4
99425,50,92
99426,40,69
99427,48,64
99428,44,63
99429,88,81
99430,75,107
99431,0,47
99432,102,89
99433,75,101
99434,98,105
99435,98,54
99436,98,158
99437,94,103
99438,103,69
99439,118,135
99440,83,79
99441,14,32
99443,31,25
99444,35,15
99445,27,32
99446,18,26
99447,40,24
99448,34,43
99449,17,25
99450,0,11
99451,32,32
99452,21,37
99453,24,36
99454,42,34
99455,13,19
99456,35,40
99457,16,19
99458,24,31
99459,29,19
99460,32,39
99461,22,26
99462,33,24
99463,25,16
99464,48,45
99465,39,31
99466,57,43
99467,45,34
99468,31,33
99470,19,27
99471,52,46
99472,21,34
99473,8,8
99474,5,6
99475,9,10
99476,5,7
99477,8,8
99479,8,9
99480,11,8
99481,6,10
99482,9,5
99483,5,8
99484,11,10
99485,11,10
99487,6,8
99488,9,10
99489,202,542
99490,118,469
99491,451,391
99492,421,284
99493,486,503
99494,559,388
99495,485,595
99496,545,439
99497,497,820
99498,478,579
99499,508,424
99500,572,269
99501,630,580
99502,733,574
99503,302,471
99504,571,649
99505,5,10
99506,12,12
99507,11,8
99508,6,6
99510,11,13
99511,9,9
99512,13,13
99513,13,10
99514,11,9
99515,12,8
99517,8,15
99518,9,7
99519,10,11
99520,10,10
99521,1,2
99522,0,1
99523,3,2
99524,3,1
99525,2,2
99527,1,2
99528,2,2
99529,2,2
99530,1,2
99531,1,2
99532,2,2
99533,1,2
99534,1,2
99535,0,2
99536,1,3
99537,370,348
99538,770,787
99539,583,366
99540,800,652
99541,447,693
99542,275,413
99543,914,748
99544,930,619
99545,815,725
99546,1093,471
99547,302,672
99548,631,497
99549,943,544
99550,637,781
99551,1282,1000
99552,1164,851
99553,28,16
99554,23,12
99555,8,10
99557,7,13
99558,24,9
99559,39,15
99560,35,21
99561,17,4
99562,34,31
99563,12,33
99564,8,14
99565,14,24
99566,38,33
99567,26,45
99568,35,24
99569,13,8
99570,10,11
99571,15,12
99572,17,15
99574,11,11
99575,12,13
99577,6,12
99578,11,12
99579,16,14
99580,14,7
99581,12,19
99582,14,15
99583,15,12
99584,22,16
99585,1,1
99586,1,1
99587,2,1
99588,1,1
99590,1,1
99591,1,1
99592,2,1
99593,1,1
99594,1,2
99595,2,1
99596,1,2
99598,2,1
99599,1,2
99600,1,2
99601,2,2
99602,3,3
99603,2,2
99604,3,3
99605,4,2
99606,3,4
99607,3,3
99608,4,2
99610,4,2
99611,0,0
99612,4,4
99614,1,3
99615,3,3
99616,5,4
99618,7,4
99619,8,12
99620,13,8
99621,6,7
99622,13,10
99623,4,9
99624,8,6
99625,10,11
99626,7,7
99627,10,9
99628,9,10
99629,5,8
99630,11,9
99631,14,12
99632,10,9
99633,10,9
99634,12,11
99635,20,16
99636,16,11
99637,6,8
99638,11,9
99639,16,11
99640,15,15
99641,14,16
99642,13,12
99643,6,16
99644,11,5
99646,0,9
99647,14,18
99648,12,15
99649,21,16
99650,32,32
99651,10,17
99652,29,27
99653,28,24
99654,32,30
99655,25,25
99656,17,15
99657,20,19
99659,11,32
99660,25,35
99661,34,29
99662,14,19
99663,36,31
99664,32,27
99665,1,1
99666,0,0
99667,1,0
99668,1,1
99669,2,1
99670,1,1
99671,3,2
99672,0,1
99673,1,2
99674,1,1
99675,2,1
99676,2,0
99677,1,1
99678,1,2
99679,2,1
99680,1,1
99681,3,3
99682,5,5
99683,1,4
99684,3,3
99685,4,3
99686,4,4
99687,5,5
99688,6,5
99689,6,5
99690,2,4
99691,3,5
99692,4,6
99693,5,6
99694,4,3
99696,2,4
99697,0,9
99698,5,22
99699,29,16
99700,0,12
99701,26,18
99702,15,27
99703,43,19
99704,0,11
99705,14,19
99706,30,30
99707,46,38
99708,19,12
99709,17,14
99710,29,22
99711,21,23
99712,31,21
99713,3,2
99714,4,3
99716,4,3
99717,7,3
99718,1,2
99719,4,1
99720,5,4
99721,4,3
99722,1,2
99723,4,5
99724,2,4
99725,5,6
99726,4,5
99727,6,5
99728,8,5
99729,204,88
99730,144,107
99731,0,52
99732,53,62
99733,135,104
99734,179,81
99735,82,60
99736,102,152
99737,169,149
99738,131,57
99739,91,135
99740,28,71
99741,149,145
99742,96,126
99743,122,128
99744,180,202
99745,14,18
99746,12,18
99747,17,21
99748,22,24
99749,7,13
99750,35,34
99751,11,21
99752,17,23
99753,28,10
99754,21,24
99755,15,26
99756,19,16
99757,19,20
99758,12,15
99759,20,23
99760,18,21
99761,1,1
99762,2,2
99763,2,2
99764,1,1
99766,2,2
99767,3,2
99769,1,1
99770,2,3
99771,1,2
99772,3,2
99773,3,2
99774,1,1
99775,1,2
99776,2,2
99777,0,0
99778,0,0
99779,0,1
99780,0,1
99781,0,1
99782,0,0
99784,0,0
99785,0,0
99786,0,0
99787,1,1
99788,0,0
99789,1,0
99790,0,1
99791,1,1
99792,1,0
99793,6,4
99794,15,14
99796,6,4
99797,0,1
99798,11,8
99799,6,9
99800,11,8
99801,2,9
99802,8,10
99803,9,9
99804,12,14
99805,8,11
99806,13,8
99807,13,12
99808,8,8
99809,304,561
99810,592,508
99811,308,139
99812,322,341
99813,518,464
99814,555,262
99815,352,428
99816,530,472
99817,316,493
99818,219,230
99819,429,539
99820,420,505
99821,426,412
99822,182,693
99823,459,362
99824,326,275
99825,1048,854
99826,1191,1591
99827,696,1006
99828,799,1299
99829,1102,1328
99830,1601,1414
99831,1251,1040
99832,1299,963
99833,1478,1177
99834,1700,1451
99835,1953,1741
99836,618,1120
99837,843,1568
99838,1054,1316
99839,996,1625
99840,1556,1470
99841,2,2
99842,1,2
99843,1,2
99844,2,3
99845,2,2
99846,2,2
99847,1,1
99849,3,2
99850,4,4
99851,1,2
99852,3,2
99853,2,2
99856,2,2
99857,49,42
99858,39,23
99859,34,28
99860,21,17
99861,0,26
99862,0,9
99864,29,23
99866,38,44
99867,36,44
99868,69,55
99869,2,24
99870,12,36
99871,52,25
99872,27,37
99873,1080,803
99874,725,788
99875,700,658
99876,228,301
99877,638,444
99878,469,400
99879,505,676
99880,737,238
99881,499,863
99882,737,603
99883,392,448
99884,298,403
99885,595,600
99886,957,856
99887,500,630
99888,760,188
99889,703,813
99890,833,591
99891,333,509
99892,941,1064
99893,375,948
99894,320,553
99895,227,507
99896,1261,653
99897,823,742
99898,1103,684
99899,508,654
99900,1046,620
99901,471,409
99902,669,622
99903,984,716
99904,902,935
99905,15,10
99906,10,6
99907,12,11
99908,6,12
99909,17,8
99910,8,10
99911,5,6
99912,15,16
99913,3,5
99914,10,8
99915,8,14
99916,7,8
99917,3,10
99918,12,12
99919,23,13
99920,7,13
99921,2,2
99922,3,3
99923,2,0
99924,2,2
99925,5,2
99926,3,2
99927,1,5
99928,1,2
99929,3,3
99930,2,3
99931,1,5
99934,2,5
99935,0,2
99936,5,4
99937,4,4
99938,5,3
99939,5,4
99940,1,2
99941,3,3
99942,3,4
99943,2,4
99944,5,1
99945,2,2
99946,4,2
99947,5,5
99948,5,1
99949,5,5
99950,2,3
99951,3,4
99952,5,5
99953,48,49
99954,31,45
99955,10,43
99956,21,32
99958,51,37
99959,52,56
99960,46,52
99961,28,49
99962,51,61
99963,21,33
99964,14,42
99965,36,54
99966,48,34
99967,40,40
99968,43,70
99969,6,4
99970,9,6
99971,7,7
99972,5,6
99973,5,6
99974,7,4
99975,6,5
99976,3,6
99979,5,6
99980,5,6
99981,6,7
99982,8,8
99983,7,7
99984,7,8
99985,3,3
99986,2,3
99988,3,2
99989,0,4
99990,1,2
99991,4,4
99992,2,3
99993,2,3
99994,5,3
99995,1,3
99996,1,2
99997,3,3
99998,5,3
99999,7,7
100000,0,4
100001,22,54
100002,46,51
100003,21,33
100004,34,47
100005,0,40
100006,45,25
100007,26,51
100008,9,16
100009,44,43
100010,33,67
100011,53,52
100012,45,35
100013,37,48
100014,54,57
100015,33,60
100016,82,68
100017,2,2
100018,5,6
100019,2,4
100020,5,5
100021,3,4
100022,3,3
100023,4,4
100024,1,4
100025,5,2
100027,1,3
100028,3,3
100029,4,3
100030,4,2
100031,0,6
100032,3,2
100033,676,436
100034,1355,1461
100035,872,799
100036,547,932
100037,1496,1400
100038,924,1149
100039,787,1234
100040,1005,1048
100041,996,1308
100042,685,805
100043,1767,1212
100044,885,813
100045,1155,1139
100046,702,914
100047,1005,1010
100048,1241,1319
100049,65,229
100050,145,84
100051,240,113
100052,91,100
100053,175,217
100054,103,245
100055,162,165
100056,240,194
100057,53,149
100058,164,167
100059,259,137
100060,121,161
100061,140,185
100063,150,216
100064,212,240
100065,7,3
100066,4,4
100067,3,3
100068,2,2
100069,3,3
100070,4,5
100071,3,4
100072,6,6
100073,7,2
100074,4,5
100075,6,5
100076,4,4
100077,9,5
100078,4,5
100079,5,5
100080,5,4
100081,5,3
100082,12,15
100084,0,6
100085,13,10
100086,7,11
100087,3,10
100088,13,10
100090,7,7
100091,0,1
100092,4,5
100093,10,5
100094,12,10
100095,13,16
100096,18,8
100097,28,0
100098,18,27
100099,0,16
100100,22,9
100101,29,21
100102,9,8
100104,28,15
100105,5,14
100106,27,8
100107,10,9
100108,27,14
100109,46,17
100110,30,32
100111,17,8
100112,18,17
100113,0,0
100114,0,1
100115,0,0
100116,1,1
100117,0,0
100118,0,1
100119,1,0
100120,1,1
100121,1,1
100122,1,0
100123,0,1
100125,2,1
100126,1,1
100127,1,1
100130,32,5
100131,28,41
100132,12,8
100133,53,31
100134,25,7
100135,58,43
100136,31,37
100137,49,32
100138,51,28
100139,20,34
100140,46,48
100141,30,32
100142,51,35
100143,32,29
100144,5,35
100145,10,0
100146,5,15
100147,12,12
100148,16,4
100149,10,15
100150,3,4
100151,14,1
100152,4,6
100153,7,12
100154,4,0
100155,0,0
100156,15,8
100157,11,14
100158,1,15
100160,12,10
100161,8,11
100162,7,2
100163,5,8
100164,13,12
100165,11,15
100166,17,10
100167,9,6
100169,12,8
100170,15,8
100171,14,6
100172,7,11
100173,9,13
100174,8,15
100175,0,9
100176,23,8
100177,1,2
100178,2,2
100179,1,2
100180,2,2
100181,2,2
100182,1,1
100183,1,1
100184,3,3
100185,1,2
100186,0,1
100187,1,2
100188,2,2
100189,3,2
100190,2,3
100191,0,1
100192,1,1
100193,4,2
100194,1,0
100195,4,4
100196,1,3
100197,2,5
100198,3,2
100199,3,3
100200,5,1
100201,3,4
100202,1,2
100203,3,3
100204,5,4
100205,4,4
100206,4,5
100207,3,3
100208,2,4
100209,610,523
100210,274,524
100211,996,883
100213,432,240
100214,690,491
100215,309,769
100216,112,205
100217,536,522
100218,539,706
100219,687,556
100220,522,467
100221,307,627
100222,723,460
100223,903,752
100224,486,588
100225,28,25
100226,24,39
100227,40,39
100228,40,27
100229,56,36
100230,18,36
100231,16,30
100232,35,45
100233,29,25
100234,44,43
100235,39,38
100237,53,44
100238,16,19
100239,27,38
100240,25,29
100241,24,22
100242,31,36
100243,25,10
100244,23,35
100245,19,21
100246,32,37
100247,23,16
100248,20,36
100249,34,35
100250,18,30
100251,23,31
100252,27,28
100253,31,41
100254,27,26
100255,49,30
100256,2,27
100257,2,3
100258,3,4
100259,2,5
100260,4,5
100262,4,5
100263,5,5
100264,5,6
100265,5,6
100266,6,6
100267,7,7
100268,4,5
100269,6,7
100270,6,5
100271,0,4
100272,7,4
100273,639,493
100274,784,832
100275,544,459
100276,422,476
100277,885,723
100278,382,484
100279,643,793
100280,650,547
100281,738,874
100282,712,751
100283,15,245
100284,866,899
100285,797,771
100286,859,705
100287,896,835
100288,525,553
100289,14,23
100290,8,27
100291,3,25
100292,14,24
100293,17,26
100294,22,23
100295,23,28
100296,35,43
100297,14,38
100299,54,27
100300,50,41
100302,7,26
100303,14,1
100304,30,51
100305,0,1
100306,1,1
100307,0,0
100308,0,0
100309,1,1
100310,0,1
100311,0,0
100313,0,0
100314,0,0
100315,0,0
100316,1,0
100317,0,0
100318,0,1
100320,1,0
100321,6,7
100322,18,8
100323,6,1
100324,0,4
100325,5,3
100326,4,9
100328,7,6
100329,21,9
100330,0,3
100331,8,7
100332,16,15
100333,10,13
100334,7,10
100335,18,17
100336,9,8
100338,33,22
100339,27,7
100340,22,36
100341,49,35
100342,20,4
100343,26,13
100344,23,36
100345,29,29
100346,31,33
100347,34,25
100348,32,21
100349,28,20
100350,35,32
100351,40,32
100352,0,12
100353,16,17
100354,23,20
100355,15,18
100356,10,11
100358,19,13
100359,8,14
100360,17,13
100361,27,16
100362,11,7
100363,19,16
100364,20,17
100365,16,10
100366,0,16
100367,10,18
100368,9,20
100369,1,1
100370,1,1
100371,1,1
100372,1,2
100373,1,1
100374,2,2
100375,1,1
100376,1,1
100377,2,2
100378,0,1
100379,0,0
100380,1,1
100381,2,1
100382,1,1
100383,1,0
100384,0,1
100385,425,515
100386,389,438
100388,585,409
100389,353,423
100390,575,360
100391,104,302
100392,509,566
100393,393,454
100394,440,630
100395,446,507
100396,558,403
100397,270,484
100398,493,442
100399,573,507
100400,258,412
100402,0,0
100403,1,1
100404,0,0
100405,0,0
100406,0,0
100407,0,1
100408,0,1
100409,1,1
100410,0,0
100411,1,1
100412,1,1
100413,0,1
100414,1,1
100415,1,1
100416,1,0
100417,37,25
100419,36,40
100420,23,2
100421,7,20
100422,16,15
100424,29,42
100426,56,31
100427,31,26
100428,43,39
100429,24,46
100430,22,21
100431,0,15
100432,22,8
100433,1,1
100434,1,1
100437,2,2
100438,2,2
100439,1,1
100440,1,1
100441,2,2
100442,2,2
100443,1,1
100444,1,2
100445,1,2
100446,2,1
100447,2,2
100448,2,2
100449,491,498
100450,332,754
100451,485,426
100452,208,463
100453,154,408
100454,526,553
100455,442,505
100456,508,495
100457,388,458
100458,174,178
100459,731,401
100460,393,560
100461,396,579
100462,418,468
100463,578,821
100464,392,517
100465,0,0
100466,0,0
100467,0,0
100468,0,0
100470,0,0
100471,1,1
100472,1,0
100473,0,0
100474,0,0
100476,0,0
100477,1,1
100478,0,0
100479,1,0
100480,0,0
100481,30,50
100482,7,46
100483,24,3
