response_id,ai_projects_active,ai_training_hours,time_saved_per_week,task_automation_rate
83853,4,13.47,7.11,30.3
83854,11,18.4,9.6,24.42
83855,9,24.84,9.59,33.41
83856,11,50.02,8.83,27.81
83857,2,14.95,6.34,25.57
83858,3,5.99,5.54,18.98
83859,8,38.66,10.14,24.06
83860,4,26.88,6.03,20.98
83862,2,20.2,5.94,11.21
83863,2,33.98,4.56,21.17
83864,4,2.54,6.69,7.58
83865,4,5.39,4.24,5.45
83866,7,27.09,5.17,14.54
83867,1,1.66,6.23,12.9
83868,6,36.18,5.62,16.33
83869,3,18.44,4.81,14.98
83870,9,34.72,5.48,9.05
83871,10,32.7,2.84,10.58
83872,6,25.06,4.71,17.04
83873,0,25.68,7.26,22.9
83874,9,23.72,4.99,15.02
83875,3,5.31,4.74,20.5
83876,3,18.04,4.59,14.33
83877,5,31.7,5.7,10.95
83878,7,13.06,7.4,19.26
83879,6,13.35,1.06,5.35
83880,0,6.9,2.56,4.25
83881,2,19.4,9.4,23.3
83882,7,30.04,5.78,19.62
83883,6,46.97,6.93,22.55
83884,4,23.29,7.46,20.15
83885,6,33.15,6.63,18.97
83886,7,16.18,6.64,23.56
83888,12,51.89,8.61,29.62
83889,11,17.6,4.36,18.64
83890,6,35.47,4.73,14.93
83891,5,28.3,7.44,18.62
83892,10,30.98,10.73,34.01
83893,8,35.71,9.63,25.78
83894,7,26.47,12.44,28.17
83895,8,47.15,5.59,12.85
83896,6,3.96,3.64,16.82
83897,11,28.46,13.08,37.13
83898,9,25.05,9.98,31.37
83899,5,30.82,10.58,23.1
83900,12,57.34,9.63,34.95
83901,12,33.6,8.5,29.56
83902,6,15.9,2.11,15.3
83903,10,45.16,8.45,19.38
83904,6,27.98,7.34,34.1
83905,6,43.83,6.84,19.08
83906,8,25.94,7.11,31.62
83907,13,52.55,13.64,42.47
83908,10,37.49,8.03,27.7
83909,5,26.57,4.63,19.25
83910,5,16.28,4.32,14.25
83911,11,45.1,9.28,30.57
83912,11,54.43,11.86,32.41
83913,10,30.62,12.79,38.23
83914,6,50.63,8.0,26.5
83915,4,23.56,5.99,20.12
83916,5,38.54,5.22,15.35
83917,13,42.07,10.64,30.62
83918,14,40.99,8.86,27.61
83919,5,25.2,1.4,7.26
83920,6,32.49,6.72,14.12
83921,5,14.14,9.05,27.16
83922,1,6.17,2.52,6.48
83923,0,31.11,4.44,15.59
83924,5,0.26,2.11,6.66
83925,4,31.43,6.03,18.85
83926,4,13.53,3.8,8.93
83927,5,49.27,4.34,22.55
83928,1,21.49,1.37,6.04
83929,9,15.44,6.61,14.23
83930,5,6.01,7.63,15.27
83931,4,1.98,5.75,11.86
83932,3,18.03,1.11,0.99
83933,8,30.72,10.06,30.54
83934,11,21.77,7.23,19.86
83935,4,27.26,2.98,15.74
83936,6,30.26,3.75,9.18
83937,7,18.86,7.46,16.96
83938,0,27.74,10.78,16.85
83939,2,22.44,1.83,14.51
83940,9,25.05,7.81,12.75
83941,1,19.27,2.04,1.79
83942,2,12.47,2.15,13.09
83943,7,27.0,5.62,14.51
83944,0,20.88,0.0,0.0
83945,10,22.48,7.25,23.5
83946,3,12.49,4.55,15.68
83947,9,41.37,6.18,31.47
83948,6,30.02,3.15,11.46
83949,7,20.89,4.41,14.49
83950,3,34.61,8.03,30.01
83951,4,20.95,6.7,17.41
83952,7,42.04,7.89,27.68
83953,9,48.62,7.59,33.09
83954,15,38.9,6.68,20.19
83955,6,12.55,0.75,18.95
83956,14,44.81,5.76,26.22
83957,10,30.43,7.62,23.26
83958,10,33.33,15.2,36.43
83959,10,52.35,4.57,25.57
83960,8,37.87,8.96,19.7
83961,12,53.23,10.2,26.31
83962,12,33.54,13.79,39.31
83963,9,42.75,11.6,33.03
83964,11,37.01,10.67,40.81
83965,4,38.74,8.58,38.18
83966,10,27.08,9.53,38.61
83967,7,35.27,7.96,28.56
83968,8,31.87,3.08,16.72
83969,5,19.38,3.39,14.79
83970,7,0.0,6.92,15.1
83971,7,20.71,7.26,13.63
83972,3,24.58,7.87,14.15
83973,7,18.46,1.28,3.23
83974,8,22.33,3.51,17.42
83975,8,29.09,4.95,17.38
83976,5,11.95,6.18,19.99
83977,0,19.75,3.33,13.76
83978,10,30.71,6.15,17.62
83979,7,21.53,7.7,28.32
83980,8,43.14,7.37,25.86
83981,3,8.95,4.37,22.38
83983,1,13.58,7.32,23.08
83984,3,23.53,3.68,15.47
83985,9,23.89,4.31,12.05
83986,3,44.37,5.41,21.14
83988,7,43.87,8.53,25.54
83989,9,45.84,2.54,25.2
83990,10,32.2,3.55,12.69
83992,10,43.98,7.83,30.12
83993,8,40.02,4.93,19.33
83994,6,24.99,8.21,14.29
83995,3,36.84,3.08,16.21
83996,2,38.44,9.15,19.46
83998,7,30.66,7.36,15.53
83999,12,40.49,8.0,29.16
84000,10,37.01,4.0,18.89
84001,3,14.29,2.12,11.96
84002,3,26.28,7.8,15.34
84003,10,13.85,3.0,18.04
84004,1,24.77,5.36,13.76
84005,2,32.88,5.26,17.79
84006,5,7.46,2.36,6.09
84007,3,17.88,5.95,16.59
84008,9,46.47,10.11,25.62
84009,7,17.44,6.77,26.24
84010,0,1.21,1.95,6.38
84011,2,19.23,9.9,27.76
84012,6,38.45,8.96,31.79
84013,4,11.35,5.56,13.45
84014,8,36.07,6.87,3.84
84015,10,35.73,8.72,27.33
84016,5,12.59,3.07,8.86
84017,15,35.97,11.25,25.46
84018,7,42.26,7.4,24.52
84019,16,34.66,1.95,15.24
84020,13,46.66,6.36,22.31
84021,11,46.12,11.69,27.14
84022,4,17.53,2.32,11.62
84023,14,23.17,8.09,22.06
84024,4,29.16,5.42,11.63
84025,11,33.72,10.09,25.2
84026,10,41.57,7.9,30.21
84027,8,32.26,11.43,32.23
84028,7,28.07,4.88,17.85
84029,4,31.25,11.47,41.98
84030,12,62.72,8.52,25.27
84031,5,46.48,6.41,34.07
84032,12,39.29,5.61,27.2
84033,9,17.85,8.2,19.9
84034,1,19.12,10.54,33.33
84035,1,12.44,4.09,19.27
84036,3,22.95,3.65,10.38
84037,7,49.04,10.47,28.55
84038,7,16.73,6.84,25.38
84039,3,16.76,6.92,16.58
84040,5,22.97,3.2,12.09
84042,2,36.02,4.07,28.5
84043,8,50.54,9.2,33.82
84044,10,31.8,14.08,42.12
84045,6,0.0,7.88,25.96
84047,11,34.9,9.93,33.81
84048,10,24.91,8.31,27.31
84049,4,49.95,9.63,29.34
84050,6,31.54,4.44,18.39
84051,4,42.19,7.11,19.58
84052,8,36.59,11.06,44.31
84053,7,13.48,5.28,26.64
84054,11,35.5,8.17,36.36
84055,8,45.61,8.63,23.22
84056,8,32.2,3.91,19.24
84057,4,23.33,5.15,3.94
84058,11,13.65,7.85,28.45
84059,8,39.75,9.41,24.25
84060,9,39.8,9.1,15.68
84061,7,28.1,4.38,14.51
84062,10,36.08,7.7,25.0
84063,3,42.64,9.62,26.26
84064,10,53.07,6.75,22.39
84065,7,47.42,6.73,22.41
84066,9,22.35,4.1,9.15
84067,7,25.19,7.6,22.9
84068,11,57.41,5.91,29.68
84069,10,50.89,3.96,20.92
84070,8,31.32,7.06,20.39
84071,10,40.86,3.35,14.06
84072,13,28.77,3.66,20.63
84073,6,21.5,5.96,10.92
84074,8,65.07,6.32,14.0
84075,11,39.67,8.38,14.3
84076,9,26.09,7.05,24.84
84078,12,61.81,9.56,35.18
84079,5,39.22,7.63,25.15
84080,13,44.72,7.88,19.55
84082,8,18.29,1.11,2.66
84084,6,47.75,6.55,22.97
84085,5,43.75,9.22,24.58
84087,3,38.37,3.24,0.0
84088,11,39.53,9.72,27.16
84089,9,40.14,13.25,31.52
84090,14,22.7,6.88,19.44
84091,11,16.23,5.48,20.78
84092,12,57.95,8.1,28.61
84093,7,36.7,9.92,22.08
84094,9,39.94,5.86,22.86
84095,10,34.24,13.96,42.48
84096,11,46.64,7.73,32.24
84097,5,10.25,4.42,13.96
84098,7,21.15,8.33,30.15
84099,4,26.68,5.5,16.41
84100,4,20.66,7.14,28.08
84101,6,31.67,5.6,13.12
84102,4,29.11,8.92,28.48
84103,6,20.87,9.65,30.83
84104,3,25.43,3.89,20.61
84105,7,23.69,10.43,26.42
84108,4,8.63,6.33,24.01
84109,10,28.65,8.26,30.24
84110,5,31.91,5.65,21.46
84111,4,37.25,4.76,18.88
84112,8,36.12,7.45,20.63
84113,10,14.47,6.03,16.93
84114,7,41.4,8.06,19.22
84115,10,62.18,11.65,41.25
84116,0,36.07,7.22,23.1
84117,6,41.3,8.9,27.04
84118,13,41.15,11.59,27.7
84119,9,45.87,12.57,30.75
84120,12,34.15,6.96,22.01
84121,8,47.63,5.9,21.33
84122,11,38.82,7.26,24.25
84123,10,42.31,9.0,33.72
84124,4,30.71,6.75,30.72
84125,10,48.99,13.91,35.1
84126,8,36.8,5.27,18.71
84127,13,35.85,7.31,22.37
84128,13,35.67,10.6,26.9
84129,2,10.41,2.1,1.39
84130,0,19.28,2.31,1.45
84131,11,37.82,4.58,25.19
84132,5,0.78,4.04,11.61
84133,9,17.83,7.03,25.25
84134,2,27.73,9.45,11.84
84135,9,40.18,6.0,19.44
84136,3,0.72,4.08,1.17
84137,6,19.04,4.73,15.77
84138,6,16.97,4.99,18.44
84139,6,21.6,4.47,13.08
84140,8,32.97,5.05,11.18
84141,8,29.75,5.87,10.95
84142,3,43.09,8.33,16.87
84143,5,31.07,7.58,27.34
84144,4,10.76,5.29,14.82
84145,1,30.96,5.82,15.26
84146,6,19.59,8.15,8.64
84148,0,7.29,2.64,6.16
84149,3,7.54,8.11,21.61
84151,2,13.35,2.22,2.07
84152,2,16.23,3.45,6.04
84153,0,9.28,3.58,3.41
84155,2,24.33,3.61,14.09
84156,4,17.64,2.0,3.25
84157,2,16.34,0.94,14.95
84158,6,29.43,4.58,14.76
84159,9,0.0,6.69,28.77
84160,6,23.08,4.81,14.41
84161,0,18.2,8.81,29.78
84162,7,30.6,7.43,21.35
84163,3,33.13,10.92,28.83
84164,7,44.25,11.79,24.64
84165,10,28.9,6.22,15.22
84166,8,41.33,12.16,35.92
84167,2,24.33,3.81,9.04
84168,4,21.78,5.66,8.65
84169,5,40.06,7.07,32.82
84170,7,13.6,10.61,18.46
84171,10,27.25,3.59,18.4
84172,7,24.68,2.81,9.95
84173,6,23.56,0.72,0.0
84174,9,40.76,8.98,25.68
84175,8,54.52,9.66,25.81
84176,10,48.31,4.66,22.39
84177,3,0.0,0.0,1.23
84178,0,0.0,2.04,8.35
84179,5,1.99,5.86,22.51
84180,3,16.79,0.05,11.77
84181,3,33.89,2.45,8.81
84182,4,26.66,5.97,24.15
84183,4,23.66,6.11,22.89
84184,6,27.83,6.28,14.56
84185,5,27.41,6.18,14.75
84186,6,9.39,4.79,17.21
84187,4,32.12,4.01,14.11
84188,10,15.69,5.93,15.94
84189,6,23.49,7.39,12.33
84190,3,20.94,2.07,15.89
84191,5,9.36,0.0,0.0
84192,3,21.06,8.34,31.15
84193,3,17.99,3.03,15.92
84195,6,19.35,0.85,3.61
84196,5,26.01,11.22,38.59
84197,1,0.0,3.08,8.25
84198,1,42.35,10.14,37.73
84199,0,5.93,3.87,10.71
84200,2,12.83,0.2,0.0
84201,6,39.66,7.79,23.38
84202,8,24.46,3.93,18.28
84203,4,16.07,9.04,17.95
84204,0,31.28,5.85,16.51
84205,6,27.9,4.43,19.89
84206,6,34.23,7.74,23.54
84207,10,16.92,3.69,17.82
84208,8,37.14,8.83,25.08
84209,6,39.07,5.52,20.63
84210,0,23.37,3.05,17.59
84211,1,18.4,5.49,7.76
84212,7,39.76,8.95,26.58
84213,0,33.09,7.91,20.29
84214,6,29.56,4.56,21.27
84215,5,20.45,8.71,27.63
84216,4,38.96,5.87,34.61
84217,7,37.53,7.73,17.46
84218,4,29.17,8.09,13.82
84219,10,21.59,7.68,24.59
84220,10,37.61,6.8,19.87
84221,6,34.61,3.25,15.31
84222,6,9.88,2.46,6.39
84223,8,45.26,5.6,29.99
84224,8,25.88,4.39,21.5
84225,4,38.61,0.0,1.75
84226,7,30.22,1.64,8.86
84227,9,9.93,8.74,15.02
84229,5,30.55,4.02,15.35
84230,7,24.53,5.33,23.04
84231,6,33.1,4.34,25.72
84232,11,39.84,7.85,10.87
84233,8,42.46,10.77,34.66
84234,8,21.53,7.12,21.27
84235,6,31.19,6.13,22.38
84236,7,34.24,10.97,27.62
84237,8,36.93,10.78,20.12
84238,4,34.09,7.33,21.94
84239,9,10.4,4.88,18.55
84240,10,25.66,6.2,19.66
84241,5,19.34,1.53,0.0
84242,4,11.94,3.16,10.85
84243,2,11.98,3.96,15.91
84244,9,37.44,4.29,15.49
84245,8,37.76,5.3,12.93
84246,6,30.43,4.28,12.91
84248,0,10.41,4.25,21.53
84249,0,9.1,0.52,0.0
84250,13,12.99,5.35,19.55
84251,6,12.22,3.08,19.05
84252,5,31.6,8.08,20.13
84253,8,23.27,6.42,20.13
84254,8,14.41,4.07,10.8
84255,12,32.62,4.68,18.68
84256,10,20.54,3.78,8.19
84257,4,35.59,8.52,21.16
84258,6,27.18,8.01,23.79
84260,1,29.35,6.32,21.24
84261,1,25.97,11.21,34.19
84262,4,27.29,6.56,16.49
84263,5,49.99,11.6,38.64
84264,6,36.52,5.89,18.82
84265,12,44.01,9.41,22.39
84266,9,37.51,7.19,16.78
84267,0,28.51,6.53,25.75
84268,10,40.52,5.07,21.78
84269,10,24.67,5.4,29.86
84270,12,15.91,5.26,18.7
84271,7,21.42,5.26,10.45
84272,7,30.28,7.03,18.35
84273,10,42.01,3.74,18.43
84274,9,29.77,4.89,19.53
84276,12,45.92,12.22,34.79
84277,2,18.06,7.25,27.6
84278,3,9.54,3.35,6.82
84279,14,51.59,9.38,24.43
84280,5,32.93,3.31,16.55
84281,4,30.3,7.4,20.61
84282,8,46.34,7.79,26.69
84283,6,31.19,5.07,17.48
84284,10,37.31,8.13,29.44
84285,14,49.12,7.76,28.47
84286,4,25.46,5.65,24.44
84287,9,32.62,3.72,18.07
84288,8,22.02,3.81,16.77
84289,10,40.87,7.73,24.03
84291,6,34.49,6.09,21.18
84293,8,10.32,9.71,23.01
84294,6,59.9,7.84,21.87
84296,0,28.62,8.51,30.11
84297,0,33.57,7.36,25.8
84298,6,39.13,3.97,22.74
84299,9,22.83,3.83,5.25
84300,0,12.38,4.52,12.65
84301,3,5.56,2.63,5.97
84302,6,27.85,8.72,21.24
84303,5,22.55,4.12,10.25
84304,7,29.07,6.95,16.19
84305,12,35.48,8.94,20.86
84306,1,23.54,6.74,17.13
84307,8,40.37,6.4,26.51
84308,7,36.31,10.92,36.29
84309,13,21.99,9.57,26.32
84310,7,43.08,4.98,29.65
84311,8,22.99,7.44,24.49
84312,9,42.78,6.07,26.05
84313,8,48.18,9.3,32.48
84314,11,32.96,8.77,30.06
84315,4,37.35,4.48,26.8
84316,8,34.26,7.91,20.82
84317,5,18.41,6.35,32.71
84318,2,51.86,3.63,19.37
84319,4,22.64,3.82,18.47
84320,10,25.15,3.44,19.93
84321,6,13.31,2.3,9.02
84322,7,34.53,6.89,14.51
84323,0,6.54,4.49,14.5
84324,7,25.82,5.95,9.24
84325,6,30.79,6.1,18.72
84326,7,33.76,2.68,3.21
84327,3,5.62,0.88,0.0
84328,4,24.18,7.44,22.81
84329,10,18.73,8.08,16.84
84330,11,29.15,6.16,16.27
84331,1,0.0,1.03,3.07
84332,2,31.13,5.27,20.74
84333,8,22.4,4.19,13.95
84334,7,19.69,7.2,17.77
84335,7,56.23,4.03,15.14
84337,5,27.12,7.66,21.75
84338,7,28.45,5.96,30.3
84339,8,44.78,6.09,18.85
84340,6,51.28,9.83,30.52
84341,7,24.5,10.42,27.02
84342,4,26.52,5.03,24.84
84343,0,17.03,6.6,12.07
84344,12,45.1,9.05,28.73
84345,8,40.64,10.08,30.25
84346,7,27.78,5.22,8.53
84347,1,25.91,6.46,11.8
84348,4,28.08,11.82,30.09
84349,0,19.49,5.42,18.3
84350,9,22.98,6.45,24.25
84351,2,23.77,8.57,19.16
84352,5,19.69,9.14,31.02
84353,10,43.04,9.4,22.34
84354,5,25.58,7.07,16.77
84355,8,37.11,8.18,28.73
84356,6,28.55,8.91,21.75
84357,13,36.09,7.51,28.48
84358,11,49.73,12.55,30.05
84359,4,50.19,9.43,24.68
84360,10,27.57,10.37,39.63
84361,12,45.69,7.07,19.87
84363,11,41.1,9.44,27.88
84365,7,59.74,13.13,39.02
84366,8,64.54,9.41,26.81
84367,8,37.84,9.07,17.24
84368,7,36.85,9.22,29.11
84369,7,36.38,7.26,26.05
84370,11,25.33,8.01,29.08
84371,7,25.62,6.57,16.6
84372,8,51.94,7.44,34.23
84373,4,38.27,7.42,18.31
84374,9,36.0,7.82,16.13
84375,7,54.64,5.07,21.1
84376,8,33.47,2.52,16.53
84377,9,36.23,7.68,24.56
84378,12,50.59,4.56,27.42
84379,9,38.2,4.09,16.97
84380,10,31.52,4.37,25.71
84381,5,36.55,8.11,32.26
84383,7,32.27,4.91,15.38
84384,11,51.27,7.93,21.81
84385,2,18.91,5.45,24.34
84386,8,23.94,6.18,17.36
84387,4,27.14,7.68,21.57
84388,8,18.79,1.6,6.11
84390,3,14.51,6.74,20.99
84392,3,35.41,10.27,19.55
84393,9,28.23,5.6,11.97
84394,5,38.57,7.33,13.06
84395,6,23.69,2.61,10.25
84396,7,17.7,9.23,21.84
84397,6,27.73,6.17,14.23
84398,5,14.8,2.87,3.84
84399,7,31.96,1.74,8.75
84400,7,26.72,7.43,25.38
84401,1,2.64,0.0,5.98
84402,1,5.57,5.05,18.86
84403,5,0.0,5.14,4.52
84404,1,12.59,2.97,3.41
84405,1,31.45,8.55,33.23
84406,11,0.02,6.51,25.02
84407,4,5.62,5.39,15.25
84408,2,3.35,3.74,6.32
84409,4,0.0,0.0,0.93
84410,0,14.04,4.79,11.81
84411,1,12.92,3.94,8.3
84412,2,0.04,0.0,4.83
84413,1,7.61,2.18,18.06
84414,1,0.26,2.93,18.01
84415,1,24.98,3.41,23.62
84416,5,24.47,4.23,16.89
84418,11,24.49,1.54,9.18
84419,3,27.35,4.9,12.62
84420,4,7.09,8.28,20.57
84421,8,22.06,7.19,28.45
84422,15,47.31,8.4,22.75
84423,5,37.0,5.02,14.08
84424,6,38.92,4.83,7.67
84425,13,29.02,7.63,24.96
84427,3,20.27,7.84,21.82
84428,13,28.44,8.29,22.83
84429,5,35.03,7.25,24.28
84430,5,37.39,6.5,22.03
84431,7,31.39,6.87,19.41
84432,5,26.66,11.17,27.52
84433,3,15.52,3.08,13.18
84435,0,27.41,6.14,16.51
84436,4,0.4,1.38,3.95
84437,3,21.54,7.71,22.37
84438,2,25.12,3.25,16.19
84439,2,11.33,4.73,13.61
84440,5,23.01,6.59,22.61
84441,0,0.0,0.0,2.74
84442,5,13.68,4.08,13.92
84443,11,35.08,8.96,35.34
84444,0,3.38,6.24,22.13
84445,8,27.5,2.61,10.05
84446,0,0.0,2.46,3.27
84447,5,18.85,2.17,6.08
84448,2,17.45,4.38,11.14
84449,5,30.09,6.31,16.65
84450,9,21.03,5.9,16.36
84451,5,9.69,10.32,33.26
84452,7,29.44,8.43,18.03
84453,9,37.37,11.64,43.45
84454,5,11.65,1.95,18.12
84455,4,36.16,9.41,22.89
84456,13,16.19,10.97,35.02
84457,7,27.32,7.26,20.67
84458,11,25.56,4.93,27.24
84460,10,18.59,7.92,16.38
84461,9,40.68,5.15,19.46
84462,0,29.89,9.45,23.01
84463,6,28.12,8.33,33.54
84464,9,26.45,4.53,25.17
84465,12,46.24,9.98,31.63
84466,11,20.84,4.22,19.64
84467,11,66.02,10.43,33.57
84468,12,47.83,9.27,24.29
84469,2,37.72,5.23,24.01
84470,10,64.57,12.07,39.58
84471,8,57.77,9.55,28.41
84472,11,32.48,6.99,15.67
84473,2,38.1,7.04,32.51
84474,13,53.76,13.62,42.43
84475,10,57.24,6.26,27.0
84476,9,35.73,11.46,40.21
84477,6,28.27,11.65,37.64
84478,7,35.22,5.96,20.78
84480,12,42.38,13.02,32.25
84481,4,18.28,4.8,7.32
84482,1,7.15,0.52,7.44
84483,9,23.14,3.86,7.16
84484,4,6.1,4.25,11.52
84485,5,9.9,7.66,9.99
84486,1,0.0,0.49,0.0
84487,5,0.0,3.59,13.81
84488,4,13.48,3.0,0.0
84489,0,0.0,1.63,13.51
84490,0,0.0,1.51,0.78
84491,0,15.33,4.73,14.06
84492,1,23.67,2.22,4.46
84493,5,9.44,2.35,6.22
84494,1,0.0,4.35,10.56
84495,0,6.15,3.12,12.33
84496,0,10.29,3.53,7.48
84497,6,30.62,7.2,21.41
84498,11,30.28,8.08,17.79
84499,5,25.64,9.05,25.1
84500,9,19.17,6.97,16.16
84501,7,22.94,2.35,13.28
84502,2,21.18,1.61,12.31
84503,7,36.6,6.75,17.2
84504,5,25.93,1.14,13.44
84505,5,28.28,3.6,16.77
84506,9,13.33,6.37,17.48
84507,12,31.21,7.46,15.68
84508,7,28.59,3.66,5.5
84509,6,15.13,0.43,10.99
84510,12,29.31,11.25,27.72
84511,0,27.14,4.37,10.83
84512,10,19.82,3.82,15.6
84513,1,1.48,0.0,1.36
84514,5,24.98,4.36,19.74
84516,0,30.03,8.89,24.96
84517,2,10.34,1.55,8.88
84518,0,15.46,1.42,10.7
84520,8,24.5,6.54,28.11
84521,6,36.89,6.64,24.87
84522,1,13.33,2.66,6.84
84523,4,0.0,3.98,15.73
84525,0,0.6,7.52,20.14
84526,5,21.94,7.5,17.15
84528,2,22.54,5.78,18.49
84529,1,24.46,3.45,12.35
84530,0,18.91,5.26,6.63
84531,4,15.6,2.4,6.46
84532,4,2.81,0.09,2.03
84533,8,17.08,5.04,7.39
84534,4,29.02,8.0,22.04
84535,9,13.78,1.46,10.28
84536,5,10.64,5.37,11.74
84537,9,17.34,5.93,18.39
84538,5,9.29,2.28,11.32
84539,3,20.16,1.92,10.83
84540,3,14.71,4.94,10.23
84541,4,0.0,7.34,9.8
84542,5,27.97,0.35,8.97
84543,6,22.37,8.92,29.49
84544,10,17.24,10.81,31.21
84545,4,9.47,5.37,21.11
84546,8,22.52,6.61,19.19
84547,6,35.94,5.43,22.63
84548,5,34.04,3.99,15.25
84549,0,54.56,2.08,12.99
84550,9,20.37,8.05,25.66
84551,6,22.79,4.8,23.19
84552,12,28.61,3.96,24.14
84553,7,35.46,5.16,27.09
84554,8,25.7,7.81,23.68
84555,11,19.17,9.35,29.28
84557,10,28.76,8.45,27.55
84558,10,31.64,8.06,32.7
84559,8,37.89,6.6,20.81
84560,8,32.74,3.65,20.06
84561,8,21.95,5.4,15.03
84562,12,41.57,6.83,19.8
84563,6,6.88,6.81,24.48
84564,7,34.88,6.86,19.15
84565,12,26.36,6.98,17.68
84567,10,35.18,5.07,23.06
84568,6,1.41,1.33,1.47
84569,7,34.22,4.63,14.08
84570,10,32.04,7.43,25.02
84571,6,36.7,3.5,25.84
84572,8,28.65,4.76,13.54
84573,8,23.86,1.39,7.59
84575,4,22.65,5.0,14.66
84576,13,40.28,5.65,20.06
84577,0,2.35,2.52,4.88
84579,1,5.52,0.0,0.0
84580,3,31.45,3.58,5.73
84581,5,3.98,5.31,12.02
84582,1,2.39,7.45,18.49
84583,1,19.95,3.27,11.21
84584,4,0.0,1.92,0.0
84585,0,5.02,2.06,2.55
84586,3,27.57,10.29,30.42
84587,4,17.82,6.81,14.66
84588,1,12.8,4.82,18.45
84589,9,8.84,5.28,15.27
84590,5,10.61,3.39,8.7
84591,3,8.59,3.56,6.62
84592,8,26.39,9.16,16.77
84593,1,37.53,8.79,27.22
84594,12,31.74,6.68,22.04
84595,8,21.2,7.09,24.81
84596,10,49.07,5.47,17.38
84597,8,39.86,6.81,21.22
84598,2,15.5,7.05,26.14
84599,3,50.45,4.27,20.34
84600,13,44.23,8.0,20.4
84601,9,58.1,10.54,34.43
84602,9,25.48,8.64,30.78
84603,10,14.54,5.41,25.49
84604,10,43.49,9.85,36.34
84605,4,27.63,5.1,18.05
84606,4,28.29,8.29,22.55
84607,10,17.81,3.99,14.13
84609,3,27.97,1.91,1.81
84610,6,18.41,7.78,25.55
84611,9,21.44,8.99,22.64
84612,8,45.67,8.41,22.46
84613,7,9.59,2.67,11.64
84614,7,33.26,11.56,25.45
84615,6,19.77,3.32,11.12
84616,5,28.46,3.82,11.79
84617,7,35.88,7.63,24.92
84618,4,12.14,2.23,18.04
84619,3,14.52,2.6,11.87
84620,5,12.67,8.49,20.98
84621,2,18.81,7.22,15.57
84622,9,14.63,7.58,10.32
84623,5,35.08,9.41,31.53
84624,8,39.28,7.1,19.93
84625,4,8.21,6.88,19.11
84626,6,23.8,5.69,19.26
84627,10,12.38,6.4,7.93
84628,8,30.53,8.19,23.64
84629,8,35.24,9.43,17.32
84631,9,15.73,5.47,12.13
84632,7,37.92,7.36,14.84
84633,5,25.58,5.23,20.33
84634,5,34.8,4.11,15.16
84635,3,19.16,4.64,12.48
84636,6,14.72,3.47,19.26
84637,9,37.63,3.96,22.64
84638,2,35.05,8.03,24.44
84639,7,26.77,3.92,18.25
84640,10,29.41,10.53,23.13
84641,0,27.47,3.05,10.17
84642,7,12.47,7.73,30.94
84643,2,1.35,4.83,17.6
84644,4,18.26,5.16,14.38
84645,2,13.04,3.15,15.0
84646,8,0.0,1.47,8.81
84647,3,17.11,1.3,15.44
84648,7,32.29,3.53,3.91
84649,1,17.18,5.59,17.52
84650,5,9.33,4.03,13.5
84651,1,14.29,3.2,11.98
84652,2,9.14,3.0,7.27
84653,3,24.52,4.08,10.22
84654,5,32.26,3.37,6.43
84656,7,23.82,7.86,20.28
84657,9,43.87,7.82,30.8
84658,10,48.16,10.38,34.71
84659,9,41.33,8.53,33.51
84660,8,29.18,4.44,21.32
84661,10,48.32,6.56,24.22
84662,7,33.33,9.94,29.91
84663,4,49.09,4.62,13.05
84664,7,38.59,2.0,13.33
84667,13,38.11,6.53,21.55
84669,12,44.63,8.61,31.81
84670,11,53.69,6.35,27.98
84671,4,38.56,4.11,24.45
84672,8,64.98,13.36,44.51
84673,1,4.18,7.48,15.35
84674,6,8.73,1.18,0.16
84675,5,36.25,8.33,23.84
84676,4,40.03,6.77,24.59
84677,5,16.97,7.31,26.2
84678,9,42.27,7.46,21.67
84679,9,40.16,6.84,32.39
84680,7,42.96,9.03,33.14
84681,1,17.19,1.46,8.81
84682,2,9.22,6.59,23.18
84683,6,32.12,7.65,18.56
84684,3,19.93,7.45,17.87
84685,8,38.95,9.15,20.91
84686,10,33.2,8.03,28.99
84687,8,37.01,10.55,31.83
84688,2,19.55,7.41,17.03
84689,9,25.52,9.54,19.62
84690,5,43.0,11.41,23.68
84691,11,27.73,12.32,45.39
84692,3,38.55,7.07,27.65
84693,8,32.67,7.14,24.39
84694,3,21.03,6.65,24.79
84695,0,16.06,1.04,1.69
84696,7,14.66,6.84,26.47
84697,0,10.95,2.25,10.88
84698,5,10.27,7.9,15.15
84700,0,6.21,5.25,10.28
84702,5,38.09,8.68,22.04
84703,4,30.23,8.31,32.45
84705,1,12.49,4.46,12.59
84706,6,27.21,10.36,27.05
84707,13,23.77,2.47,15.64
84708,9,27.02,8.34,33.61
84709,8,41.04,5.35,14.8
84710,8,29.37,4.38,6.97
84711,5,17.54,7.23,23.6
84712,8,39.83,4.66,20.61
84713,5,33.57,4.23,15.04
84714,5,51.87,8.57,28.76
84715,11,50.63,11.77,30.97
84716,9,39.17,4.66,30.12
84717,9,36.74,12.02,37.54
84719,6,25.8,8.15,20.42
84721,10,27.39,7.86,25.05
84722,6,17.09,4.78,13.91
84723,6,34.08,9.6,31.78
84724,0,20.56,5.59,22.11
84725,5,22.11,1.91,15.12
84726,2,11.81,9.19,14.85
84728,4,25.8,7.97,17.7
84729,7,22.32,9.79,32.52
