response_id,ai_budget_percentage,ai_investment_per_employee
95673,14.23,12644.37
95675,16.45,14616.13
95676,14.77,13127.36
95678,12.13,10776.86
95679,10.83,9623.29
95680,4.57,4064.5
95681,11.49,119809.4
95682,13.13,136936.04
95683,12.28,128122.15
95684,7.58,79086.86
95685,10.33,107756.4
95686,6.93,72230.92
95687,5.08,53009.68
95689,4.97,51864.76
95690,10.51,109597.24
95691,2.5,26085.8
95692,9.81,102328.88
95693,6.95,72536.07
95694,10.69,111482.78
95695,7.44,77641.88
95696,15.06,157023.42
95698,5.85,41010.4
95699,8.51,59638.26
95700,7.73,54162.07
95701,12.02,84232.8
95702,10.02,70252.8
95703,9.34,65467.98
95704,9.88,69223.0
95705,8.51,59608.77
95706,7.58,53148.06
95707,8.31,58269.28
95709,6.65,46585.29
95710,11.82,82824.13
95711,9.68,67856.86
95712,4.85,33965.92
95713,5.23,13105.1
95714,5.31,13311.06
95715,0.0,0.0
95716,7.21,18074.58
95717,4.13,10352.48
95718,9.28,23279.7
95719,4.68,11725.84
95720,9.95,24952.87
95721,3.83,9596.29
95722,8.0,20063.3
95723,9.48,23779.24
95724,9.74,24431.63
95725,9.69,24313.31
95726,4.19,10514.63
95727,12.29,30830.57
95728,10.86,27234.29
95729,12.27,41140.5
95730,13.54,45421.96
95731,11.72,39309.21
95732,6.98,23406.68
95733,9.15,30699.44
95734,15.87,53239.46
95735,11.8,39593.72
95736,8.53,28608.57
95737,15.02,50366.97
95738,11.23,37679.03
95739,13.27,44503.54
95740,8.59,28820.68
95741,13.15,44115.81
95742,7.62,25549.85
95744,8.22,27563.06
95745,3.07,15379.05
95746,9.65,48431.7
95747,1.09,5450.63
95748,13.95,69984.31
95749,3.11,15601.7
95750,4.24,21271.68
95751,12.26,61507.86
95752,11.21,56244.79
95753,6.91,34672.5
95754,11.85,59458.91
95755,3.27,16422.12
95756,14.03,70373.22
95757,6.46,32400.63
95758,9.02,45266.44
95759,3.3,16571.9
95760,9.82,49247.48
95761,9.32,37371.97
95763,8.67,34769.36
95764,13.13,52651.71
95765,5.44,21823.26
95766,11.49,46080.57
95767,13.93,55873.11
95768,12.61,50554.79
95769,5.35,21455.34
95770,14.2,56925.04
95771,8.55,34290.19
95772,11.08,44449.6
95773,5.82,23349.07
95774,10.15,40687.24
95775,10.98,44025.14
95776,7.42,29764.23
95777,11.43,54856.27
95778,7.86,37718.63
95779,11.28,54132.39
95780,12.73,61072.15
95781,13.09,62813.45
95782,12.0,57598.2
95783,10.99,52746.78
95784,6.25,30006.4
95785,16.32,78308.52
95786,12.33,59138.66
95787,17.26,82822.72
95788,15.47,74228.29
95789,13.03,62513.26
95790,14.33,68745.44
95792,16.16,77546.42
95793,7.49,24587.46
95794,5.63,18505.41
95795,12.25,40229.68
95796,11.53,37861.38
95797,11.64,38218.37
95798,11.92,39154.99
95799,13.3,43698.08
95800,10.07,33075.65
95801,7.44,24446.44
95802,4.07,13374.11
95803,7.27,23885.88
95804,9.25,30394.86
95805,7.7,25277.41
95806,7.97,26187.7
95807,5.4,17747.32
95808,12.03,39510.17
95809,7.13,26997.37
95810,11.98,45372.91
95811,10.59,40100.29
95812,9.41,35617.79
95813,5.93,22458.87
95814,2.95,11175.11
95815,9.8,37095.72
95816,4.49,17015.29
95817,11.52,43639.88
95818,5.29,20017.38
95819,10.14,38403.39
95820,5.27,19958.46
95821,3.52,13328.96
95822,2.4,9078.8
95823,7.71,29193.63
95824,8.44,31968.69
95825,5.44,19649.26
95826,4.61,16659.07
95827,7.06,25516.53
95828,10.28,37154.77
95829,8.23,29728.51
95830,13.24,47841.01
95831,4.15,14995.52
95832,12.78,46187.13
95833,5.13,18540.19
95834,7.15,25848.86
95835,8.62,31157.07
95836,9.72,35112.5
95837,15.54,56138.43
95838,11.41,41233.4
95839,5.79,20905.86
95840,9.83,35515.53
95841,10.74,136099.24
95842,7.92,100348.45
95843,8.62,109188.08
95844,12.0,152062.38
95845,11.2,141900.25
95846,7.18,91024.81
95847,8.29,105086.31
95848,11.94,151334.03
95849,9.6,121684.98
95850,7.35,93108.01
95851,9.66,122408.55
95852,10.18,129039.44
95854,5.7,72182.16
95855,15.42,195450.55
95856,7.23,91642.35
95857,5.44,169123.89
95858,11.69,363174.11
95859,5.04,156626.13
95860,8.55,265543.72
95861,8.17,253873.91
95862,11.17,347079.81
95863,7.86,244159.04
95864,7.74,240396.22
95867,8.27,257113.57
95868,3.59,111681.07
95869,10.82,336174.32
95870,9.35,290497.21
95871,7.24,224897.2
95872,8.24,256174.91
95874,11.07,24435.1
95875,6.68,14757.11
95876,5.32,11749.26
95877,8.67,19134.98
95878,12.66,27951.95
95879,6.13,13528.75
95880,8.52,18807.0
95881,11.15,24627.08
95882,11.25,24830.39
95883,8.35,18443.0
95884,7.8,17217.71
95885,7.99,17642.42
95886,7.6,16777.06
95887,15.06,33248.37
95888,6.11,13483.42
95889,8.09,22424.12
95890,9.54,26431.86
95891,7.52,20841.5
95892,8.6,23820.69
95893,5.16,14309.91
95894,3.74,10373.49
95895,7.95,22025.68
95896,5.6,15516.37
95897,10.64,29474.8
95898,7.49,20764.06
95899,7.72,21391.87
95900,8.07,22372.46
95901,9.54,26429.22
95902,8.68,24042.81
95903,10.71,29670.44
95904,11.87,32879.98
95905,7.55,24625.62
95906,6.48,21121.05
95907,8.16,26629.03
95908,11.37,37082.84
95909,8.46,27582.47
95910,7.73,25196.52
95911,8.93,29120.75
95912,8.78,28643.61
95913,6.91,22527.0
95914,9.21,30045.0
95915,6.16,20075.51
95916,9.52,31035.25
95917,8.64,28191.0
95918,8.63,28134.83
95920,10.95,35698.43
95921,12.26,32449.73
95922,6.1,16150.25
95923,10.15,26872.64
95924,8.55,22639.67
95925,12.58,33302.01
95926,12.15,32165.03
95927,6.08,16098.54
95928,6.45,17068.53
95929,7.69,20354.16
95930,8.28,21918.18
95931,4.59,12139.96
95932,9.82,26012.77
95933,4.79,12670.42
95934,13.3,35214.74
95935,12.31,32598.5
95936,12.42,32873.19
95937,8.36,38387.44
95938,8.79,40320.3
95939,11.52,52876.7
95940,10.42,47837.08
95941,7.43,34080.07
95942,9.42,43226.72
95943,5.81,26644.47
95944,12.63,57985.86
95945,9.6,44065.19
95946,7.84,35999.86
95947,9.95,45686.36
95948,11.2,51395.18
95949,11.03,50599.85
95950,9.43,43256.22
95951,12.4,56910.45
95952,7.17,32907.14
95953,13.46,69376.56
95954,20.42,105288.08
95955,9.66,49805.28
95956,11.62,59877.29
95957,3.24,16689.14
95958,15.01,77398.01
95959,9.02,46492.76
95960,8.89,45829.36
95961,13.59,70052.43
95963,7.59,39115.74
95964,17.51,90261.12
95965,6.86,35377.33
95967,13.42,69191.19
95968,14.73,75948.58
95969,5.82,11110.19
95970,6.03,11505.44
95971,2.93,5589.79
95972,12.94,24703.09
95973,12.29,23464.92
95974,7.12,13586.11
95975,10.9,20797.04
95976,5.82,11110.29
95977,12.4,23665.06
95978,3.62,6909.13
95979,11.59,22113.85
95980,12.89,24606.66
95981,2.01,3836.21
95982,4.64,8863.39
95983,9.88,18856.72
95984,13.06,24935.55
95985,8.07,69562.17
95987,9.41,81152.05
95988,8.32,71763.57
95989,5.3,45742.8
95991,10.05,86620.87
95992,10.4,89663.6
95993,10.79,93052.15
95994,14.02,120864.13
95995,1.9,16350.5
95996,9.36,80711.28
95997,6.08,52463.61
95998,5.83,50256.32
96000,11.7,100864.42
96001,8.56,72137.99
96002,11.97,100818.6
96003,7.34,61826.43
96004,2.21,18648.01
96005,9.67,81439.32
96006,9.4,79227.79
96007,8.96,75524.04
96008,10.76,90628.33
96009,8.0,67425.45
96010,5.79,48804.3
96011,7.34,61841.84
96012,12.5,105286.84
96013,6.68,56277.33
96014,9.91,83501.39
96015,9.44,79529.2
96016,12.85,108282.85
96017,5.23,54515.14
96018,7.37,76745.31
96019,9.26,96444.81
96021,7.09,73810.42
96022,9.89,102947.16
96023,8.35,86966.24
96024,9.75,101572.84
96025,10.37,108019.95
96026,11.96,124590.46
96027,13.07,136124.15
96028,11.23,116930.07
96029,7.36,76695.08
96030,8.98,93533.62
96031,6.77,70473.01
96032,9.58,99742.06
96033,9.36,22583.75
96034,12.25,29563.28
96035,13.14,31712.76
96036,18.76,45282.29
96037,13.77,33234.26
96038,13.81,33320.5
96040,15.53,37478.49
96041,11.56,27904.53
96042,12.36,29829.72
96043,13.41,32378.32
96044,14.87,35879.67
96046,14.55,35107.18
96047,15.99,38594.16
96048,9.48,22878.07
96049,9.95,58401.14
96050,8.3,48712.82
96051,6.64,38993.86
96052,5.04,29602.31
96053,8.4,49322.61
96054,7.71,45234.06
96055,6.47,37971.75
96057,13.44,78910.2
96058,15.83,92910.82
96061,15.54,91189.47
96062,13.3,78046.22
96063,12.98,76197.6
96064,12.68,74435.29
96065,4.62,135030.64
96066,6.74,196915.25
96067,6.21,181421.12
96068,7.58,221352.04
96069,2.94,85819.29
96070,9.33,272328.1
96071,5.41,157830.97
96072,6.0,175311.7
96073,6.46,188757.79
96074,9.21,268942.1
96075,6.35,185372.61
96076,5.28,154053.46
96077,9.87,288326.3
96078,5.91,172505.22
96079,8.53,249062.21
96080,7.47,218095.53
96081,7.18,31830.0
96082,10.71,47476.05
96083,16.6,73583.41
96084,12.05,53405.15
96085,13.64,60443.63
96086,13.62,60385.83
96087,10.5,46537.94
96088,13.12,58143.96
96089,12.32,54614.7
96090,9.64,42751.55
96092,14.52,64362.07
96093,7.73,34276.42
96094,13.55,60082.16
96095,12.13,53753.21
96096,10.98,48662.17
96097,12.06,117374.55
96098,9.46,92083.95
96099,4.9,47728.63
96101,3.6,34996.52
96102,11.71,113943.77
96103,8.92,86834.65
96104,11.62,113111.93
96105,8.05,78321.09
96106,8.03,78166.33
96107,13.56,131936.88
96108,11.56,112457.08
96109,15.05,146495.8
96110,8.11,78967.84
96111,12.48,121430.69
96113,3.88,52259.46
96114,8.82,118707.92
96115,12.24,164886.97
96116,10.46,140844.19
96117,7.93,106828.64
96118,12.87,173255.55
96119,5.13,69105.38
96120,11.43,153942.2
96121,7.25,97630.53
96122,8.46,113976.67
96124,9.92,133578.3
96125,6.94,93447.17
96126,0.45,6077.36
96127,1.49,20126.94
96128,10.25,138005.26
96129,7.09,7336.53
96130,7.57,7833.15
96131,5.05,5228.84
96132,3.66,3788.35
96133,4.0,4134.93
96134,7.51,7771.9
96136,4.69,4849.94
96137,0.87,904.38
96138,4.45,4608.19
96139,9.27,9590.37
96140,2.41,2498.68
96141,6.33,6547.42
96142,3.31,3429.0
96143,5.29,5472.64
96145,10.56,37446.26
96146,5.39,19104.8
96147,9.32,33068.09
96148,8.44,29942.62
96149,13.67,48492.4
96150,13.31,47195.82
96151,11.31,40100.27
96152,8.3,29421.31
96153,13.97,49556.71
96154,15.58,55266.24
96155,9.8,34742.26
96156,10.38,36823.31
96157,14.34,50851.86
96158,12.26,43474.8
96159,12.29,43595.33
96160,10.9,38663.42
96162,9.22,57801.78
96163,7.31,45812.92
96164,10.51,65847.45
96165,15.51,97207.47
96166,9.9,62022.83
96167,16.66,104404.29
96168,11.07,69382.86
96169,10.0,62694.6
96170,11.1,69537.42
96171,14.46,90598.97
96172,10.39,65142.99
96173,8.7,54537.31
96174,14.69,92048.4
96175,9.05,56711.04
96176,17.38,108952.72
96178,11.81,51065.93
96179,12.14,52515.57
96180,10.79,46680.95
96181,11.72,50670.85
96182,13.67,59122.94
96183,12.57,54345.67
96184,10.09,43645.75
96185,7.56,32707.94
96186,11.25,48634.33
96187,11.97,51767.16
96188,8.01,34631.67
96190,5.8,25076.89
96191,8.22,35526.87
96192,10.19,44075.1
96193,9.99,61374.25
96194,8.24,50619.06
96195,14.07,86468.53
96196,2.21,13552.83
96197,4.43,27197.92
96198,7.28,44720.58
96199,5.11,31411.33
96200,4.6,28283.98
96201,12.17,74802.83
96202,11.59,71193.14
96203,4.77,29288.37
96204,8.27,50820.2
96205,6.05,37149.67
96206,8.27,50809.44
96207,11.27,69276.81
96208,10.18,62546.53
96209,7.6,62421.4
96210,7.88,64780.68
96211,8.44,69356.6
96212,13.73,112785.89
96213,14.01,115129.2
96215,6.02,49496.64
96216,9.59,78796.03
96217,13.37,109828.07
96218,11.88,97627.77
96219,11.25,92470.42
96220,8.41,69105.8
96221,13.17,108183.73
96222,7.27,59767.27
96223,12.58,103367.11
96224,12.93,106260.23
96225,15.13,77620.75
96226,12.56,64445.4
96227,11.77,60360.81
96228,10.41,53381.95
96229,10.09,51756.48
96230,11.57,59343.69
96231,8.84,45340.0
96232,7.4,37951.06
96233,4.79,24571.45
96234,10.08,51694.5
96235,10.24,52547.82
96236,12.53,64298.45
96237,7.63,39150.24
96238,11.45,58760.37
96239,12.56,64446.0
96240,12.64,64834.79
96241,8.83,62077.05
96242,8.11,57010.33
96243,4.78,33625.08
96244,7.33,51520.33
96245,11.25,79115.58
96246,7.92,55646.66
96247,8.72,61269.88
96248,4.63,32543.74
96249,3.83,26897.39
96250,6.98,49054.24
96251,1.41,9917.07
96252,3.99,28025.06
96253,7.36,51759.18
96254,4.43,31139.27
96255,8.29,58270.75
96256,9.62,67657.53
96257,5.77,20538.92
96258,9.98,35504.3
96260,10.68,38000.63
96261,16.82,59859.87
96263,6.72,23930.6
96264,10.84,38573.33
96265,11.92,42406.81
96266,13.26,47169.33
96267,16.79,59737.86
96268,16.07,57168.16
96269,13.6,48386.15
96270,10.72,38158.79
96271,6.47,23026.78
96272,11.13,39603.41
96273,0.0,0.0
96274,11.74,24980.22
96275,11.45,24369.19
96276,12.76,27149.94
96277,3.9,8299.36
96278,7.55,16069.56
96279,5.38,11439.88
96280,13.29,28280.21
96281,8.69,18495.12
96282,6.32,13450.42
96283,11.96,25461.22
96284,11.92,25376.73
96285,9.2,19573.25
96286,14.85,31602.3
96287,13.11,27901.13
96288,8.56,18218.56
96289,2.25,2096.74
96290,12.24,11384.53
96291,8.17,7597.57
96292,7.77,7223.85
96293,7.96,7400.77
96294,9.96,9267.48
96295,6.66,6193.31
96296,11.65,10838.46
96297,15.64,14550.88
96298,8.85,8230.48
96299,10.36,9638.03
96300,6.39,5943.18
96301,5.27,4904.18
96302,11.13,10356.97
96303,6.65,6187.69
96304,12.91,12005.37
96305,8.02,71812.16
96306,7.48,66998.03
96307,4.42,39600.11
96308,2.88,25762.55
96309,11.34,101573.32
96310,6.55,58658.4
96311,8.28,74141.05
96312,14.13,126539.51
96313,8.55,76539.21
96314,7.58,67880.58
96315,12.08,108213.42
96316,12.56,112500.29
96317,10.54,94427.04
96318,8.8,78771.26
96319,8.47,75863.82
96320,7.55,67650.04
96321,12.5,62821.25
96322,12.02,60400.52
96323,11.09,55727.82
96324,12.63,63479.59
96326,7.59,38135.49
96327,11.62,58402.67
96328,8.26,41491.91
96329,11.66,58576.14
96330,4.15,20864.94
96331,9.15,45950.85
96332,7.66,38467.76
96333,10.31,51824.14
96334,5.77,28981.42
96336,16.52,83023.22
96337,0.0,0.0
96338,9.44,104127.04
96339,5.4,59549.6
96340,2.3,25339.0
96341,6.35,70034.69
96342,0.59,6492.55
96343,10.64,117380.66
96344,11.63,128326.02
96345,4.81,53019.49
96346,7.81,86167.01
96347,5.6,61787.62
96349,3.9,43069.05
96350,7.51,82820.54
96351,6.73,74177.69
96352,5.71,62971.29
96353,9.45,26185.96
96354,5.01,13885.8
96355,2.18,6056.34
96356,13.65,37831.09
96357,8.62,23896.35
96358,12.79,35462.37
96359,8.48,23516.38
96360,12.34,34221.84
96361,9.73,26987.12
96362,9.61,26648.87
96363,13.14,36433.53
96364,9.79,27130.68
96365,9.67,26817.28
96366,10.42,28899.23
96367,11.55,32027.86
96369,4.05,33530.24
96370,4.39,36382.45
96371,7.46,61824.26
96372,4.03,33348.91
96373,9.47,78457.86
96374,0.7,5767.41
96375,6.58,54519.53
96376,9.95,82411.65
96377,7.93,65705.09
96378,7.18,59465.41
96379,9.16,75889.37
96380,12.56,104004.67
96381,10.29,85265.93
96382,6.05,50090.88
96384,7.2,59628.15
96385,6.67,28112.8
96386,6.99,29461.59
96387,5.37,22627.92
96388,6.36,26793.78
96389,6.46,27237.19
96390,5.52,23262.25
96391,7.07,29813.48
96392,8.72,36754.59
96393,9.47,39922.07
96395,7.03,29649.93
96396,8.52,35893.47
96397,7.42,31274.4
96398,5.62,23693.98
96399,7.77,32755.03
96400,3.59,15114.34
96401,9.4,21523.29
96402,8.06,18449.26
96403,8.08,18504.83
96404,7.94,18167.92
96405,7.8,17859.66
96406,8.91,20392.1
96407,3.15,7201.7
96408,6.81,15585.37
96409,6.42,14690.26
96410,6.25,14311.02
96411,8.17,18702.86
96412,10.35,23700.54
96413,12.27,28080.18
96414,5.28,12094.28
96415,8.29,18983.93
96416,16.81,38474.0
96417,6.71,35848.29
96418,8.11,43294.43
96419,6.7,35785.56
96420,11.06,59079.32
96421,8.33,44472.75
96422,13.52,72185.89
96423,9.32,49769.85
96424,7.53,40194.02
96425,7.01,37422.7
96426,1.52,8111.61
96428,8.48,45308.44
96429,13.5,72092.3
96430,10.14,54159.99
96431,4.91,26225.27
96432,6.69,35730.23
96433,18.88,16809.76
96435,16.49,14684.07
96436,15.57,13862.15
96437,15.15,13486.99
96438,11.06,9849.74
96439,12.96,11535.38
96440,8.27,7358.71
96441,14.58,12977.09
96442,17.69,15752.36
96443,10.96,9755.79
96446,18.16,16171.1
96447,18.36,16342.49
96448,18.55,16511.73
96449,9.24,34655.95
96450,7.05,26437.32
96451,5.66,21221.33
96452,10.58,39657.95
96454,12.42,46583.9
96455,5.51,20650.83
96456,7.46,27983.71
96457,6.69,25075.62
96458,7.63,28615.12
96459,3.57,13405.28
96460,8.83,33094.0
96461,5.06,18991.52
96462,12.91,48400.59
96464,7.98,29906.42
96465,8.89,45186.3
96466,13.66,69406.54
96467,8.28,42061.38
96468,5.59,28404.78
96470,9.64,48949.48
96471,3.75,19032.59
96472,14.0,71118.05
96473,5.08,25820.33
96474,9.65,49037.49
96475,9.61,48794.94
96476,8.65,43938.57
96477,10.5,53351.55
96478,9.12,46324.53
96479,8.07,40993.11
96480,9.09,46158.85
96481,16.26,125435.71
96482,10.69,82500.47
96483,3.92,30275.85
96484,5.93,45764.21
96485,7.94,61235.62
96486,9.5,73275.49
96487,13.05,100736.26
96488,12.11,93475.56
96489,8.56,66031.17
96490,5.88,45386.69
96491,13.03,100531.13
96492,12.05,92983.8
96493,12.46,96158.11
96494,10.2,78716.62
96496,9.48,73178.36
96498,8.7,23362.33
96500,11.52,30948.91
96501,8.07,21677.46
96502,9.2,24700.0
96504,5.59,15019.66
96505,6.81,18280.7
96506,8.51,22863.37
96507,4.88,13100.06
96508,6.49,17423.94
96509,16.39,44025.97
96510,9.63,25857.75
96511,11.83,31759.92
96512,6.22,16711.3
96513,4.18,12456.77
96514,7.62,22698.22
96515,7.13,21231.67
96516,8.59,25570.91
96518,11.98,35675.92
96519,6.77,20153.26
96520,8.95,26642.48
96521,9.34,27803.89
96522,12.86,38271.74
96523,9.8,29159.61
96524,10.49,31216.42
96525,8.7,25887.04
96526,12.44,37039.52
96527,5.27,15676.2
96528,7.16,21315.98
96529,3.81,15818.4
96530,1.52,6321.03
96531,7.77,32258.81
96532,7.08,29430.36
96533,5.44,22585.01
96534,7.73,32116.3
96535,8.2,34056.32
96536,5.05,20978.5
96537,7.21,29950.82
96538,4.66,19361.56
96539,11.47,47638.31
96540,3.97,16485.03
96541,2.28,9488.69
96542,8.11,33699.58
96543,2.54,10535.25
96544,0.0,4.84
96545,2.9,5684.73
96546,4.86,9520.57
96548,7.81,15298.84
96549,9.68,18952.94
96550,9.66,18928.97
96551,9.08,17778.61
96552,1.78,3489.12
96553,10.81,21167.07
96554,7.05,13801.87
96555,11.56,22647.52
96556,8.8,17236.0
96557,5.7,11163.22
96558,7.51,14719.73
96559,7.83,15344.94
96560,4.77,9351.38
96561,10.2,10183.64
96562,12.02,12004.67
96563,13.85,13832.02
96564,12.31,12289.36
96565,11.08,11063.62
96566,10.6,10584.32
96568,9.34,9328.57
96569,13.29,13271.07
96570,11.93,11909.98
96571,12.69,12670.11
96572,14.18,14158.23
96573,11.41,11392.7
96574,10.98,10966.09
96575,10.39,10379.85
96576,9.88,9867.82
96577,6.99,54543.81
96578,12.37,96592.24
96579,11.56,90231.22
96580,4.87,37990.43
96581,12.36,96510.66
96582,5.57,43500.55
96583,11.52,89935.16
96584,12.29,95932.99
96585,6.74,52643.39
96586,8.43,65840.33
96587,12.38,96647.16
96588,8.63,67387.11
96589,16.12,125817.64
96590,10.93,85299.91
96591,12.16,94899.99
96592,9.96,77755.26
96593,7.3,27970.26
96594,12.02,46078.6
96595,9.64,36947.12
96596,9.73,37287.79
96597,15.17,58119.84
96598,13.5,51719.42
96599,6.86,26291.81
96600,13.42,51435.53
96601,8.43,32313.63
96603,10.99,42103.74
96604,10.15,38906.83
96605,2.27,8704.5
96606,5.92,22681.36
96607,9.13,34978.98
96608,7.45,28565.17
96609,14.82,38663.88
96610,19.13,49903.32
96611,10.8,28176.16
96612,12.33,32161.58
96613,12.32,32133.29
96614,13.76,35911.53
96615,13.63,35559.86
96616,12.88,33613.98
96617,14.71,38373.98
96618,13.77,35922.84
96619,12.36,32241.64
96620,17.96,46853.91
96621,16.82,43892.54
96622,11.82,30835.73
96624,13.13,34259.56
96625,7.42,10291.7
96626,8.15,11306.71
96627,5.09,7055.93
96628,7.58,10511.62
96629,7.78,10801.51
96630,3.6,4989.97
96631,10.01,13882.96
96632,6.29,8733.81
96633,7.1,9846.21
96634,8.13,11287.38
96635,6.03,8364.86
96636,6.26,8691.57
96638,10.54,14623.52
96639,7.68,10651.91
96640,2.06,2852.25
96641,6.49,58418.31
96642,13.46,121173.88
96643,10.94,98471.81
96644,5.97,53685.7
96645,5.73,51576.68
96646,1.85,16643.18
96648,8.11,72971.73
96649,6.89,61990.49
96650,5.62,50588.29
96651,6.03,54307.27
96654,8.84,79568.88
96655,11.17,100566.69
96656,5.81,52279.98
96657,14.11,108408.8
96658,15.02,115409.98
96659,18.9,145195.43
96660,12.09,92914.24
96661,6.99,53675.61
96662,18.77,144266.17
96663,14.18,108983.73
96664,9.38,72063.75
96666,18.83,144713.63
96667,16.47,126595.95
96668,17.53,134673.17
96669,14.93,114705.75
96670,16.4,126001.14
96671,18.53,142428.48
96672,12.07,92724.18
96673,8.42,14157.63
96674,9.69,16300.27
96675,8.19,13776.98
96676,4.55,7646.36
96677,9.92,16692.18
96678,13.97,23491.84
96679,8.06,13557.83
96680,13.7,23036.59
96681,8.53,14348.36
96682,9.6,16141.23
96683,10.3,17319.42
96684,7.45,12530.07
96685,11.62,19535.7
96686,10.41,17507.98
96687,10.61,17840.04
96688,1.57,2637.84
96689,13.44,93279.27
96690,10.36,71906.26
96691,13.95,96812.0
96692,11.52,79983.56
96693,15.16,105242.95
96694,10.74,74528.17
96695,9.45,65618.41
96696,16.08,111621.0
96697,14.0,97210.4
96698,11.88,82461.35
96699,14.95,103802.25
96700,9.96,69143.38
96701,15.77,109487.92
96702,16.58,115096.86
96703,18.91,131266.64
96704,16.52,114689.03
96705,4.95,20641.29
96706,10.13,42217.16
96707,3.84,15991.66
96708,5.48,22847.53
96709,4.71,19650.44
96710,6.36,26492.16
96711,11.08,46182.32
96712,8.01,33384.55
96713,9.26,38607.23
96714,8.2,34177.07
96715,5.22,21744.72
96716,11.35,47314.35
96717,8.23,34299.96
96718,12.28,51192.96
96719,7.08,29534.18
96720,10.01,41734.7
96721,16.09,134017.99
96722,7.13,59409.98
96724,8.76,72942.27
96725,11.95,99487.07
96726,8.88,73930.58
96727,12.94,107801.23
96728,14.04,116922.4
96729,13.08,108954.13
96730,8.08,67299.61
96731,13.74,114419.77
96733,7.97,66348.81
96734,11.43,95180.56
96735,13.68,113959.76
96736,6.22,51816.88
96737,7.44,81850.7
96738,4.59,50575.26
96739,7.78,85680.63
96740,4.32,47566.58
96741,3.29,36261.57
96743,11.03,121458.02
96744,6.43,70800.85
96745,6.92,76211.8
96746,5.92,65146.24
96747,1.36,15025.66
96748,5.34,58743.19
96750,8.75,96371.67
96751,6.63,73037.7
96752,8.4,92442.24
96754,11.28,10281.98
96755,13.49,12289.39
96756,12.82,11680.41
96757,16.32,14875.21
96758,15.63,14242.81
96760,17.45,15899.33
96761,14.42,13138.69
96762,11.28,10279.22
96764,17.09,15573.39
96765,11.46,10445.9
96766,9.49,8645.63
96767,13.55,12349.38
96768,17.51,15956.76
96769,9.69,28481.62
96770,9.89,29076.37
96771,4.75,13972.76
96772,3.49,10274.25
96773,11.93,35074.79
96774,8.45,24853.43
96776,3.52,10344.68
96777,0.0,0.0
96778,6.96,20461.51
96779,12.34,36296.25
96780,7.15,21035.75
96781,7.81,22956.16
96782,5.0,14689.9
96783,7.92,23279.79
96784,7.44,21890.19
96785,5.98,66604.75
96786,9.0,100207.38
96787,4.87,54162.04
96788,6.9,76737.06
96789,9.68,107737.11
96790,6.92,77060.32
96791,8.72,97085.19
96792,5.53,61527.37
96793,12.5,139124.12
