company_id,industry,company_size,num_employees,annual_revenue_usd_millions,company_founding_year,company_age,company_age_group,country,region
COMP-04555,Consulting,Enterprise,14489,8183.05,2021,5,0-5 years,South Africa,Africa
COMP-04556,Education,SME,980,168.68,2020,3,0-5 years,New Zealand,Oceania
COMP-04556,Education,SME,980,168.68,2020,4,0-5 years,New Zealand,Oceania
COMP-04556,Education,SME,980,168.68,2020,5,0-5 years,New Zealand,Oceania
COMP-04556,Education,SME,980,168.68,2020,6,6-15 years,New Zealand,Oceania
COMP-04557,Education,Startup,90,9.16,2012,11,6-15 years,Malaysia,Asia
COMP-04557,Education,Startup,90,9.16,2012,12,6-15 years,Malaysia,Asia
COMP-04557,Education,Startup,90,9.16,2012,13,6-15 years,Malaysia,Asia
COMP-04557,Education,Startup,90,9.16,2012,14,6-15 years,Malaysia,Asia
COMP-04558,Manufacturing,Startup,67,37.99,2015,8,6-15 years,Canada,North America
COMP-04558,Manufacturing,Startup,67,37.99,2015,9,6-15 years,Canada,North America
COMP-04558,Manufacturing,Startup,67,37.99,2015,10,6-15 years,Canada,North America
COMP-04558,Manufacturing,Startup,67,37.99,2015,11,6-15 years,Canada,North America
COMP-04559,Education,Startup,43,7.36,1997,26,16-30 years,China,Asia
COMP-04559,Education,Startup,43,7.36,1997,27,16-30 years,China,Asia
COMP-04559,Education,Startup,43,7.36,1997,28,16-30 years,China,Asia
COMP-04559,Education,Startup,43,7.36,1997,29,16-30 years,China,Asia
COMP-04560,Retail,Startup,33,23.84,2019,4,0-5 years,Indonesia,Asia
COMP-04560,Retail,Startup,33,23.84,2019,5,0-5 years,Indonesia,Asia
COMP-04560,Retail,Startup,33,23.84,2019,6,6-15 years,Indonesia,Asia
COMP-04560,Retail,Startup,33,23.84,2019,7,6-15 years,Indonesia,Asia
COMP-04561,Technology,SME,424,97.08,2006,17,16-30 years,India,Asia
COMP-04561,Technology,SME,424,97.08,2006,18,16-30 years,India,Asia
COMP-04561,Technology,SME,424,97.08,2006,19,16-30 years,India,Asia
COMP-04561,Technology,SME,424,97.08,2006,20,16-30 years,India,Asia
COMP-04562,Consulting,SME,265,390.72,2008,15,6-15 years,Kenya,Africa
COMP-04562,Consulting,SME,265,390.72,2008,16,16-30 years,Kenya,Africa
COMP-04562,Consulting,SME,265,390.72,2008,17,16-30 years,Kenya,Africa
COMP-04562,Consulting,SME,265,390.72,2008,18,16-30 years,Kenya,Africa
COMP-04563,Finance,Startup,96,29.12,2016,7,6-15 years,Poland,Europe
COMP-04563,Finance,Startup,96,29.12,2016,8,6-15 years,Poland,Europe
COMP-04563,Finance,Startup,96,29.12,2016,9,6-15 years,Poland,Europe
COMP-04563,Finance,Startup,96,29.12,2016,10,6-15 years,Poland,Europe
COMP-04564,Manufacturing,SME,295,215.74,1998,25,16-30 years,Singapore,Asia
COMP-04564,Manufacturing,SME,295,215.74,1998,26,16-30 years,Singapore,Asia
COMP-04564,Manufacturing,SME,295,215.74,1998,27,16-30 years,Singapore,Asia
COMP-04564,Manufacturing,SME,295,215.74,1998,28,16-30 years,Singapore,Asia
COMP-04565,Finance,SME,724,194.12,1991,32,30+ years,South Africa,Africa
COMP-04565,Finance,SME,724,194.12,1991,33,30+ years,South Africa,Africa
COMP-04565,Finance,SME,724,194.12,1991,34,30+ years,South Africa,Africa
COMP-04565,Finance,SME,724,194.12,1991,35,30+ years,South Africa,Africa
COMP-04566,Education,SME,212,271.3,1993,30,16-30 years,Kenya,Africa
COMP-04566,Education,SME,212,271.3,1993,31,30+ years,Kenya,Africa
COMP-04566,Education,SME,212,271.3,1993,32,30+ years,Kenya,Africa
COMP-04566,Education,SME,212,271.3,1993,33,30+ years,Kenya,Africa
COMP-04567,Healthcare,Startup,32,42.28,2015,8,6-15 years,South Africa,Africa
COMP-04567,Healthcare,Startup,32,42.28,2015,9,6-15 years,South Africa,Africa
COMP-04567,Healthcare,Startup,32,42.28,2015,10,6-15 years,South Africa,Africa
COMP-04567,Healthcare,Startup,32,42.28,2015,11,6-15 years,South Africa,Africa
COMP-04568,Agriculture,Enterprise,9674,5621.36,2012,11,6-15 years,Chile,South America
COMP-04568,Agriculture,Enterprise,9674,5621.36,2012,12,6-15 years,Chile,South America
COMP-04568,Agriculture,Enterprise,9674,5621.36,2012,13,6-15 years,Chile,South America
COMP-04568,Agriculture,Enterprise,9674,5621.36,2012,14,6-15 years,Chile,South America
COMP-04569,Education,Startup,18,9.97,2013,10,6-15 years,Egypt,Africa
COMP-04569,Education,Startup,18,9.97,2013,11,6-15 years,Egypt,Africa
COMP-04569,Education,Startup,18,9.97,2013,12,6-15 years,Egypt,Africa
COMP-04569,Education,Startup,18,9.97,2013,13,6-15 years,Egypt,Africa
COMP-04570,Healthcare,SME,650,110.98,2020,3,0-5 years,Colombia,South America
COMP-04570,Healthcare,SME,650,110.98,2020,4,0-5 years,Colombia,South America
COMP-04570,Healthcare,SME,650,110.98,2020,5,0-5 years,Colombia,South America
COMP-04570,Healthcare,SME,650,110.98,2020,6,6-15 years,Colombia,South America
COMP-04571,Logistics,Startup,34,23.23,2000,23,16-30 years,Singapore,Asia
COMP-04571,Logistics,Startup,34,23.23,2000,24,16-30 years,Singapore,Asia
COMP-04571,Logistics,Startup,34,23.23,2000,25,16-30 years,Singapore,Asia
COMP-04571,Logistics,Startup,34,23.23,2000,26,16-30 years,Singapore,Asia
COMP-04572,Finance,Startup,25,19.01,2000,23,16-30 years,Sweden,Europe
COMP-04572,Finance,Startup,25,19.01,2000,24,16-30 years,Sweden,Europe
COMP-04572,Finance,Startup,25,19.01,2000,25,16-30 years,Sweden,Europe
COMP-04572,Finance,Startup,25,19.01,2000,26,16-30 years,Sweden,Europe
COMP-04573,Education,SME,813,383.65,1994,29,16-30 years,Italy,Europe
COMP-04573,Education,SME,813,383.65,1994,30,16-30 years,Italy,Europe
COMP-04573,Education,SME,813,383.65,1994,31,30+ years,Italy,Europe
COMP-04573,Education,SME,813,383.65,1994,32,30+ years,Italy,Europe
COMP-04574,Manufacturing,Enterprise,15284,7074.29,2001,22,16-30 years,France,Europe
COMP-04574,Manufacturing,Enterprise,15284,7074.29,2001,23,16-30 years,France,Europe
COMP-04574,Manufacturing,Enterprise,15284,7074.29,2001,24,16-30 years,France,Europe
COMP-04574,Manufacturing,Enterprise,15284,7074.29,2001,25,16-30 years,France,Europe
COMP-04575,Technology,SME,587,231.09,2018,5,0-5 years,Japan,Asia
COMP-04575,Technology,SME,587,231.09,2018,6,6-15 years,Japan,Asia
COMP-04575,Technology,SME,587,231.09,2018,7,6-15 years,Japan,Asia
COMP-04575,Technology,SME,587,231.09,2018,8,6-15 years,Japan,Asia
COMP-04576,Agriculture,SME,644,172.5,2002,21,16-30 years,Kenya,Africa
COMP-04576,Agriculture,SME,644,172.5,2002,22,16-30 years,Kenya,Africa
COMP-04576,Agriculture,SME,644,172.5,2002,23,16-30 years,Kenya,Africa
COMP-04576,Agriculture,SME,644,172.5,2002,24,16-30 years,Kenya,Africa
COMP-04577,Manufacturing,Enterprise,1296,5995.86,2003,20,16-30 years,Vietnam,Asia
COMP-04577,Manufacturing,Enterprise,1296,5995.86,2003,21,16-30 years,Vietnam,Asia
COMP-04577,Manufacturing,Enterprise,1296,5995.86,2003,22,16-30 years,Vietnam,Asia
COMP-04577,Manufacturing,Enterprise,1296,5995.86,2003,23,16-30 years,Vietnam,Asia
COMP-04578,Healthcare,SME,609,420.55,2019,4,0-5 years,Canada,North America
COMP-04578,Healthcare,SME,609,420.55,2019,5,0-5 years,Canada,North America
COMP-04578,Healthcare,SME,609,420.55,2019,6,6-15 years,Canada,North America
COMP-04578,Healthcare,SME,609,420.55,2019,7,6-15 years,Canada,North America
COMP-04579,Consulting,Enterprise,13912,3451.62,1996,27,16-30 years,India,Asia
COMP-04579,Consulting,Enterprise,13912,3451.62,1996,28,16-30 years,India,Asia
COMP-04579,Consulting,Enterprise,13912,3451.62,1996,29,16-30 years,India,Asia
COMP-04579,Consulting,Enterprise,13912,3451.62,1996,30,16-30 years,India,Asia
COMP-04580,Agriculture,SME,380,264.19,1991,32,30+ years,Philippines,Asia
COMP-04580,Agriculture,SME,380,264.19,1991,33,30+ years,Philippines,Asia
COMP-04580,Agriculture,SME,380,264.19,1991,34,30+ years,Philippines,Asia
COMP-04580,Agriculture,SME,380,264.19,1991,35,30+ years,Philippines,Asia
COMP-04581,Healthcare,Startup,36,36.05,2018,5,0-5 years,Germany,Europe
COMP-04581,Healthcare,Startup,36,36.05,2018,6,6-15 years,Germany,Europe
COMP-04581,Healthcare,Startup,36,36.05,2018,7,6-15 years,Germany,Europe
COMP-04581,Healthcare,Startup,36,36.05,2018,8,6-15 years,Germany,Europe
COMP-04582,Manufacturing,Enterprise,13603,6829.5,1991,32,30+ years,South Africa,Africa
COMP-04582,Manufacturing,Enterprise,13603,6829.5,1991,33,30+ years,South Africa,Africa
COMP-04582,Manufacturing,Enterprise,13603,6829.5,1991,34,30+ years,South Africa,Africa
COMP-04582,Manufacturing,Enterprise,13603,6829.5,1991,35,30+ years,South Africa,Africa
COMP-04583,Technology,Startup,66,30.04,2009,14,6-15 years,Vietnam,Asia
COMP-04583,Technology,Startup,66,30.04,2009,15,6-15 years,Vietnam,Asia
COMP-04583,Technology,Startup,66,30.04,2009,16,16-30 years,Vietnam,Asia
COMP-04583,Technology,Startup,66,30.04,2009,17,16-30 years,Vietnam,Asia
COMP-04584,Logistics,Startup,13,25.13,2013,10,6-15 years,New Zealand,Oceania
COMP-04584,Logistics,Startup,13,25.13,2013,11,6-15 years,New Zealand,Oceania
COMP-04584,Logistics,Startup,13,25.13,2013,12,6-15 years,New Zealand,Oceania
COMP-04584,Logistics,Startup,13,25.13,2013,13,6-15 years,New Zealand,Oceania
COMP-04585,Retail,SME,164,407.45,2019,4,0-5 years,Sweden,Europe
COMP-04585,Retail,SME,164,407.45,2019,5,0-5 years,Sweden,Europe
COMP-04585,Retail,SME,164,407.45,2019,6,6-15 years,Sweden,Europe
COMP-04585,Retail,SME,164,407.45,2019,7,6-15 years,Sweden,Europe
COMP-04586,Agriculture,SME,289,462.2,1993,30,16-30 years,South Korea,Asia
COMP-04586,Agriculture,SME,289,462.2,1993,31,30+ years,South Korea,Asia
COMP-04586,Agriculture,SME,289,462.2,1993,32,30+ years,South Korea,Asia
COMP-04586,Agriculture,SME,289,462.2,1993,33,30+ years,South Korea,Asia
COMP-04587,Agriculture,SME,178,475.31,2009,14,6-15 years,Australia,Oceania
COMP-04587,Agriculture,SME,178,475.31,2009,15,6-15 years,Australia,Oceania
COMP-04587,Agriculture,SME,178,475.31,2009,16,16-30 years,Australia,Oceania
COMP-04587,Agriculture,SME,178,475.31,2009,17,16-30 years,Australia,Oceania
COMP-04588,Logistics,SME,154,427.76,1992,31,30+ years,Brazil,South America
COMP-04588,Logistics,SME,154,427.76,1992,32,30+ years,Brazil,South America
COMP-04588,Logistics,SME,154,427.76,1992,33,30+ years,Brazil,South America
COMP-04588,Logistics,SME,154,427.76,1992,34,30+ years,Brazil,South America
COMP-04589,Healthcare,Startup,17,21.26,1999,24,16-30 years,Philippines,Asia
COMP-04589,Healthcare,Startup,17,21.26,1999,25,16-30 years,Philippines,Asia
COMP-04589,Healthcare,Startup,17,21.26,1999,26,16-30 years,Philippines,Asia
COMP-04589,Healthcare,Startup,17,21.26,1999,27,16-30 years,Philippines,Asia
COMP-04590,Healthcare,SME,262,149.0,2001,22,16-30 years,Chile,South America
COMP-04590,Healthcare,SME,262,149.0,2001,23,16-30 years,Chile,South America
COMP-04590,Healthcare,SME,262,149.0,2001,24,16-30 years,Chile,South America
COMP-04590,Healthcare,SME,262,149.0,2001,25,16-30 years,Chile,South America
COMP-04591,Agriculture,Enterprise,7228,7502.52,2010,13,6-15 years,Australia,Oceania
COMP-04591,Agriculture,Enterprise,7228,7502.52,2010,14,6-15 years,Australia,Oceania
COMP-04591,Agriculture,Enterprise,7228,7502.52,2010,15,6-15 years,Australia,Oceania
COMP-04591,Agriculture,Enterprise,7228,7502.52,2010,16,16-30 years,Australia,Oceania
COMP-04592,Technology,SME,484,490.29,2011,12,6-15 years,USA,North America
COMP-04592,Technology,SME,484,490.29,2011,13,6-15 years,USA,North America
COMP-04592,Technology,SME,484,490.29,2011,14,6-15 years,USA,North America
COMP-04592,Technology,SME,484,490.29,2011,15,6-15 years,USA,North America
COMP-04593,Education,SME,754,237.54,1992,31,30+ years,USA,North America
COMP-04593,Education,SME,754,237.54,1992,32,30+ years,USA,North America
COMP-04593,Education,SME,754,237.54,1992,33,30+ years,USA,North America
COMP-04593,Education,SME,754,237.54,1992,34,30+ years,USA,North America
COMP-04594,Finance,SME,776,475.8,2006,17,16-30 years,Italy,Europe
COMP-04594,Finance,SME,776,475.8,2006,18,16-30 years,Italy,Europe
COMP-04594,Finance,SME,776,475.8,2006,19,16-30 years,Italy,Europe
COMP-04594,Finance,SME,776,475.8,2006,20,16-30 years,Italy,Europe
COMP-04595,Logistics,SME,724,197.69,2020,3,0-5 years,South Africa,Africa
COMP-04595,Logistics,SME,724,197.69,2020,4,0-5 years,South Africa,Africa
COMP-04595,Logistics,SME,724,197.69,2020,5,0-5 years,South Africa,Africa
COMP-04595,Logistics,SME,724,197.69,2020,6,6-15 years,South Africa,Africa
COMP-04596,Healthcare,SME,471,238.92,1992,31,30+ years,Argentina,South America
COMP-04596,Healthcare,SME,471,238.92,1992,32,30+ years,Argentina,South America
COMP-04596,Healthcare,SME,471,238.92,1992,33,30+ years,Argentina,South America
COMP-04596,Healthcare,SME,471,238.92,1992,34,30+ years,Argentina,South America
COMP-04597,Finance,Enterprise,14427,7796.77,2010,13,6-15 years,New Zealand,Oceania
COMP-04597,Finance,Enterprise,14427,7796.77,2010,14,6-15 years,New Zealand,Oceania
COMP-04597,Finance,Enterprise,14427,7796.77,2010,15,6-15 years,New Zealand,Oceania
COMP-04597,Finance,Enterprise,14427,7796.77,2010,16,16-30 years,New Zealand,Oceania
COMP-04598,Healthcare,Enterprise,17862,9846.39,2022,1,0-5 years,Egypt,Africa
COMP-04598,Healthcare,Enterprise,17862,9846.39,2022,2,0-5 years,Egypt,Africa
COMP-04598,Healthcare,Enterprise,17862,9846.39,2022,3,0-5 years,Egypt,Africa
COMP-04598,Healthcare,Enterprise,17862,9846.39,2022,4,0-5 years,Egypt,Africa
COMP-04599,Manufacturing,Startup,46,24.8,2013,10,6-15 years,France,Europe
COMP-04599,Manufacturing,Startup,46,24.8,2013,11,6-15 years,France,Europe
COMP-04599,Manufacturing,Startup,46,24.8,2013,12,6-15 years,France,Europe
COMP-04599,Manufacturing,Startup,46,24.8,2013,13,6-15 years,France,Europe
COMP-04600,Finance,Startup,45,3.04,2007,16,16-30 years,USA,North America
COMP-04600,Finance,Startup,45,3.04,2007,17,16-30 years,USA,North America
COMP-04600,Finance,Startup,45,3.04,2007,18,16-30 years,USA,North America
COMP-04600,Finance,Startup,45,3.04,2007,19,16-30 years,USA,North America
COMP-04601,Manufacturing,Enterprise,19195,3563.48,1990,33,30+ years,Canada,North America
COMP-04601,Manufacturing,Enterprise,19195,3563.48,1990,34,30+ years,Canada,North America
COMP-04601,Manufacturing,Enterprise,19195,3563.48,1990,35,30+ years,Canada,North America
COMP-04601,Manufacturing,Enterprise,19195,3563.48,1990,36,30+ years,Canada,North America
COMP-04602,Agriculture,SME,896,433.54,2008,15,6-15 years,Germany,Europe
COMP-04602,Agriculture,SME,896,433.54,2008,16,16-30 years,Germany,Europe
COMP-04602,Agriculture,SME,896,433.54,2008,17,16-30 years,Germany,Europe
COMP-04602,Agriculture,SME,896,433.54,2008,18,16-30 years,Germany,Europe
COMP-04603,Healthcare,Startup,71,26.47,2007,16,16-30 years,Spain,Europe
COMP-04603,Healthcare,Startup,71,26.47,2007,17,16-30 years,Spain,Europe
COMP-04603,Healthcare,Startup,71,26.47,2007,18,16-30 years,Spain,Europe
COMP-04603,Healthcare,Startup,71,26.47,2007,19,16-30 years,Spain,Europe
COMP-04604,Education,Startup,79,43.05,2020,3,0-5 years,Netherlands,Europe
COMP-04604,Education,Startup,79,43.05,2020,4,0-5 years,Netherlands,Europe
COMP-04604,Education,Startup,79,43.05,2020,5,0-5 years,Netherlands,Europe
COMP-04604,Education,Startup,79,43.05,2020,6,6-15 years,Netherlands,Europe
COMP-04605,Retail,Startup,65,48.66,2007,16,16-30 years,New Zealand,Oceania
COMP-04605,Retail,Startup,65,48.66,2007,17,16-30 years,New Zealand,Oceania
COMP-04605,Retail,Startup,65,48.66,2007,18,16-30 years,New Zealand,Oceania
COMP-04605,Retail,Startup,65,48.66,2007,19,16-30 years,New Zealand,Oceania
COMP-04606,Consulting,SME,775,359.0,2007,16,16-30 years,USA,North America
COMP-04606,Consulting,SME,775,359.0,2007,17,16-30 years,USA,North America
COMP-04606,Consulting,SME,775,359.0,2007,18,16-30 years,USA,North America
COMP-04606,Consulting,SME,775,359.0,2007,19,16-30 years,USA,North America
COMP-04607,Technology,Enterprise,11492,4939.91,2007,16,16-30 years,Singapore,Asia
COMP-04607,Technology,Enterprise,11492,4939.91,2007,17,16-30 years,Singapore,Asia
COMP-04607,Technology,Enterprise,11492,4939.91,2007,18,16-30 years,Singapore,Asia
COMP-04607,Technology,Enterprise,11492,4939.91,2007,19,16-30 years,Singapore,Asia
COMP-04608,Technology,Enterprise,19926,2757.75,2010,13,6-15 years,USA,North America
COMP-04608,Technology,Enterprise,19926,2757.75,2010,14,6-15 years,USA,North America
COMP-04608,Technology,Enterprise,19926,2757.75,2010,15,6-15 years,USA,North America
COMP-04608,Technology,Enterprise,19926,2757.75,2010,16,16-30 years,USA,North America
COMP-04609,Retail,SME,427,386.95,2019,4,0-5 years,Colombia,South America
COMP-04609,Retail,SME,427,386.95,2019,5,0-5 years,Colombia,South America
COMP-04609,Retail,SME,427,386.95,2019,6,6-15 years,Colombia,South America
COMP-04609,Retail,SME,427,386.95,2019,7,6-15 years,Colombia,South America
COMP-04610,Finance,Startup,17,6.61,2010,13,6-15 years,Singapore,Asia
COMP-04610,Finance,Startup,17,6.61,2010,14,6-15 years,Singapore,Asia
COMP-04610,Finance,Startup,17,6.61,2010,15,6-15 years,Singapore,Asia
COMP-04610,Finance,Startup,17,6.61,2010,16,16-30 years,Singapore,Asia
COMP-04611,Healthcare,Startup,22,3.6,2018,5,0-5 years,Japan,Asia
COMP-04611,Healthcare,Startup,22,3.6,2018,6,6-15 years,Japan,Asia
COMP-04611,Healthcare,Startup,22,3.6,2018,7,6-15 years,Japan,Asia
COMP-04611,Healthcare,Startup,22,3.6,2018,8,6-15 years,Japan,Asia
COMP-04612,Manufacturing,Startup,21,31.85,2008,15,6-15 years,Netherlands,Europe
COMP-04612,Manufacturing,Startup,21,31.85,2008,16,16-30 years,Netherlands,Europe
COMP-04612,Manufacturing,Startup,21,31.85,2008,17,16-30 years,Netherlands,Europe
COMP-04612,Manufacturing,Startup,21,31.85,2008,18,16-30 years,Netherlands,Europe
COMP-04613,Retail,SME,769,380.18,2002,21,16-30 years,Vietnam,Asia
COMP-04613,Retail,SME,769,380.18,2002,22,16-30 years,Vietnam,Asia
COMP-04613,Retail,SME,769,380.18,2002,23,16-30 years,Vietnam,Asia
COMP-04613,Retail,SME,769,380.18,2002,24,16-30 years,Vietnam,Asia
COMP-04614,Technology,SME,585,193.52,2006,17,16-30 years,UK,Europe
COMP-04614,Technology,SME,585,193.52,2006,18,16-30 years,UK,Europe
COMP-04614,Technology,SME,585,193.52,2006,19,16-30 years,UK,Europe
COMP-04614,Technology,SME,585,193.52,2006,20,16-30 years,UK,Europe
COMP-04615,Consulting,SME,995,73.31,1992,31,30+ years,China,Asia
COMP-04615,Consulting,SME,995,73.31,1992,32,30+ years,China,Asia
COMP-04615,Consulting,SME,995,73.31,1992,33,30+ years,China,Asia
COMP-04615,Consulting,SME,995,73.31,1992,34,30+ years,China,Asia
COMP-04616,Agriculture,Startup,31,37.86,1994,29,16-30 years,Sweden,Europe
COMP-04616,Agriculture,Startup,31,37.86,1994,30,16-30 years,Sweden,Europe
COMP-04616,Agriculture,Startup,31,37.86,1994,31,30+ years,Sweden,Europe
COMP-04616,Agriculture,Startup,31,37.86,1994,32,30+ years,Sweden,Europe
COMP-04617,Finance,Startup,87,34.43,2022,1,0-5 years,Vietnam,Asia
COMP-04617,Finance,Startup,87,34.43,2022,2,0-5 years,Vietnam,Asia
COMP-04617,Finance,Startup,87,34.43,2022,3,0-5 years,Vietnam,Asia
COMP-04617,Finance,Startup,87,34.43,2022,4,0-5 years,Vietnam,Asia
COMP-04618,Healthcare,Startup,61,34.98,1995,28,16-30 years,UK,Europe
COMP-04618,Healthcare,Startup,61,34.98,1995,29,16-30 years,UK,Europe
COMP-04618,Healthcare,Startup,61,34.98,1995,30,16-30 years,UK,Europe
COMP-04618,Healthcare,Startup,61,34.98,1995,31,30+ years,UK,Europe
COMP-04619,Consulting,Startup,95,22.05,1998,25,16-30 years,Japan,Asia
COMP-04619,Consulting,Startup,95,22.05,1998,26,16-30 years,Japan,Asia
COMP-04619,Consulting,Startup,95,22.05,1998,27,16-30 years,Japan,Asia
COMP-04619,Consulting,Startup,95,22.05,1998,28,16-30 years,Japan,Asia
COMP-04620,Agriculture,SME,905,408.41,2001,22,16-30 years,Egypt,Africa
COMP-04620,Agriculture,SME,905,408.41,2001,23,16-30 years,Egypt,Africa
COMP-04620,Agriculture,SME,905,408.41,2001,24,16-30 years,Egypt,Africa
COMP-04620,Agriculture,SME,905,408.41,2001,25,16-30 years,Egypt,Africa
COMP-04621,Technology,Startup,63,3.91,1990,33,30+ years,Poland,Europe
COMP-04621,Technology,Startup,63,3.91,1990,34,30+ years,Poland,Europe
COMP-04621,Technology,Startup,63,3.91,1990,35,30+ years,Poland,Europe
COMP-04621,Technology,Startup,63,3.91,1990,36,30+ years,Poland,Europe
COMP-04622,Logistics,SME,888,79.56,1992,31,30+ years,Egypt,Africa
COMP-04622,Logistics,SME,888,79.56,1992,32,30+ years,Egypt,Africa
COMP-04622,Logistics,SME,888,79.56,1992,33,30+ years,Egypt,Africa
COMP-04622,Logistics,SME,888,79.56,1992,34,30+ years,Egypt,Africa
COMP-04623,Education,Startup,21,9.05,2020,3,0-5 years,Chile,South America
COMP-04623,Education,Startup,21,9.05,2020,4,0-5 years,Chile,South America
COMP-04623,Education,Startup,21,9.05,2020,5,0-5 years,Chile,South America
COMP-04623,Education,Startup,21,9.05,2020,6,6-15 years,Chile,South America
COMP-04624,Technology,SME,452,158.15,2000,23,16-30 years,Japan,Asia
COMP-04624,Technology,SME,452,158.15,2000,24,16-30 years,Japan,Asia
COMP-04624,Technology,SME,452,158.15,2000,25,16-30 years,Japan,Asia
COMP-04624,Technology,SME,452,158.15,2000,26,16-30 years,Japan,Asia
COMP-04625,Logistics,Startup,38,38.67,2002,21,16-30 years,Italy,Europe
COMP-04625,Logistics,Startup,38,38.67,2002,22,16-30 years,Italy,Europe
COMP-04625,Logistics,Startup,38,38.67,2002,23,16-30 years,Italy,Europe
COMP-04625,Logistics,Startup,38,38.67,2002,24,16-30 years,Italy,Europe
