response_id,company_id,survey_year,quarter,ai_training_hours,ai_maturity_score,ai_failure_rate,ai_risk_management_score
39058,COMP-02442,2023,Q2,0.0,0.053,28.83,53
39059,COMP-02442,2023,Q3,26.12,0.409,19.53,68
39060,COMP-02442,2023,Q4,20.89,0.257,25.73,54
39061,COMP-02442,2024,Q1,26.67,0.241,28.6,69
39062,COMP-02442,2024,Q2,21.49,0.328,34.34,64
39065,COMP-02442,2025,Q1,23.5,0.299,25.38,59
39066,COMP-02442,2025,Q2,9.49,0.276,38.08,42
39067,COMP-02442,2025,Q3,17.03,0.287,28.95,59
39068,COMP-02442,2025,Q4,23.01,0.27,25.0,49
39069,COMP-02442,2026,Q1,53.41,0.459,15.39,55
39070,COMP-02442,2026,Q2,29.96,0.458,26.9,61
39071,COMP-02442,2026,Q3,44.27,0.409,14.02,60
39073,COMP-02443,2023,Q1,19.47,0.341,29.87,72
39074,COMP-02443,2023,Q2,55.09,0.509,13.4,54
39075,COMP-02443,2023,Q3,22.94,0.276,35.39,71
39076,COMP-02443,2023,Q4,31.79,0.421,23.16,58
39077,COMP-02443,2024,Q1,29.23,0.421,23.23,64
39078,COMP-02443,2024,Q2,30.32,0.558,20.74,60
39079,COMP-02443,2024,Q3,18.17,0.414,30.54,57
39080,COMP-02443,2024,Q4,21.26,0.47,22.56,51
39084,COMP-02443,2025,Q4,41.95,0.475,16.63,63
39085,COMP-02443,2026,Q1,43.72,0.551,20.06,69
39086,COMP-02443,2026,Q2,26.97,0.438,23.63,63
39087,COMP-02443,2026,Q3,51.49,0.558,13.27,71
39088,COMP-02443,2026,Q4,45.89,0.426,17.85,67
39089,COMP-02444,2023,Q1,21.59,0.233,20.6,70
39090,COMP-02444,2023,Q2,9.21,0.194,40.0,60
39091,COMP-02444,2023,Q3,10.38,0.103,36.99,57
39092,COMP-02444,2023,Q4,40.66,0.387,18.86,67
39093,COMP-02444,2024,Q1,18.72,0.242,39.23,59
39094,COMP-02444,2024,Q2,21.14,0.174,27.93,56
39095,COMP-02444,2024,Q3,10.49,0.124,37.54,52
39096,COMP-02444,2024,Q4,13.64,0.184,38.37,60
39097,COMP-02444,2025,Q1,25.72,0.406,20.21,47
39098,COMP-02444,2025,Q2,15.64,0.192,36.65,63
39099,COMP-02444,2025,Q3,32.34,0.454,22.33,68
39100,COMP-02444,2025,Q4,16.79,0.241,31.71,63
39101,COMP-02444,2026,Q1,30.91,0.385,34.9,55
39102,COMP-02444,2026,Q2,15.7,0.185,26.06,63
39103,COMP-02444,2026,Q3,0.0,0.1,40.0,61
39104,COMP-02444,2026,Q4,30.45,0.433,18.34,62
39106,COMP-02445,2023,Q2,30.94,0.338,24.02,50
39107,COMP-02445,2023,Q3,34.45,0.387,22.03,49
39108,COMP-02445,2023,Q4,34.62,0.396,28.14,63
39109,COMP-02445,2024,Q1,22.81,0.326,20.18,67
39110,COMP-02445,2024,Q2,30.86,0.423,27.68,55
39111,COMP-02445,2024,Q3,24.26,0.35,34.37,55
39112,COMP-02445,2024,Q4,40.76,0.468,14.05,51
39113,COMP-02445,2025,Q1,62.4,0.609,11.99,63
39114,COMP-02445,2025,Q2,34.35,0.362,25.88,53
39115,COMP-02445,2025,Q3,5.99,0.196,29.75,53
39116,COMP-02445,2025,Q4,36.63,0.474,19.67,63
39117,COMP-02445,2026,Q1,13.55,0.19,30.19,44
39118,COMP-02445,2026,Q2,25.88,0.402,30.71,74
39119,COMP-02445,2026,Q3,40.69,0.302,29.81,60
39120,COMP-02445,2026,Q4,14.96,0.278,33.92,62
39121,COMP-02446,2023,Q1,26.29,0.22,29.7,58
39123,COMP-02446,2023,Q3,30.87,0.419,22.4,60
39124,COMP-02446,2023,Q4,2.61,0.191,40.0,55
39125,COMP-02446,2024,Q1,44.64,0.474,16.97,57
39126,COMP-02446,2024,Q2,28.49,0.296,31.33,43
39127,COMP-02446,2024,Q3,23.84,0.305,35.0,48
39128,COMP-02446,2024,Q4,20.59,0.397,34.77,67
39129,COMP-02446,2025,Q1,28.42,0.321,25.0,63
39130,COMP-02446,2025,Q2,27.0,0.292,22.7,62
39131,COMP-02446,2025,Q3,42.54,0.386,25.83,59
39132,COMP-02446,2025,Q4,24.1,0.351,29.77,49
39133,COMP-02446,2026,Q1,45.67,0.399,14.45,83
39134,COMP-02446,2026,Q2,13.29,0.398,27.37,58
39135,COMP-02446,2026,Q3,34.58,0.341,31.17,76
39136,COMP-02446,2026,Q4,23.7,0.334,20.48,64
39137,COMP-02447,2023,Q1,21.18,0.281,27.81,56
39138,COMP-02447,2023,Q2,19.18,0.321,35.51,58
39139,COMP-02447,2023,Q3,43.3,0.448,26.4,51
39140,COMP-02447,2023,Q4,15.97,0.394,24.69,67
39141,COMP-02447,2024,Q1,15.71,0.212,32.54,54
39142,COMP-02447,2024,Q2,7.33,0.24,34.82,57
39143,COMP-02447,2024,Q3,14.48,0.236,28.77,67
39144,COMP-02447,2024,Q4,21.32,0.414,25.86,57
39145,COMP-02447,2025,Q1,41.11,0.442,19.55,72
39146,COMP-02447,2025,Q2,24.7,0.356,25.44,56
39147,COMP-02447,2025,Q3,37.9,0.336,17.24,68
39148,COMP-02447,2025,Q4,27.83,0.282,35.67,70
39150,COMP-02447,2026,Q2,32.9,0.374,11.86,69
39151,COMP-02447,2026,Q3,18.56,0.452,27.62,54
39152,COMP-02447,2026,Q4,34.4,0.426,14.35,56
39153,COMP-02448,2023,Q1,18.96,0.412,22.01,63
39154,COMP-02448,2023,Q2,38.29,0.48,17.65,67
39155,COMP-02448,2023,Q3,39.13,0.337,25.05,68
39156,COMP-02448,2023,Q4,26.02,0.445,27.48,54
39157,COMP-02448,2024,Q1,39.99,0.504,19.08,65
39158,COMP-02448,2024,Q2,47.62,0.565,18.34,50
39159,COMP-02448,2024,Q3,37.35,0.585,22.27,67
39160,COMP-02448,2024,Q4,25.43,0.404,30.59,54
39161,COMP-02448,2025,Q1,40.9,0.568,13.18,45
39162,COMP-02448,2025,Q2,45.15,0.398,20.49,67
39163,COMP-02448,2025,Q3,56.53,0.618,13.71,57
39164,COMP-02448,2025,Q4,38.03,0.479,14.18,68
39165,COMP-02448,2026,Q1,44.97,0.475,26.3,59
39166,COMP-02448,2026,Q2,40.9,0.484,17.52,66
39167,COMP-02448,2026,Q3,28.6,0.381,10.22,66
39168,COMP-02448,2026,Q4,45.85,0.483,15.16,64
39169,COMP-02449,2023,Q1,34.9,0.413,20.74,65
39171,COMP-02449,2023,Q3,25.34,0.411,24.38,58
39172,COMP-02449,2023,Q4,20.77,0.318,23.92,51
39173,COMP-02449,2024,Q1,25.77,0.279,33.93,60
39174,COMP-02449,2024,Q2,18.15,0.392,22.78,66
39175,COMP-02449,2024,Q3,43.73,0.496,20.56,65
39176,COMP-02449,2024,Q4,38.64,0.548,21.56,53
39177,COMP-02449,2025,Q1,33.51,0.491,18.16,72
39178,COMP-02449,2025,Q2,21.11,0.311,35.86,47
39180,COMP-02449,2025,Q4,52.6,0.498,18.54,69
39181,COMP-02449,2026,Q1,12.31,0.341,27.64,59
39182,COMP-02449,2026,Q2,21.52,0.261,25.25,44
39183,COMP-02449,2026,Q3,39.37,0.491,15.21,59
39184,COMP-02449,2026,Q4,29.84,0.376,22.43,63
39185,COMP-02450,2023,Q1,22.2,0.305,27.13,71
39186,COMP-02450,2023,Q2,0.0,0.033,31.34,42
39187,COMP-02450,2023,Q3,24.92,0.258,22.55,64
39188,COMP-02450,2023,Q4,23.8,0.187,24.94,58
39189,COMP-02450,2024,Q1,24.93,0.379,33.37,67
39190,COMP-02450,2024,Q2,16.78,0.2,34.04,72
39191,COMP-02450,2024,Q3,24.73,0.251,29.55,45
39192,COMP-02450,2024,Q4,0.0,0.184,36.01,65
39193,COMP-02450,2025,Q1,1.65,0.111,35.16,56
39194,COMP-02450,2025,Q2,38.19,0.351,21.76,62
39196,COMP-02450,2025,Q4,25.53,0.248,32.18,62
39197,COMP-02450,2026,Q1,27.56,0.325,31.29,56
39198,COMP-02450,2026,Q2,16.31,0.244,28.72,68
39199,COMP-02450,2026,Q3,11.27,0.084,35.32,53
39201,COMP-02451,2023,Q1,40.53,0.476,19.09,61
39202,COMP-02451,2023,Q2,20.82,0.31,26.0,67
39203,COMP-02451,2023,Q3,49.02,0.55,4.36,57
39204,COMP-02451,2023,Q4,34.49,0.448,20.82,63
39205,COMP-02451,2024,Q1,27.07,0.359,20.58,57
39206,COMP-02451,2024,Q2,50.25,0.581,7.04,72
39207,COMP-02451,2024,Q3,40.42,0.435,24.11,61
39208,COMP-02451,2024,Q4,49.61,0.612,17.02,67
39209,COMP-02451,2025,Q1,25.65,0.206,17.46,63
39210,COMP-02451,2025,Q2,37.8,0.554,20.09,72
39211,COMP-02451,2025,Q3,30.9,0.347,25.69,59
39212,COMP-02451,2025,Q4,58.56,0.608,23.0,68
39213,COMP-02451,2026,Q1,13.82,0.267,28.67,62
39214,COMP-02451,2026,Q2,29.8,0.457,24.57,65
39215,COMP-02451,2026,Q3,33.13,0.539,9.95,74
39216,COMP-02451,2026,Q4,33.37,0.469,23.54,54
39217,COMP-02452,2023,Q1,11.87,0.115,30.32,55
39218,COMP-02452,2023,Q2,31.06,0.313,25.73,48
39220,COMP-02452,2023,Q4,34.09,0.293,10.51,58
39222,COMP-02452,2024,Q2,11.38,0.198,36.51,50
39223,COMP-02452,2024,Q3,24.33,0.198,32.83,61
39224,COMP-02452,2024,Q4,24.78,0.292,25.04,58
39226,COMP-02452,2025,Q2,25.93,0.34,32.89,58
39227,COMP-02452,2025,Q3,10.25,0.239,35.78,56
39228,COMP-02452,2025,Q4,26.46,0.349,21.57,67
39229,COMP-02452,2026,Q1,30.13,0.371,14.99,60
39230,COMP-02452,2026,Q2,50.04,0.442,15.71,69
39231,COMP-02452,2026,Q3,25.35,0.275,26.85,60
39232,COMP-02452,2026,Q4,2.73,0.096,39.62,49
39233,COMP-02453,2023,Q1,23.65,0.446,17.23,52
39234,COMP-02453,2023,Q2,26.15,0.322,23.67,46
39235,COMP-02453,2023,Q3,33.39,0.388,24.33,65
39236,COMP-02453,2023,Q4,16.61,0.318,26.55,57
39238,COMP-02453,2024,Q2,26.45,0.531,14.49,76
39239,COMP-02453,2024,Q3,20.02,0.371,31.04,45
39240,COMP-02453,2024,Q4,24.72,0.401,19.73,72
39241,COMP-02453,2025,Q1,39.73,0.568,20.11,53
39242,COMP-02453,2025,Q2,22.22,0.498,22.59,55
39243,COMP-02453,2025,Q3,37.53,0.442,20.42,51
39244,COMP-02453,2025,Q4,47.66,0.534,12.48,58
39245,COMP-02453,2026,Q1,35.11,0.552,15.15,68
39246,COMP-02453,2026,Q2,32.36,0.412,20.76,60
39247,COMP-02453,2026,Q3,27.64,0.458,25.64,64
39248,COMP-02453,2026,Q4,49.53,0.592,8.11,66
39249,COMP-02454,2023,Q1,23.47,0.185,27.89,44
39250,COMP-02454,2023,Q2,8.42,0.131,30.17,48
39251,COMP-02454,2023,Q3,5.15,0.054,29.69,52
39252,COMP-02454,2023,Q4,24.1,0.292,26.32,75
39253,COMP-02454,2024,Q1,26.56,0.266,25.66,58
39254,COMP-02454,2024,Q2,10.24,0.184,32.23,49
39255,COMP-02454,2024,Q3,2.52,0.195,39.97,52
39257,COMP-02454,2025,Q1,19.56,0.167,27.92,75
39258,COMP-02454,2025,Q2,21.64,0.225,33.09,63
39259,COMP-02454,2025,Q3,23.28,0.284,35.25,57
39260,COMP-02454,2025,Q4,39.66,0.274,32.95,58
39261,COMP-02454,2026,Q1,1.12,0.173,35.96,48
39262,COMP-02454,2026,Q2,17.88,0.178,26.34,64
39263,COMP-02454,2026,Q3,14.8,0.172,33.52,58
39265,COMP-02455,2023,Q1,39.04,0.423,20.04,71
39266,COMP-02455,2023,Q2,12.46,0.287,24.78,51
39267,COMP-02455,2023,Q3,32.1,0.29,23.91,52
39269,COMP-02455,2024,Q1,9.63,0.204,39.8,52
39270,COMP-02455,2024,Q2,9.13,0.293,28.8,66
39271,COMP-02455,2024,Q3,8.11,0.27,29.99,66
39272,COMP-02455,2024,Q4,43.46,0.448,13.74,63
39273,COMP-02455,2025,Q1,40.27,0.465,16.41,58
39274,COMP-02455,2025,Q2,15.38,0.404,23.83,58
39275,COMP-02455,2025,Q3,23.38,0.337,27.23,57
39276,COMP-02455,2025,Q4,31.11,0.314,20.2,66
39277,COMP-02455,2026,Q1,9.36,0.309,32.65,57
39278,COMP-02455,2026,Q2,25.78,0.345,17.17,52
39279,COMP-02455,2026,Q3,24.02,0.365,31.98,67
39281,COMP-02456,2023,Q1,10.28,0.228,20.93,48
39282,COMP-02456,2023,Q2,18.4,0.279,27.37,61
39283,COMP-02456,2023,Q3,36.55,0.306,17.17,56
39284,COMP-02456,2023,Q4,12.41,0.265,29.74,46
39285,COMP-02456,2024,Q1,42.97,0.446,17.99,62
39286,COMP-02456,2024,Q2,15.67,0.276,28.66,55
39287,COMP-02456,2024,Q3,8.39,0.328,25.82,82
39288,COMP-02456,2024,Q4,35.98,0.244,23.61,53
39289,COMP-02456,2025,Q1,6.58,0.246,37.61,54
39290,COMP-02456,2025,Q2,30.29,0.316,21.21,68
39291,COMP-02456,2025,Q3,40.6,0.539,10.38,68
39292,COMP-02456,2025,Q4,26.0,0.308,24.57,57
39293,COMP-02456,2026,Q1,14.29,0.294,30.82,59
39294,COMP-02456,2026,Q2,18.93,0.295,24.83,61
39295,COMP-02456,2026,Q3,40.91,0.3,24.81,53
39296,COMP-02456,2026,Q4,37.0,0.365,29.99,62
39297,COMP-02457,2023,Q1,4.16,0.213,38.08,59
39298,COMP-02457,2023,Q2,8.45,0.169,32.54,52
39300,COMP-02457,2023,Q4,11.89,0.15,26.57,61
39301,COMP-02457,2024,Q1,15.86,0.115,18.87,51
39302,COMP-02457,2024,Q2,7.8,0.082,37.41,52
39303,COMP-02457,2024,Q3,6.87,0.064,34.22,57
39304,COMP-02457,2024,Q4,0.0,0.077,29.7,40
39305,COMP-02457,2025,Q1,11.15,0.172,32.53,62
39306,COMP-02457,2025,Q2,2.51,0.162,40.0,51
39307,COMP-02457,2025,Q3,8.43,0.15,36.69,55
39308,COMP-02457,2025,Q4,13.09,0.254,38.25,48
39309,COMP-02457,2026,Q1,0.0,0.103,26.22,48
39310,COMP-02457,2026,Q2,24.58,0.274,31.2,65
39312,COMP-02457,2026,Q4,41.82,0.382,25.6,51
39313,COMP-02458,2023,Q1,20.74,0.216,29.5,65
39314,COMP-02458,2023,Q2,0.0,0.171,30.22,56
39315,COMP-02458,2023,Q3,14.53,0.212,33.75,74
39316,COMP-02458,2023,Q4,12.61,0.107,25.81,55
39317,COMP-02458,2024,Q1,17.08,0.198,31.79,52
39318,COMP-02458,2024,Q2,7.56,0.179,40.0,46
39319,COMP-02458,2024,Q3,25.05,0.416,29.84,59
39320,COMP-02458,2024,Q4,14.12,0.245,39.77,66
39321,COMP-02458,2025,Q1,13.93,0.096,32.41,57
39322,COMP-02458,2025,Q2,25.6,0.282,32.57,55
39324,COMP-02458,2025,Q4,26.8,0.355,14.25,65
39325,COMP-02458,2026,Q1,15.04,0.182,34.49,51
39326,COMP-02458,2026,Q2,0.0,0.178,31.45,56
39327,COMP-02458,2026,Q3,42.31,0.391,14.22,78
39328,COMP-02458,2026,Q4,39.17,0.383,21.28,80
39329,COMP-02459,2023,Q1,38.05,0.655,15.12,49
39330,COMP-02459,2023,Q2,25.54,0.408,18.37,64
39331,COMP-02459,2023,Q3,60.82,0.56,13.17,79
39332,COMP-02459,2023,Q4,58.44,0.679,16.23,79
39333,COMP-02459,2024,Q1,39.46,0.417,23.96,71
39334,COMP-02459,2024,Q2,39.66,0.552,19.17,62
39335,COMP-02459,2024,Q3,40.79,0.482,20.37,78
39336,COMP-02459,2024,Q4,41.13,0.546,25.47,60
39337,COMP-02459,2025,Q1,30.19,0.381,18.76,63
39338,COMP-02459,2025,Q2,47.42,0.627,15.2,79
39339,COMP-02459,2025,Q3,37.98,0.517,19.96,66
39341,COMP-02459,2026,Q1,52.1,0.745,21.83,78
39342,COMP-02459,2026,Q2,48.13,0.772,16.45,88
39343,COMP-02459,2026,Q3,51.75,0.644,5.64,62
39344,COMP-02459,2026,Q4,54.06,0.687,6.41,68
39345,COMP-02460,2023,Q1,26.47,0.353,25.9,76
39346,COMP-02460,2023,Q2,29.8,0.368,21.11,59
39348,COMP-02460,2023,Q4,17.35,0.22,39.85,45
39349,COMP-02460,2024,Q1,25.53,0.221,29.81,62
39350,COMP-02460,2024,Q2,7.5,0.21,34.81,46
39352,COMP-02460,2024,Q4,22.53,0.258,20.78,61
39353,COMP-02460,2025,Q1,29.43,0.33,24.84,53
39355,COMP-02460,2025,Q3,0.0,0.119,39.03,62
39356,COMP-02460,2025,Q4,8.25,0.194,40.0,58
39357,COMP-02460,2026,Q1,6.79,0.236,28.82,63
39358,COMP-02460,2026,Q2,26.91,0.222,34.73,57
39359,COMP-02460,2026,Q3,26.47,0.367,31.91,49
39360,COMP-02460,2026,Q4,25.68,0.252,26.6,49
39361,COMP-02461,2023,Q1,19.48,0.25,27.88,40
39362,COMP-02461,2023,Q2,7.63,0.118,35.26,62
39363,COMP-02461,2023,Q3,18.08,0.278,31.11,48
39364,COMP-02461,2023,Q4,23.53,0.219,23.06,47
39365,COMP-02461,2024,Q1,40.9,0.433,13.61,60
39366,COMP-02461,2024,Q2,4.14,0.217,33.57,54
39367,COMP-02461,2024,Q3,13.28,0.288,35.09,60
39368,COMP-02461,2024,Q4,17.91,0.146,25.37,59
39369,COMP-02461,2025,Q1,39.87,0.328,16.98,68
39370,COMP-02461,2025,Q2,28.83,0.362,12.36,54
39371,COMP-02461,2025,Q3,33.28,0.41,15.1,42
39372,COMP-02461,2025,Q4,19.18,0.216,23.6,56
39373,COMP-02461,2026,Q1,42.34,0.473,23.87,70
39375,COMP-02461,2026,Q3,28.03,0.351,32.71,63
39376,COMP-02461,2026,Q4,55.93,0.434,10.8,59
39377,COMP-02462,2023,Q1,24.61,0.26,31.56,64
39378,COMP-02462,2023,Q2,11.59,0.305,28.16,51
39379,COMP-02462,2023,Q3,39.46,0.423,19.62,63
39380,COMP-02462,2023,Q4,18.41,0.257,33.3,60
39381,COMP-02462,2024,Q1,63.72,0.584,6.13,70
39382,COMP-02462,2024,Q2,24.51,0.304,26.58,53
39383,COMP-02462,2024,Q3,29.25,0.244,37.61,63
39384,COMP-02462,2024,Q4,28.04,0.366,33.26,51
39386,COMP-02462,2025,Q2,28.42,0.381,24.25,66
39387,COMP-02462,2025,Q3,17.92,0.329,27.76,68
39388,COMP-02462,2025,Q4,24.63,0.23,25.53,43
39389,COMP-02462,2026,Q1,24.7,0.39,27.81,67
39390,COMP-02462,2026,Q2,36.02,0.505,15.55,75
39391,COMP-02462,2026,Q3,18.05,0.454,33.55,57
39392,COMP-02462,2026,Q4,64.84,0.706,13.49,72
39393,COMP-02463,2023,Q1,23.77,0.238,25.85,64
39394,COMP-02463,2023,Q2,25.52,0.347,32.35,61
39395,COMP-02463,2023,Q3,36.73,0.239,27.8,59
39396,COMP-02463,2023,Q4,29.88,0.352,24.41,48
39397,COMP-02463,2024,Q1,17.75,0.251,33.17,52
39398,COMP-02463,2024,Q2,31.48,0.383,18.31,58
39399,COMP-02463,2024,Q3,27.95,0.405,23.91,53
39400,COMP-02463,2024,Q4,21.26,0.303,22.87,51
39401,COMP-02463,2025,Q1,11.79,0.324,19.54,51
39402,COMP-02463,2025,Q2,39.36,0.463,24.55,82
39403,COMP-02463,2025,Q3,20.95,0.167,31.31,50
39404,COMP-02463,2025,Q4,41.14,0.413,25.21,63
39405,COMP-02463,2026,Q1,16.93,0.384,33.09,64
39407,COMP-02463,2026,Q3,6.97,0.259,40.0,60
39408,COMP-02463,2026,Q4,37.57,0.436,17.86,64
39409,COMP-02464,2023,Q1,5.86,0.225,38.22,49
39410,COMP-02464,2023,Q2,24.41,0.241,39.96,52
39411,COMP-02464,2023,Q3,17.29,0.172,28.54,58
39412,COMP-02464,2023,Q4,18.6,0.276,35.85,52
39413,COMP-02464,2024,Q1,6.48,0.136,36.44,42
39414,COMP-02464,2024,Q2,8.97,0.229,36.6,71
39415,COMP-02464,2024,Q3,45.53,0.4,18.7,50
39416,COMP-02464,2024,Q4,13.1,0.263,31.62,57
39417,COMP-02464,2025,Q1,13.56,0.136,33.48,55
39418,COMP-02464,2025,Q2,31.92,0.424,19.04,54
39419,COMP-02464,2025,Q3,39.8,0.451,25.34,72
39420,COMP-02464,2025,Q4,18.91,0.204,28.44,53
39421,COMP-02464,2026,Q1,11.06,0.202,32.89,63
39422,COMP-02464,2026,Q2,19.75,0.324,26.81,73
39424,COMP-02464,2026,Q4,5.62,0.152,39.84,52
39425,COMP-02465,2023,Q1,41.79,0.414,24.78,61
39426,COMP-02465,2023,Q2,33.57,0.371,25.02,65
39427,COMP-02465,2023,Q3,34.43,0.364,24.95,76
39428,COMP-02465,2023,Q4,10.08,0.254,34.34,50
39429,COMP-02465,2024,Q1,32.92,0.296,22.71,55
39430,COMP-02465,2024,Q2,21.91,0.326,37.79,55
39431,COMP-02465,2024,Q3,8.93,0.14,35.06,57
39432,COMP-02465,2024,Q4,18.16,0.266,36.18,55
39433,COMP-02465,2025,Q1,37.63,0.247,28.05,50
39434,COMP-02465,2025,Q2,51.99,0.466,16.11,59
39435,COMP-02465,2025,Q3,9.4,0.088,28.06,50
39436,COMP-02465,2025,Q4,34.86,0.401,22.87,60
39437,COMP-02465,2026,Q1,21.58,0.289,29.55,50
39438,COMP-02465,2026,Q2,36.19,0.503,22.49,70
39439,COMP-02465,2026,Q3,10.24,0.216,37.74,81
39440,COMP-02465,2026,Q4,17.66,0.267,31.32,47
39441,COMP-02466,2023,Q1,8.15,0.105,36.96,52
39442,COMP-02466,2023,Q2,30.23,0.385,22.05,54
39443,COMP-02466,2023,Q3,4.72,0.203,31.89,49
39444,COMP-02466,2023,Q4,13.61,0.342,21.12,55
39445,COMP-02466,2024,Q1,35.93,0.455,15.27,71
39446,COMP-02466,2024,Q2,9.83,0.113,40.0,54
39447,COMP-02466,2024,Q3,24.9,0.456,15.27,66
39448,COMP-02466,2024,Q4,34.88,0.374,23.83,63
39449,COMP-02466,2025,Q1,44.07,0.416,15.68,61
39450,COMP-02466,2025,Q2,30.77,0.401,22.81,57
39451,COMP-02466,2025,Q3,19.84,0.418,25.22,62
39453,COMP-02466,2026,Q1,14.91,0.182,21.74,56
39454,COMP-02466,2026,Q2,21.51,0.348,26.76,58
39455,COMP-02466,2026,Q3,42.38,0.464,15.52,67
39456,COMP-02466,2026,Q4,26.24,0.327,18.65,49
39457,COMP-02467,2023,Q1,30.35,0.387,29.05,56
39458,COMP-02467,2023,Q2,11.83,0.139,26.88,50
39459,COMP-02467,2023,Q3,33.92,0.391,22.79,46
39460,COMP-02467,2023,Q4,20.01,0.235,27.51,51
39461,COMP-02467,2024,Q1,29.08,0.377,29.84,49
39462,COMP-02467,2024,Q2,37.97,0.477,20.03,63
39463,COMP-02467,2024,Q3,14.79,0.266,34.18,57
39464,COMP-02467,2024,Q4,26.06,0.307,34.73,46
39465,COMP-02467,2025,Q1,19.79,0.203,25.16,70
39466,COMP-02467,2025,Q2,39.37,0.559,20.86,64
39467,COMP-02467,2025,Q3,19.19,0.327,28.03,73
39468,COMP-02467,2025,Q4,26.33,0.168,35.63,50
39469,COMP-02467,2026,Q1,40.76,0.438,29.74,67
39470,COMP-02467,2026,Q2,35.17,0.454,15.88,64
39471,COMP-02467,2026,Q3,20.46,0.192,40.0,55
39472,COMP-02467,2026,Q4,11.53,0.248,32.91,53
39473,COMP-02468,2023,Q1,18.16,0.356,31.9,57
39474,COMP-02468,2023,Q2,31.25,0.343,20.69,60
39475,COMP-02468,2023,Q3,28.01,0.346,17.51,54
39476,COMP-02468,2023,Q4,24.12,0.213,36.85,61
39477,COMP-02468,2024,Q1,8.29,0.214,35.8,46
39479,COMP-02468,2024,Q3,30.44,0.482,24.25,61
39480,COMP-02468,2024,Q4,33.18,0.44,26.24,75
39481,COMP-02468,2025,Q1,30.81,0.365,24.49,49
39482,COMP-02468,2025,Q2,24.72,0.261,32.92,66
39483,COMP-02468,2025,Q3,31.46,0.292,26.95,76
39484,COMP-02468,2025,Q4,37.44,0.383,6.4,63
39485,COMP-02468,2026,Q1,49.65,0.531,17.71,68
39486,COMP-02468,2026,Q2,25.87,0.371,24.44,55
39487,COMP-02468,2026,Q3,26.56,0.368,19.03,59
39488,COMP-02468,2026,Q4,13.81,0.193,27.02,51
39489,COMP-02469,2023,Q1,35.51,0.487,19.68,71
39490,COMP-02469,2023,Q2,26.98,0.302,24.42,51
39491,COMP-02469,2023,Q3,48.12,0.527,20.61,61
39492,COMP-02469,2023,Q4,44.02,0.443,12.04,69
39493,COMP-02469,2024,Q1,47.16,0.594,14.52,70
39494,COMP-02469,2024,Q2,41.66,0.47,19.87,70
39495,COMP-02469,2024,Q3,33.87,0.5,14.63,58
39496,COMP-02469,2024,Q4,50.4,0.48,17.57,58
39497,COMP-02469,2025,Q1,31.12,0.517,23.8,66
39498,COMP-02469,2025,Q2,31.56,0.611,13.29,81
39499,COMP-02469,2025,Q3,66.12,0.712,10.0,69
39501,COMP-02469,2026,Q1,34.95,0.453,24.41,73
39502,COMP-02469,2026,Q2,39.23,0.543,22.28,52
39503,COMP-02469,2026,Q3,70.45,0.616,4.14,74
39504,COMP-02469,2026,Q4,30.38,0.516,21.05,49
39506,COMP-02470,2023,Q2,27.86,0.322,30.89,56
39507,COMP-02470,2023,Q3,33.59,0.423,25.09,56
39508,COMP-02470,2023,Q4,38.03,0.479,19.32,48
39509,COMP-02470,2024,Q1,20.0,0.273,32.19,50
39510,COMP-02470,2024,Q2,28.61,0.424,22.02,61
39511,COMP-02470,2024,Q3,19.94,0.264,27.93,55
39512,COMP-02470,2024,Q4,17.92,0.269,38.14,66
39513,COMP-02470,2025,Q1,55.13,0.599,8.61,65
39514,COMP-02470,2025,Q2,10.43,0.329,36.8,54
39515,COMP-02470,2025,Q3,15.81,0.207,40.0,52
39516,COMP-02470,2025,Q4,26.69,0.449,20.67,67
39517,COMP-02470,2026,Q1,17.32,0.23,26.62,43
39518,COMP-02470,2026,Q2,35.63,0.449,16.92,60
39519,COMP-02470,2026,Q3,22.62,0.259,31.71,63
39520,COMP-02470,2026,Q4,9.13,0.34,40.0,47
39521,COMP-02471,2023,Q1,29.24,0.303,18.07,42
39522,COMP-02471,2023,Q2,65.2,0.583,15.98,64
39523,COMP-02471,2023,Q3,34.91,0.477,26.51,66
39524,COMP-02471,2023,Q4,38.47,0.469,18.07,55
39525,COMP-02471,2024,Q1,32.27,0.56,23.84,67
39526,COMP-02471,2024,Q2,39.71,0.36,20.16,71
39527,COMP-02471,2024,Q3,52.83,0.61,14.98,75
39528,COMP-02471,2024,Q4,23.75,0.368,12.56,67
39529,COMP-02471,2025,Q1,31.08,0.43,17.64,61
39530,COMP-02471,2025,Q2,38.47,0.454,16.09,65
39531,COMP-02471,2025,Q3,52.17,0.627,15.79,87
39533,COMP-02471,2026,Q1,43.53,0.623,9.01,79
39534,COMP-02471,2026,Q2,37.41,0.562,22.1,84
39535,COMP-02471,2026,Q3,34.64,0.438,18.18,52
39536,COMP-02471,2026,Q4,24.3,0.406,20.12,65
39537,COMP-02472,2023,Q1,1.44,0.172,40.0,54
39538,COMP-02472,2023,Q2,16.85,0.309,39.66,67
39539,COMP-02472,2023,Q3,24.43,0.216,28.01,58
39540,COMP-02472,2023,Q4,27.56,0.235,29.78,53
39541,COMP-02472,2024,Q1,8.95,0.155,31.34,40
39542,COMP-02472,2024,Q2,26.48,0.281,27.26,51
39543,COMP-02472,2024,Q3,14.13,0.195,36.74,46
