company_id,country,company_size,num_employees,annual_revenue_usd_millions
COMP-03843,Australia,SME,675,429.74
COMP-03844,Argentina,SME,646,302.23
COMP-03845,South Korea,Startup,99,44.26
COMP-03846,Germany,Startup,15,22.85
COMP-03847,Singapore,Enterprise,10067,580.62
COMP-03848,Australia,Startup,78,44.83
COMP-03849,Vietnam,Startup,94,28.88
COMP-03850,New Zealand,Startup,61,32.38
COMP-03851,China,Startup,81,37.38
COMP-03852,South Korea,SME,869,369.8
COMP-03853,USA,Enterprise,18229,4473.43
COMP-03854,South Africa,SME,111,392.76
COMP-03855,Nigeria,Enterprise,10497,1579.69
COMP-03856,France,SME,864,144.94
COMP-03857,Australia,Enterprise,3944,4366.39
COMP-03858,Japan,SME,947,271.94
COMP-03859,Singapore,SME,966,121.53
COMP-03860,Singapore,Enterprise,4314,2107.85
COMP-03861,Italy,Startup,65,40.46
COMP-03862,India,SME,826,85.62
COMP-03863,Philippines,Enterprise,6656,2170.65
COMP-03864,Canada,Startup,90,34.0
COMP-03865,Vietnam,SME,714,373.45
COMP-03866,Sweden,Startup,66,19.56
COMP-03867,Indonesia,SME,827,460.79
COMP-03868,Brazil,Enterprise,16793,4623.73
COMP-03869,Poland,Startup,38,24.92
COMP-03870,Nigeria,Enterprise,19140,9375.25
COMP-03871,UK,SME,340,76.17
COMP-03872,Australia,Startup,40,10.43
COMP-03873,Sweden,Startup,35,41.91
COMP-03874,Vietnam,Startup,38,27.72
COMP-03875,UK,Startup,62,20.06
COMP-03876,Netherlands,SME,900,479.58
COMP-03877,Thailand,Enterprise,9452,8176.14
COMP-03878,Singapore,SME,279,64.93
COMP-03879,South Korea,SME,688,391.03
COMP-03880,France,Startup,35,32.45
COMP-03881,Netherlands,SME,673,344.14
COMP-03882,Sweden,SME,143,119.98
COMP-03883,Argentina,Startup,95,37.18
COMP-03884,China,SME,197,218.83
COMP-03885,Chile,SME,884,233.19
COMP-03886,Kenya,SME,248,471.27
COMP-03887,Singapore,Startup,52,23.01
COMP-03888,Philippines,SME,348,499.05
COMP-03889,Australia,SME,376,424.85
COMP-03890,New Zealand,SME,279,148.35
COMP-03891,Singapore,Enterprise,10690,9900.71
COMP-03892,USA,SME,285,432.66
COMP-03893,Egypt,Startup,89,49.68
COMP-03894,Australia,Startup,90,15.16
COMP-03895,Germany,SME,700,154.92
COMP-03896,Brazil,Startup,45,19.11
COMP-03897,Chile,Startup,92,12.12
COMP-03898,Nigeria,Startup,21,48.84
COMP-03899,Japan,Startup,90,10.35
COMP-03900,Indonesia,Enterprise,12612,1227.73
COMP-03901,Argentina,SME,137,64.07
COMP-03902,Vietnam,SME,811,488.38
COMP-03903,France,SME,165,252.8
COMP-03904,Philippines,SME,425,289.39
COMP-03905,Japan,SME,173,280.82
COMP-03906,Colombia,Startup,60,20.68
COMP-03907,UK,Startup,91,39.74
COMP-03908,India,SME,796,228.89
COMP-03909,Nigeria,Enterprise,12236,9296.92
COMP-03910,UK,SME,579,56.03
COMP-03911,Australia,Startup,18,47.15
COMP-03912,New Zealand,Enterprise,14776,8346.75
COMP-03913,UK,SME,885,464.12
COMP-03914,Singapore,SME,972,288.27
COMP-03915,Kenya,SME,254,330.27
COMP-03916,UK,Startup,42,22.4
COMP-03917,Brazil,Startup,35,9.71
COMP-03918,Italy,Startup,83,44.26
COMP-03919,Spain,SME,193,361.4
COMP-03920,Kenya,Startup,15,24.66
COMP-03921,Germany,SME,329,358.89
COMP-03922,Argentina,SME,325,123.67
COMP-03923,France,Startup,13,43.36
COMP-03924,South Korea,Startup,96,4.28
COMP-03925,India,Enterprise,18991,1073.48
COMP-03926,New Zealand,SME,179,60.31
COMP-03927,Sweden,SME,849,281.42
COMP-03928,Indonesia,SME,166,247.16
COMP-03929,Australia,Startup,36,28.74
COMP-03930,Germany,Startup,15,44.82
COMP-03931,Egypt,SME,556,135.34
COMP-03932,Nigeria,Startup,37,38.66
COMP-03933,Indonesia,Startup,66,41.58
COMP-03934,India,SME,292,383.37
COMP-03935,Poland,Enterprise,16737,6330.21
COMP-03936,Chile,Startup,60,37.06
COMP-03937,Netherlands,Enterprise,1524,2239.79
COMP-03938,Philippines,Startup,81,34.67
COMP-03939,Malaysia,SME,880,135.8
COMP-03940,Canada,SME,976,414.39
COMP-03941,Philippines,Enterprise,15590,6398.99
COMP-03942,Italy,Enterprise,16762,6098.81
COMP-03943,South Korea,Startup,19,18.87
COMP-03944,South Africa,Startup,20,10.12
COMP-03945,Kenya,Startup,98,18.46
COMP-03946,Argentina,Enterprise,13718,4906.31
COMP-03947,Indonesia,Startup,69,35.69
COMP-03948,Australia,Enterprise,17795,4226.36
COMP-03949,Nigeria,Enterprise,4346,9851.95
COMP-03950,South Korea,Enterprise,16635,1385.83
COMP-03951,Germany,SME,547,456.04
COMP-03952,France,SME,377,179.28
COMP-03953,Canada,Startup,37,33.62
COMP-03954,China,Startup,72,2.09
COMP-03955,Egypt,Startup,64,16.04
COMP-03956,New Zealand,Startup,69,40.43
COMP-03957,Nigeria,SME,116,453.54
COMP-03958,Japan,SME,581,409.12
COMP-03959,Thailand,SME,657,104.54
COMP-03960,Japan,SME,160,380.48
COMP-03961,South Korea,SME,210,452.88
COMP-03962,UK,Startup,74,5.9
COMP-03963,China,Enterprise,5872,971.32
COMP-03964,New Zealand,Startup,42,11.11
COMP-03965,Philippines,Startup,86,6.43
COMP-03966,South Africa,SME,244,55.73
COMP-03967,Philippines,SME,838,221.17
COMP-03968,Egypt,Enterprise,17216,8508.24
COMP-03969,Germany,Enterprise,18921,4892.19
COMP-03970,Poland,SME,555,402.76
COMP-03971,Brazil,Startup,54,34.37
COMP-03972,France,Enterprise,3216,9974.98
COMP-03973,UK,SME,660,292.15
COMP-03974,Thailand,Startup,45,46.41
COMP-03975,Kenya,SME,880,323.93
COMP-03976,Spain,Enterprise,1036,5125.77
COMP-03977,China,Startup,53,5.71
COMP-03978,Brazil,Startup,13,44.97
COMP-03979,India,Enterprise,2982,2865.69
COMP-03980,Canada,SME,380,61.71
COMP-03981,Malaysia,SME,548,398.39
COMP-03982,New Zealand,Startup,74,6.37
COMP-03983,Spain,Enterprise,2591,4097.56
COMP-03984,UK,SME,308,328.52
COMP-03985,France,Enterprise,6565,8283.79
COMP-03986,Singapore,Startup,19,16.71
COMP-03987,UK,SME,694,315.7
COMP-03988,Italy,Enterprise,16674,2023.55
COMP-03989,Kenya,SME,901,288.71
COMP-03990,Egypt,Startup,57,42.77
COMP-03991,Egypt,SME,153,329.85
COMP-03992,Spain,SME,324,472.42
COMP-03993,South Korea,Startup,12,6.26
COMP-03994,Canada,SME,990,472.1
COMP-03995,USA,Startup,56,5.87
COMP-03996,India,SME,621,368.17
COMP-03997,Nigeria,Enterprise,6502,1176.9
COMP-03998,USA,Startup,55,11.64
COMP-03999,South Korea,Enterprise,17777,7950.8
COMP-04000,New Zealand,SME,725,213.41
COMP-04001,UK,Startup,54,37.8
COMP-04002,New Zealand,Enterprise,3781,9219.06
COMP-04003,Thailand,Enterprise,9973,6315.04
COMP-04004,Philippines,SME,285,149.66
COMP-04005,Japan,Startup,84,16.34
COMP-04006,Spain,Enterprise,4381,3812.81
COMP-04007,Nigeria,Startup,26,4.14
COMP-04008,Spain,Startup,21,31.17
COMP-04009,Philippines,Startup,29,5.09
COMP-04010,China,SME,230,462.57
COMP-04011,Brazil,Startup,31,47.19
COMP-04012,UK,SME,554,226.39
COMP-04013,Kenya,SME,451,246.42
COMP-04014,Singapore,Startup,90,44.08
COMP-04015,Canada,Startup,66,10.79
COMP-04016,Egypt,SME,613,446.16
COMP-04017,Philippines,SME,384,328.62
COMP-04018,Malaysia,Startup,40,6.49
COMP-04019,Singapore,Enterprise,15347,8300.25
COMP-04020,Italy,SME,600,74.04
COMP-04021,Spain,SME,935,454.68
COMP-04022,Malaysia,Startup,36,14.59
COMP-04023,Brazil,Startup,34,43.53
COMP-04024,Egypt,SME,665,314.11
COMP-04025,Thailand,Startup,48,9.91
COMP-04026,Chile,Startup,49,34.75
COMP-04027,USA,Enterprise,13910,6507.07
COMP-04028,China,Enterprise,18074,5976.37
COMP-04029,Spain,Startup,72,30.61
COMP-04030,Singapore,Startup,58,26.99
COMP-04031,Sweden,Startup,87,25.21
COMP-04032,Kenya,Startup,46,15.7
COMP-04033,South Korea,Startup,53,17.0
COMP-04034,India,Startup,49,13.57
COMP-04035,South Korea,Startup,13,4.77
COMP-04036,Poland,Startup,23,43.79
COMP-04037,Canada,Startup,21,9.0
COMP-04038,Philippines,Startup,61,1.47
COMP-04039,Nigeria,SME,951,64.98
COMP-04040,Colombia,SME,727,387.54
COMP-04041,China,SME,368,359.42
COMP-04042,Philippines,Startup,46,2.83
COMP-04043,Japan,SME,753,268.79
COMP-04044,Germany,SME,981,106.0
COMP-04045,Philippines,Enterprise,6019,9827.26
COMP-04046,Thailand,SME,925,114.27
COMP-04047,UK,SME,660,331.6
COMP-04048,Canada,SME,103,257.8
COMP-04049,Vietnam,SME,969,197.86
COMP-04050,Kenya,Startup,70,31.34
COMP-04051,India,Enterprise,6412,9317.26
COMP-04052,China,SME,456,179.49
COMP-04053,UK,Startup,19,3.05
COMP-04054,Australia,SME,111,272.16
COMP-04055,Thailand,Startup,76,7.61
COMP-04056,Brazil,Enterprise,12603,5876.95
COMP-04057,Nigeria,Startup,25,17.51
COMP-04058,Kenya,SME,841,355.61
COMP-04059,Spain,Enterprise,5973,978.96
COMP-04060,Philippines,SME,220,475.63
COMP-04061,Nigeria,SME,409,145.25
COMP-04062,Germany,Startup,99,36.11
COMP-04063,France,SME,397,135.58
COMP-04064,South Africa,SME,479,189.86
COMP-04065,Singapore,Startup,25,1.26
COMP-04066,Italy,Startup,51,42.93
COMP-04067,Indonesia,SME,264,425.74
COMP-04068,Canada,Startup,26,43.64
COMP-04069,Netherlands,Startup,41,17.24
COMP-04070,Egypt,Startup,23,26.51
COMP-04071,South Korea,SME,146,280.49
COMP-04072,Thailand,SME,835,334.02
COMP-04073,India,Startup,76,44.63
COMP-04074,Philippines,Enterprise,15126,8057.68
COMP-04075,Colombia,Startup,92,17.42
COMP-04076,China,SME,436,329.94
COMP-04077,Brazil,Enterprise,6349,5150.63
COMP-04078,Poland,Enterprise,11193,6767.18
COMP-04079,Colombia,SME,211,444.06
COMP-04080,New Zealand,SME,389,221.84
COMP-04081,France,SME,885,313.01
COMP-04082,China,SME,168,211.98
COMP-04083,India,SME,754,464.99
COMP-04084,Philippines,SME,541,286.53
COMP-04085,Spain,SME,309,390.89
COMP-04086,Philippines,Startup,41,7.26
COMP-04087,Vietnam,SME,653,245.99
COMP-04088,India,SME,597,329.32
COMP-04089,France,SME,271,208.13
COMP-04090,Australia,Enterprise,17004,9911.89
COMP-04091,Vietnam,Startup,72,42.01
COMP-04092,India,Enterprise,14045,4232.9
COMP-04093,UK,Startup,36,49.01
COMP-04094,Spain,SME,243,317.41
COMP-04095,New Zealand,Startup,88,6.71
COMP-04096,UK,SME,971,431.95
COMP-04097,France,SME,574,375.97
COMP-04098,Vietnam,SME,976,203.42
COMP-04099,Australia,Startup,34,12.47
COMP-04100,Thailand,Enterprise,13227,5754.19
COMP-04101,Kenya,Startup,99,22.63
COMP-04102,Poland,Startup,22,3.79
COMP-04103,Colombia,SME,450,358.62
COMP-04104,Singapore,Startup,23,48.25
COMP-04105,Chile,Startup,30,44.81
COMP-04106,Australia,Startup,73,48.92
COMP-04107,Egypt,Startup,20,44.48
COMP-04108,Argentina,Startup,91,35.58
COMP-04109,Germany,Startup,60,3.76
COMP-04110,Germany,Startup,77,30.48
COMP-04111,Italy,SME,655,224.68
COMP-04112,Argentina,SME,766,238.3
COMP-04113,India,SME,483,72.66
COMP-04114,UK,Startup,22,49.87
COMP-04115,India,SME,850,308.92
COMP-04116,Kenya,SME,791,65.78
COMP-04117,Brazil,Startup,82,34.62
COMP-04118,Philippines,Startup,50,32.64
COMP-04119,Argentina,Enterprise,16629,9353.26
COMP-04120,Indonesia,SME,100,75.29
COMP-04121,Poland,SME,736,441.78
COMP-04122,Germany,SME,593,202.15
COMP-04123,Colombia,Enterprise,11296,2824.98
COMP-04124,Indonesia,SME,649,491.27
COMP-04125,Netherlands,Startup,14,43.14
COMP-04126,Malaysia,SME,635,70.58
COMP-04127,Brazil,SME,561,114.7
COMP-04128,Netherlands,SME,703,118.38
COMP-04129,Australia,Enterprise,3051,7335.15
COMP-04130,Nigeria,SME,386,367.83
COMP-04131,Thailand,SME,232,482.87
COMP-04132,UK,Startup,14,39.45
COMP-04133,South Africa,Enterprise,13501,4059.28
COMP-04134,India,Enterprise,18017,3718.07
COMP-04135,Netherlands,SME,760,93.6
COMP-04136,UK,Startup,16,37.09
COMP-04137,France,SME,822,191.55
COMP-04138,Nigeria,SME,697,217.99
COMP-04139,Argentina,SME,733,221.69
COMP-04140,Vietnam,Startup,75,5.05
COMP-04141,South Korea,Enterprise,11199,5741.24
COMP-04142,Italy,SME,568,363.14
COMP-04143,Nigeria,SME,779,341.05
COMP-04144,New Zealand,SME,963,430.16
COMP-04145,Spain,SME,308,93.78
COMP-04146,Poland,Enterprise,7369,3476.58
COMP-04147,Australia,Startup,29,1.01
COMP-04148,Brazil,Startup,96,22.59
COMP-04149,Malaysia,Enterprise,11150,9188.02
COMP-04150,USA,SME,568,194.89
COMP-04151,Japan,Startup,60,25.29
COMP-04152,New Zealand,SME,890,402.68
COMP-04153,Germany,SME,505,60.31
COMP-04154,China,SME,524,320.52
COMP-04155,Kenya,Enterprise,11191,5658.62
COMP-04156,Spain,Enterprise,18232,4928.35
COMP-04157,China,Startup,74,4.92
COMP-04158,Colombia,Startup,85,26.25
COMP-04159,Egypt,Startup,93,20.93
COMP-04160,UK,Enterprise,6290,4207.75
COMP-04161,Canada,SME,302,164.46
COMP-04162,Spain,Startup,35,47.31
COMP-04163,Canada,SME,904,140.87
COMP-04164,Nigeria,Startup,75,47.5
COMP-04165,Kenya,SME,573,319.94
COMP-04166,Germany,Startup,61,11.07
COMP-04167,Chile,SME,558,352.52
COMP-04168,USA,SME,141,189.2
COMP-04169,New Zealand,SME,388,123.07
COMP-04170,Nigeria,SME,633,243.68
COMP-04171,Egypt,Enterprise,12566,9011.38
COMP-04172,Vietnam,Startup,47,8.43
COMP-04173,Singapore,Startup,22,15.39
COMP-04174,Brazil,Startup,47,48.38
COMP-04175,South Korea,Startup,45,36.7
COMP-04176,Thailand,Enterprise,12248,4399.72
COMP-04177,Chile,Startup,40,44.73
COMP-04178,USA,Startup,10,30.25
COMP-04179,China,SME,104,371.95
COMP-04180,Singapore,SME,592,347.52
COMP-04181,Japan,Enterprise,18467,6985.64
COMP-04182,Indonesia,SME,536,91.93
COMP-04183,India,SME,498,422.01
COMP-04184,Germany,SME,686,431.02
COMP-04185,Egypt,Startup,64,2.06
COMP-04186,Germany,SME,215,105.46
COMP-04187,Indonesia,SME,459,126.33
COMP-04188,South Africa,Enterprise,16663,2756.88
COMP-04189,Italy,SME,618,305.35
COMP-04190,Kenya,SME,854,130.64
COMP-04191,Philippines,Startup,58,17.09
COMP-04192,Italy,Enterprise,18171,4131.43
COMP-04193,Nigeria,SME,469,117.51
COMP-04194,Brazil,SME,706,311.29
COMP-04195,Indonesia,SME,422,352.9
COMP-04196,Colombia,Enterprise,5881,4974.09
COMP-04197,Chile,Startup,55,4.08
COMP-04198,USA,Startup,74,11.53
COMP-04199,Netherlands,SME,217,248.14
COMP-04200,UK,Enterprise,5558,5067.42
COMP-04201,Netherlands,SME,203,373.86
COMP-04202,France,SME,654,173.56
COMP-04203,Japan,SME,670,334.37
COMP-04204,Poland,Startup,67,37.76
COMP-04205,Italy,Enterprise,14136,5990.12
COMP-04206,China,SME,694,227.12
COMP-04207,Poland,Startup,48,12.87
COMP-04208,Malaysia,Startup,51,3.68
COMP-04209,Malaysia,Startup,59,5.48
COMP-04210,New Zealand,SME,491,231.3
COMP-04211,Egypt,SME,865,280.04
COMP-04212,Chile,Startup,24,45.24
COMP-04213,South Korea,Startup,52,30.79
COMP-04214,USA,SME,508,491.8
COMP-04215,Chile,Startup,66,26.69
COMP-04216,UK,SME,325,431.9
COMP-04217,Netherlands,SME,556,433.64
COMP-04218,Australia,SME,800,492.06
COMP-04219,New Zealand,SME,268,284.9
COMP-04220,New Zealand,Startup,42,20.75
COMP-04221,Poland,SME,579,154.81
COMP-04222,New Zealand,SME,650,499.39
COMP-04223,Argentina,SME,301,285.45
COMP-04224,UK,SME,903,165.75
COMP-04225,Italy,Startup,54,29.02
COMP-04226,Vietnam,Startup,76,45.26
COMP-04227,India,SME,475,379.98
COMP-04228,Malaysia,Enterprise,10757,5147.21
COMP-04229,Egypt,Enterprise,19368,1222.96
COMP-04230,Sweden,Enterprise,14973,5186.29
COMP-04231,Sweden,SME,670,489.46
COMP-04232,France,Enterprise,9144,789.59
COMP-04233,USA,SME,946,227.98
COMP-04234,Canada,Enterprise,6830,5869.65
COMP-04235,South Korea,Enterprise,19474,2547.26
COMP-04236,Vietnam,Startup,43,31.75
COMP-04237,Japan,Startup,19,36.2
COMP-04238,Indonesia,SME,113,403.35
COMP-04239,India,Enterprise,8546,8224.13
COMP-04240,Kenya,Enterprise,13193,2125.85
COMP-04241,Brazil,Startup,42,28.03
COMP-04242,Kenya,SME,482,282.77
COMP-04243,Chile,SME,562,216.21
COMP-04244,Thailand,SME,461,155.69
COMP-04245,Netherlands,SME,958,348.71
COMP-04246,Singapore,Startup,74,15.23
COMP-04247,South Korea,Startup,12,29.26
COMP-04248,New Zealand,SME,459,138.0
COMP-04249,Netherlands,SME,659,410.65
COMP-04250,Sweden,Enterprise,16776,7074.71
COMP-04251,USA,SME,761,210.46
COMP-04252,New Zealand,Startup,14,40.35
COMP-04253,New Zealand,Startup,21,27.12
COMP-04254,Brazil,Startup,14,9.99
COMP-04255,Canada,SME,397,424.87
COMP-04256,Italy,SME,342,136.96
COMP-04257,Kenya,Enterprise,17150,6978.1
COMP-04258,Indonesia,SME,210,78.01
COMP-04259,Indonesia,SME,372,209.26
COMP-04260,Brazil,SME,868,309.95
COMP-04261,Canada,Enterprise,16329,2448.27
COMP-04262,Chile,SME,721,191.48
COMP-04263,Egypt,SME,122,366.61
COMP-04264,Kenya,Startup,55,30.48
COMP-04265,Brazil,Startup,18,27.89
COMP-04266,Egypt,Startup,61,4.69
COMP-04267,Sweden,Enterprise,15015,6194.89
COMP-04268,India,SME,217,293.35
COMP-04269,India,Enterprise,2891,8019.64
COMP-04270,Philippines,Startup,12,36.44
COMP-04271,USA,Startup,68,26.38
COMP-04272,Kenya,SME,716,55.48
COMP-04273,Sweden,Startup,63,4.05
COMP-04274,Colombia,SME,755,287.35
COMP-04275,Canada,Startup,17,22.01
COMP-04276,Vietnam,Startup,24,27.95
COMP-04277,Kenya,SME,673,398.08
COMP-04278,Italy,Startup,37,33.94
COMP-04279,Singapore,Startup,11,37.3
COMP-04280,Philippines,SME,657,355.38
COMP-04281,New Zealand,Startup,49,44.35
COMP-04282,Netherlands,SME,340,254.44
COMP-04283,USA,SME,741,239.61
COMP-04284,Sweden,SME,937,250.73
COMP-04285,Australia,SME,773,226.76
COMP-04286,Kenya,Startup,56,40.55
COMP-04287,Egypt,Enterprise,17306,6402.37
COMP-04288,France,SME,239,494.47
COMP-04289,Poland,Startup,38,29.96
COMP-04290,India,Startup,96,28.45
COMP-04291,Italy,Enterprise,16099,3742.68
COMP-04292,Poland,Startup,26,35.5
COMP-04293,Germany,SME,453,212.93
COMP-04294,China,SME,494,252.09
COMP-04295,Kenya,SME,661,357.0
COMP-04296,Canada,Enterprise,4420,9027.33
COMP-04297,France,SME,800,478.74
COMP-04298,Chile,Startup,91,44.47
COMP-04299,Argentina,SME,499,138.62
COMP-04300,Chile,Startup,90,21.83
COMP-04301,Colombia,SME,893,170.3
COMP-04302,South Africa,Startup,26,14.92
COMP-04303,Italy,Startup,97,23.21
COMP-04304,Argentina,Startup,80,48.67
COMP-04305,Singapore,SME,197,476.58
COMP-04306,Japan,Startup,88,47.03
COMP-04307,India,Enterprise,7838,9603.71
COMP-04308,Egypt,SME,562,172.77
COMP-04309,Indonesia,Startup,64,45.67
COMP-04310,UK,SME,518,347.82
COMP-04311,Netherlands,Startup,69,27.17
COMP-04312,USA,Startup,60,15.44
COMP-04313,Philippines,SME,771,277.74
COMP-04314,Japan,SME,369,94.77
COMP-04315,Colombia,Startup,89,39.76
COMP-04316,Argentina,Startup,89,15.44
COMP-04317,New Zealand,Startup,27,15.54
COMP-04318,Australia,SME,656,81.7
COMP-04319,South Korea,Startup,37,42.44
COMP-04320,Japan,Enterprise,7579,2520.44
COMP-04321,Netherlands,Startup,42,23.02
COMP-04322,Chile,Enterprise,8092,8299.61
COMP-04323,Philippines,Startup,61,40.96
COMP-04324,India,Startup,13,26.08
COMP-04325,Germany,Startup,88,16.65
COMP-04326,Nigeria,SME,569,345.65
COMP-04327,Singapore,SME,599,199.67
COMP-04328,Australia,Startup,14,33.41
COMP-04329,Netherlands,Startup,49,26.3
COMP-04330,Germany,Startup,86,24.69
COMP-04331,Thailand,Startup,63,6.16
COMP-04332,Indonesia,Startup,78,26.63
COMP-04333,Thailand,Startup,41,29.09
COMP-04334,New Zealand,SME,347,111.68
COMP-04335,Singapore,Startup,41,46.59
COMP-04336,UK,SME,581,304.97
COMP-04337,New Zealand,Startup,98,49.51
COMP-04338,Australia,SME,110,482.81
COMP-04339,Egypt,SME,746,326.93
COMP-04340,Germany,SME,518,382.68
COMP-04341,Philippines,SME,129,339.27
COMP-04342,Netherlands,Enterprise,17220,6843.62
COMP-04343,India,Startup,55,26.74
COMP-04344,Malaysia,Startup,91,43.21
COMP-04345,Brazil,Enterprise,4111,7597.32
COMP-04346,Canada,SME,735,424.15
COMP-04347,India,SME,191,208.64
COMP-04348,France,Startup,25,5.44
COMP-04349,Kenya,SME,567,52.78
COMP-04350,South Korea,Startup,82,36.32
COMP-04351,Vietnam,SME,674,175.12
COMP-04352,Germany,SME,864,150.26
COMP-04353,Brazil,SME,535,267.97
COMP-04354,USA,Enterprise,3366,8597.55
COMP-04355,Vietnam,Startup,97,4.0
COMP-04356,Indonesia,SME,800,72.6
COMP-04357,South Korea,SME,713,481.35
COMP-04358,Italy,Startup,94,19.19
COMP-04359,Nigeria,Startup,31,28.98
COMP-04360,China,SME,894,326.79
COMP-04361,Egypt,SME,298,81.34
COMP-04362,Nigeria,Startup,75,28.92
COMP-04363,South Africa,SME,426,242.35
COMP-04364,France,SME,105,51.83
COMP-04365,Chile,Enterprise,9242,3469.46
COMP-04366,Kenya,Startup,32,15.96
COMP-04367,South Korea,Enterprise,3267,2522.8
COMP-04368,UK,Startup,97,4.4
COMP-04369,Canada,SME,168,116.88
COMP-04370,Italy,SME,357,448.57
COMP-04371,South Africa,SME,479,123.29
COMP-04372,Netherlands,SME,228,281.53
COMP-04373,Singapore,SME,356,383.23
COMP-04374,Malaysia,SME,815,57.49
COMP-04375,Thailand,SME,277,109.62
COMP-04376,Germany,Startup,53,27.33
COMP-04377,France,Startup,75,9.35
COMP-04378,Italy,SME,462,312.3
COMP-04379,Malaysia,SME,206,366.33
COMP-04380,Kenya,Enterprise,6845,4340.24
COMP-04381,Philippines,Enterprise,4526,5305.2
COMP-04382,China,Startup,12,44.39
COMP-04383,Colombia,SME,521,241.98
COMP-04384,Japan,Enterprise,7919,6499.99
COMP-04385,India,SME,546,392.17
COMP-04386,South Korea,SME,277,454.42
COMP-04387,Colombia,Startup,26,17.77
COMP-04388,Australia,SME,358,429.32
COMP-04389,UK,Enterprise,12049,4036.57
COMP-04390,Poland,SME,745,212.18
COMP-04391,Nigeria,SME,129,407.08
COMP-04392,China,SME,542,273.19
COMP-04393,New Zealand,Startup,81,22.89
COMP-04394,South Africa,SME,407,302.47
COMP-04395,Canada,SME,439,66.56
COMP-04396,Argentina,Enterprise,1635,1089.67
COMP-04397,Sweden,Startup,51,15.47
COMP-04398,France,SME,106,472.8
COMP-04399,Nigeria,SME,618,236.07
COMP-04400,Spain,Startup,16,44.99
COMP-04401,Spain,SME,704,223.31
COMP-04402,Chile,Startup,64,27.95
COMP-04403,South Korea,SME,459,208.53
COMP-04404,Japan,Startup,25,36.18
COMP-04405,India,SME,105,387.2
COMP-04406,Singapore,Startup,47,39.83
COMP-04407,Indonesia,Enterprise,10028,6761.58
COMP-04408,Argentina,SME,109,401.47
COMP-04409,Argentina,SME,112,226.93
COMP-04410,Brazil,Enterprise,9412,7407.38
COMP-04411,Germany,Enterprise,1955,4003.03
COMP-04412,China,Enterprise,17128,3912.14
COMP-04413,Singapore,SME,288,484.56
COMP-04414,Malaysia,Startup,79,30.16
COMP-04415,Philippines,SME,426,390.53
COMP-04416,USA,Enterprise,11194,3664.21
COMP-04417,Colombia,Startup,87,2.89
COMP-04418,New Zealand,Startup,95,7.93
COMP-04419,Egypt,Startup,92,6.42
COMP-04420,Sweden,SME,162,79.12
COMP-04421,Netherlands,SME,700,99.7
COMP-04422,Colombia,SME,653,224.52
COMP-04423,China,SME,787,251.14
COMP-04424,Malaysia,SME,685,79.47
COMP-04425,Brazil,SME,214,378.83
COMP-04426,Brazil,Enterprise,13164,3149.27
COMP-04427,Thailand,Startup,48,49.8
COMP-04428,Japan,Startup,28,37.61
COMP-04429,Kenya,SME,379,268.98
COMP-04430,Egypt,Startup,50,24.59
COMP-04431,Thailand,Startup,73,7.84
COMP-04432,Brazil,SME,160,52.93
COMP-04433,Japan,Enterprise,11464,4466.18
COMP-04434,South Korea,SME,195,495.57
COMP-04435,Malaysia,SME,927,275.83
COMP-04436,Vietnam,SME,267,219.94
COMP-04437,Colombia,SME,841,196.54
COMP-04438,Malaysia,Startup,55,44.39
COMP-04439,Indonesia,SME,796,111.04
COMP-04440,USA,Enterprise,8731,3657.6
COMP-04441,Brazil,Enterprise,16808,8801.33
COMP-04442,Sweden,SME,793,414.11
COMP-04443,China,Startup,25,7.83
COMP-04444,Indonesia,Startup,91,32.11
COMP-04445,India,Enterprise,17029,8288.03
COMP-04446,USA,Startup,66,30.87
COMP-04447,Spain,SME,541,277.49
COMP-04448,Spain,SME,401,456.03
COMP-04449,Vietnam,Enterprise,6391,2992.01
COMP-04450,Kenya,Enterprise,8914,5640.48
COMP-04451,Netherlands,Enterprise,8437,5831.45
COMP-04452,Germany,SME,170,133.33
COMP-04453,Argentina,Startup,88,36.39
COMP-04454,Indonesia,SME,743,370.55
COMP-04455,South Korea,Startup,71,46.6
COMP-04456,Thailand,Enterprise,13302,3931.87
COMP-04457,Brazil,SME,159,400.59
COMP-04458,Singapore,SME,893,329.19
COMP-04459,Poland,SME,480,143.13
COMP-04460,Colombia,Enterprise,17517,4130.03
COMP-04461,Chile,Startup,51,1.64
COMP-04462,Singapore,SME,923,293.45
COMP-04463,France,Startup,90,35.52
COMP-04464,Philippines,SME,535,320.92
COMP-04465,Netherlands,Startup,12,39.41
COMP-04466,France,SME,518,85.31
COMP-04467,Sweden,SME,561,93.92
COMP-04468,Chile,Startup,81,12.52
COMP-04469,Indonesia,Enterprise,15312,8604.48
COMP-04470,India,SME,151,123.48
COMP-04471,Nigeria,SME,510,476.24
COMP-04472,Italy,Startup,99,8.78
COMP-04473,France,SME,487,63.31
COMP-04474,Australia,Startup,34,35.59
COMP-04475,Poland,Startup,67,13.01
COMP-04476,Philippines,SME,262,70.4
COMP-04477,Singapore,SME,340,272.7
COMP-04478,Nigeria,Startup,31,12.6
COMP-04479,Poland,Startup,51,30.84
COMP-04480,Spain,Startup,83,46.44
COMP-04481,Poland,Startup,48,13.93
COMP-04482,China,Startup,93,22.8
COMP-04483,Vietnam,SME,576,273.59
COMP-04484,Netherlands,SME,755,256.0
COMP-04485,Philippines,SME,237,269.83
