company_id,industry,country,company_size
COMP-04138,Agriculture,Nigeria,SME
COMP-04139,Logistics,Argentina,SME
COMP-04140,Finance,Vietnam,Startup
COMP-04141,Finance,South Korea,Enterprise
COMP-04142,Technology,Italy,SME
COMP-04143,Education,Nigeria,SME
COMP-04144,Retail,New Zealand,SME
COMP-04145,Technology,Spain,SME
COMP-04146,Healthcare,Poland,Enterprise
COMP-04147,Retail,Australia,Startup
COMP-04148,Finance,Brazil,Startup
COMP-04149,Technology,Malaysia,Enterprise
COMP-04150,Healthcare,USA,SME
COMP-04151,Consulting,Japan,Startup
COMP-04152,Technology,New Zealand,SME
COMP-04153,Healthcare,Germany,SME
COMP-04154,Education,China,SME
COMP-04155,Manufacturing,Kenya,Enterprise
COMP-04156,Manufacturing,Spain,Enterprise
COMP-04157,Healthcare,China,Startup
COMP-04158,Healthcare,Colombia,Startup
COMP-04159,Finance,Egypt,Startup
COMP-04160,Technology,UK,Enterprise
COMP-04161,Retail,Canada,SME
COMP-04162,Finance,Spain,Startup
COMP-04163,Education,Canada,SME
COMP-04164,Healthcare,Nigeria,Startup
COMP-04165,Healthcare,Kenya,SME
COMP-04166,Agriculture,Germany,Startup
COMP-04167,Technology,Chile,SME
COMP-04168,Agriculture,USA,SME
COMP-04169,Agriculture,New Zealand,SME
COMP-04170,Finance,Nigeria,SME
COMP-04171,Healthcare,Egypt,Enterprise
COMP-04172,Healthcare,Vietnam,Startup
COMP-04173,Agriculture,Singapore,Startup
COMP-04174,Finance,Brazil,Startup
COMP-04175,Manufacturing,South Korea,Startup
COMP-04176,Technology,Thailand,Enterprise
COMP-04177,Healthcare,Chile,Startup
COMP-04178,Manufacturing,USA,Startup
COMP-04179,Consulting,China,SME
COMP-04180,Agriculture,Singapore,SME
COMP-04181,Finance,Japan,Enterprise
COMP-04182,Agriculture,Indonesia,SME
COMP-04183,Manufacturing,India,SME
COMP-04184,Finance,Germany,SME
COMP-04185,Technology,Egypt,Startup
COMP-04186,Consulting,Germany,SME
COMP-04187,Finance,Indonesia,SME
COMP-04188,Manufacturing,South Africa,Enterprise
COMP-04189,Finance,Italy,SME
COMP-04190,Retail,Kenya,SME
COMP-04191,Finance,Philippines,Startup
COMP-04192,Manufacturing,Italy,Enterprise
COMP-04193,Education,Nigeria,SME
COMP-04194,Retail,Brazil,SME
COMP-04195,Finance,Indonesia,SME
COMP-04196,Manufacturing,Colombia,Enterprise
COMP-04197,Technology,Chile,Startup
COMP-04198,Technology,USA,Startup
COMP-04199,Finance,Netherlands,SME
COMP-04200,Finance,UK,Enterprise
COMP-04201,Technology,Netherlands,SME
COMP-04202,Education,France,SME
COMP-04203,Agriculture,Japan,SME
COMP-04204,Technology,Poland,Startup
COMP-04205,Education,Italy,Enterprise
COMP-04206,Manufacturing,China,SME
COMP-04207,Manufacturing,Poland,Startup
COMP-04208,Manufacturing,Malaysia,Startup
COMP-04209,Consulting,Malaysia,Startup
COMP-04210,Finance,New Zealand,SME
COMP-04211,Healthcare,Egypt,SME
COMP-04212,Consulting,Chile,Startup
COMP-04213,Logistics,South Korea,Startup
COMP-04214,Finance,USA,SME
COMP-04215,Healthcare,Chile,Startup
COMP-04216,Technology,UK,SME
COMP-04217,Technology,Netherlands,SME
COMP-04218,Technology,Australia,SME
COMP-04219,Finance,New Zealand,SME
COMP-04220,Finance,New Zealand,Startup
COMP-04221,Logistics,Poland,SME
COMP-04222,Healthcare,New Zealand,SME
COMP-04223,Finance,Argentina,SME
COMP-04224,Finance,UK,SME
COMP-04225,Agriculture,Italy,Startup
COMP-04226,Manufacturing,Vietnam,Startup
COMP-04227,Manufacturing,India,SME
COMP-04228,Manufacturing,Malaysia,Enterprise
COMP-04229,Healthcare,Egypt,Enterprise
COMP-04230,Manufacturing,Sweden,Enterprise
COMP-04231,Finance,Sweden,SME
COMP-04232,Technology,France,Enterprise
COMP-04233,Finance,USA,SME
COMP-04234,Healthcare,Canada,Enterprise
COMP-04235,Technology,South Korea,Enterprise
COMP-04236,Education,Vietnam,Startup
COMP-04237,Agriculture,Japan,Startup
COMP-04238,Healthcare,Indonesia,SME
COMP-04239,Healthcare,India,Enterprise
COMP-04240,Manufacturing,Kenya,Enterprise
COMP-04241,Finance,Brazil,Startup
COMP-04242,Logistics,Kenya,SME
COMP-04243,Retail,Chile,SME
COMP-04244,Agriculture,Thailand,SME
COMP-04245,Logistics,Netherlands,SME
COMP-04246,Technology,Singapore,Startup
COMP-04247,Agriculture,South Korea,Startup
COMP-04248,Finance,New Zealand,SME
COMP-04249,Consulting,Netherlands,SME
COMP-04250,Consulting,Sweden,Enterprise
COMP-04251,Retail,USA,SME
COMP-04252,Manufacturing,New Zealand,Startup
COMP-04253,Healthcare,New Zealand,Startup
COMP-04254,Technology,Brazil,Startup
COMP-04255,Healthcare,Canada,SME
COMP-04256,Consulting,Italy,SME
COMP-04257,Education,Kenya,Enterprise
COMP-04258,Technology,Indonesia,SME
COMP-04259,Consulting,Indonesia,SME
COMP-04260,Finance,Brazil,SME
COMP-04261,Agriculture,Canada,Enterprise
COMP-04262,Healthcare,Chile,SME
COMP-04263,Finance,Egypt,SME
COMP-04264,Logistics,Kenya,Startup
COMP-04265,Logistics,Brazil,Startup
COMP-04266,Education,Egypt,Startup
COMP-04267,Manufacturing,Sweden,Enterprise
COMP-04268,Education,India,SME
COMP-04269,Logistics,India,Enterprise
COMP-04270,Logistics,Philippines,Startup
COMP-04271,Agriculture,USA,Startup
COMP-04272,Consulting,Kenya,SME
COMP-04273,Education,Sweden,Startup
COMP-04274,Logistics,Colombia,SME
COMP-04275,Finance,Canada,Startup
COMP-04276,Healthcare,Vietnam,Startup
COMP-04277,Retail,Kenya,SME
COMP-04278,Logistics,Italy,Startup
COMP-04279,Manufacturing,Singapore,Startup
COMP-04280,Manufacturing,Philippines,SME
COMP-04281,Consulting,New Zealand,Startup
COMP-04282,Technology,Netherlands,SME
COMP-04283,Healthcare,USA,SME
COMP-04284,Agriculture,Sweden,SME
COMP-04285,Education,Australia,SME
COMP-04286,Agriculture,Kenya,Startup
COMP-04287,Education,Egypt,Enterprise
COMP-04288,Finance,France,SME
COMP-04289,Healthcare,Poland,Startup
COMP-04290,Finance,India,Startup
COMP-04291,Retail,Italy,Enterprise
COMP-04292,Logistics,Poland,Startup
COMP-04293,Finance,Germany,SME
COMP-04294,Retail,China,SME
COMP-04295,Agriculture,Kenya,SME
COMP-04296,Education,Canada,Enterprise
COMP-04297,Consulting,France,SME
COMP-04298,Manufacturing,Chile,Startup
COMP-04299,Retail,Argentina,SME
COMP-04300,Agriculture,Chile,Startup
COMP-04301,Consulting,Colombia,SME
COMP-04302,Agriculture,South Africa,Startup
COMP-04303,Finance,Italy,Startup
COMP-04304,Technology,Argentina,Startup
COMP-04305,Education,Singapore,SME
COMP-04306,Manufacturing,Japan,Startup
COMP-04307,Education,India,Enterprise
COMP-04308,Education,Egypt,SME
COMP-04309,Logistics,Indonesia,Startup
COMP-04310,Healthcare,UK,SME
COMP-04311,Finance,Netherlands,Startup
COMP-04312,Retail,USA,Startup
COMP-04313,Retail,Philippines,SME
COMP-04314,Manufacturing,Japan,SME
COMP-04315,Retail,Colombia,Startup
COMP-04316,Healthcare,Argentina,Startup
COMP-04317,Retail,New Zealand,Startup
COMP-04318,Logistics,Australia,SME
COMP-04319,Consulting,South Korea,Startup
COMP-04320,Agriculture,Japan,Enterprise
COMP-04321,Manufacturing,Netherlands,Startup
COMP-04322,Consulting,Chile,Enterprise
COMP-04323,Consulting,Philippines,Startup
COMP-04324,Agriculture,India,Startup
COMP-04325,Agriculture,Germany,Startup
COMP-04326,Healthcare,Nigeria,SME
COMP-04327,Healthcare,Singapore,SME
COMP-04328,Technology,Australia,Startup
COMP-04329,Finance,Netherlands,Startup
COMP-04330,Finance,Germany,Startup
COMP-04331,Agriculture,Thailand,Startup
COMP-04332,Logistics,Indonesia,Startup
COMP-04333,Finance,Thailand,Startup
COMP-04334,Education,New Zealand,SME
COMP-04335,Retail,Singapore,Startup
COMP-04336,Education,UK,SME
COMP-04337,Healthcare,New Zealand,Startup
COMP-04338,Technology,Australia,SME
COMP-04339,Healthcare,Egypt,SME
COMP-04340,Retail,Germany,SME
COMP-04341,Healthcare,Philippines,SME
COMP-04342,Technology,Netherlands,Enterprise
COMP-04343,Agriculture,India,Startup
COMP-04344,Retail,Malaysia,Startup
COMP-04345,Agriculture,Brazil,Enterprise
COMP-04346,Finance,Canada,SME
COMP-04347,Finance,India,SME
COMP-04348,Healthcare,France,Startup
COMP-04349,Healthcare,Kenya,SME
COMP-04350,Retail,South Korea,Startup
COMP-04351,Finance,Vietnam,SME
COMP-04352,Logistics,Germany,SME
COMP-04353,Healthcare,Brazil,SME
COMP-04354,Logistics,USA,Enterprise
COMP-04355,Finance,Vietnam,Startup
COMP-04356,Healthcare,Indonesia,SME
COMP-04357,Education,South Korea,SME
COMP-04358,Agriculture,Italy,Startup
COMP-04359,Agriculture,Nigeria,Startup
COMP-04360,Agriculture,China,SME
COMP-04361,Agriculture,Egypt,SME
COMP-04362,Manufacturing,Nigeria,Startup
COMP-04363,Finance,South Africa,SME
COMP-04364,Healthcare,France,SME
COMP-04365,Technology,Chile,Enterprise
COMP-04366,Manufacturing,Kenya,Startup
COMP-04367,Manufacturing,South Korea,Enterprise
COMP-04368,Technology,UK,Startup
COMP-04369,Logistics,Canada,SME
COMP-04370,Logistics,Italy,SME
COMP-04371,Retail,South Africa,SME
COMP-04372,Agriculture,Netherlands,SME
COMP-04373,Healthcare,Singapore,SME
COMP-04374,Healthcare,Malaysia,SME
COMP-04375,Technology,Thailand,SME
COMP-04376,Agriculture,Germany,Startup
COMP-04377,Manufacturing,France,Startup
COMP-04378,Education,Italy,SME
COMP-04379,Healthcare,Malaysia,SME
COMP-04380,Finance,Kenya,Enterprise
COMP-04381,Consulting,Philippines,Enterprise
COMP-04382,Retail,China,Startup
COMP-04383,Technology,Colombia,SME
COMP-04384,Education,Japan,Enterprise
COMP-04385,Manufacturing,India,SME
COMP-04386,Consulting,South Korea,SME
COMP-04387,Retail,Colombia,Startup
COMP-04388,Finance,Australia,SME
COMP-04389,Technology,UK,Enterprise
COMP-04390,Agriculture,Poland,SME
COMP-04391,Manufacturing,Nigeria,SME
COMP-04392,Finance,China,SME
COMP-04393,Manufacturing,New Zealand,Startup
COMP-04394,Retail,South Africa,SME
COMP-04395,Finance,Canada,SME
COMP-04396,Manufacturing,Argentina,Enterprise
COMP-04397,Healthcare,Sweden,Startup
COMP-04398,Technology,France,SME
COMP-04399,Healthcare,Nigeria,SME
COMP-04400,Consulting,Spain,Startup
COMP-04401,Finance,Spain,SME
COMP-04402,Technology,Chile,Startup
COMP-04403,Manufacturing,South Korea,SME
COMP-04404,Education,Japan,Startup
COMP-04405,Retail,India,SME
COMP-04406,Healthcare,Singapore,Startup
COMP-04407,Finance,Indonesia,Enterprise
COMP-04408,Finance,Argentina,SME
COMP-04409,Healthcare,Argentina,SME
COMP-04410,Logistics,Brazil,Enterprise
COMP-04411,Retail,Germany,Enterprise
COMP-04412,Finance,China,Enterprise
COMP-04413,Healthcare,Singapore,SME
COMP-04414,Education,Malaysia,Startup
COMP-04415,Manufacturing,Philippines,SME
COMP-04416,Retail,USA,Enterprise
COMP-04417,Agriculture,Colombia,Startup
COMP-04418,Retail,New Zealand,Startup
COMP-04419,Manufacturing,Egypt,Startup
COMP-04420,Technology,Sweden,SME
COMP-04421,Consulting,Netherlands,SME
COMP-04422,Logistics,Colombia,SME
COMP-04423,Consulting,China,SME
COMP-04424,Agriculture,Malaysia,SME
COMP-04425,Healthcare,Brazil,SME
COMP-04426,Technology,Brazil,Enterprise
COMP-04427,Agriculture,Thailand,Startup
COMP-04428,Manufacturing,Japan,Startup
COMP-04429,Retail,Kenya,SME
COMP-04430,Consulting,Egypt,Startup
COMP-04431,Finance,Thailand,Startup
COMP-04432,Logistics,Brazil,SME
COMP-04433,Finance,Japan,Enterprise
COMP-04434,Manufacturing,South Korea,SME
COMP-04435,Retail,Malaysia,SME
COMP-04436,Finance,Vietnam,SME
COMP-04437,Consulting,Colombia,SME
COMP-04438,Retail,Malaysia,Startup
COMP-04439,Finance,Indonesia,SME
COMP-04440,Education,USA,Enterprise
COMP-04441,Agriculture,Brazil,Enterprise
COMP-04442,Healthcare,Sweden,SME
COMP-04443,Logistics,China,Startup
COMP-04444,Agriculture,Indonesia,Startup
COMP-04445,Consulting,India,Enterprise
COMP-04446,Technology,USA,Startup
COMP-04447,Finance,Spain,SME
COMP-04448,Education,Spain,SME
COMP-04449,Agriculture,Vietnam,Enterprise
COMP-04450,Education,Kenya,Enterprise
COMP-04451,Healthcare,Netherlands,Enterprise
COMP-04452,Finance,Germany,SME
COMP-04453,Technology,Argentina,Startup
COMP-04454,Retail,Indonesia,SME
COMP-04455,Logistics,South Korea,Startup
COMP-04456,Consulting,Thailand,Enterprise
COMP-04457,Technology,Brazil,SME
COMP-04458,Consulting,Singapore,SME
COMP-04459,Retail,Poland,SME
COMP-04460,Agriculture,Colombia,Enterprise
COMP-04461,Agriculture,Chile,Startup
COMP-04462,Consulting,Singapore,SME
COMP-04463,Retail,France,Startup
COMP-04464,Logistics,Philippines,SME
COMP-04465,Agriculture,Netherlands,Startup
COMP-04466,Healthcare,France,SME
COMP-04467,Consulting,Sweden,SME
COMP-04468,Finance,Chile,Startup
COMP-04469,Technology,Indonesia,Enterprise
COMP-04470,Agriculture,India,SME
COMP-04471,Healthcare,Nigeria,SME
COMP-04472,Retail,Italy,Startup
COMP-04473,Manufacturing,France,SME
COMP-04474,Manufacturing,Australia,Startup
COMP-04475,Healthcare,Poland,Startup
COMP-04476,Healthcare,Philippines,SME
COMP-04477,Education,Singapore,SME
COMP-04478,Education,Nigeria,Startup
COMP-04479,Education,Poland,Startup
COMP-04480,Logistics,Spain,Startup
COMP-04481,Technology,Poland,Startup
COMP-04482,Finance,China,Startup
COMP-04483,Agriculture,Vietnam,SME
COMP-04484,Retail,Netherlands,SME
COMP-04485,Consulting,Philippines,SME
COMP-04486,Logistics,China,Startup
COMP-04487,Healthcare,Brazil,Enterprise
COMP-04488,Finance,Netherlands,SME
COMP-04489,Retail,Argentina,Startup
COMP-04490,Consulting,Poland,Startup
COMP-04491,Finance,Malaysia,Startup
COMP-04492,Agriculture,Brazil,SME
COMP-04493,Finance,Philippines,SME
COMP-04494,Consulting,Kenya,Enterprise
COMP-04495,Agriculture,Nigeria,Enterprise
COMP-04496,Manufacturing,Sweden,Startup
COMP-04497,Healthcare,Brazil,Startup
COMP-04498,Technology,Germany,Startup
COMP-04499,Healthcare,Egypt,Enterprise
COMP-04500,Agriculture,Nigeria,Enterprise
COMP-04501,Technology,Spain,SME
COMP-04502,Finance,Netherlands,SME
COMP-04503,Education,Spain,SME
COMP-04504,Finance,Netherlands,SME
COMP-04505,Technology,Thailand,SME
COMP-04506,Healthcare,Colombia,SME
COMP-04507,Logistics,Australia,Startup
COMP-04508,Technology,Sweden,Startup
COMP-04509,Finance,Philippines,SME
COMP-04510,Retail,Australia,Startup
COMP-04511,Agriculture,Brazil,Startup
COMP-04512,Technology,Singapore,SME
COMP-04513,Technology,Thailand,Startup
COMP-04514,Manufacturing,Poland,SME
COMP-04515,Manufacturing,Egypt,SME
COMP-04516,Logistics,Singapore,SME
COMP-04517,Agriculture,Nigeria,Startup
COMP-04518,Education,USA,SME
COMP-04519,Finance,Italy,SME
COMP-04520,Retail,Vietnam,Startup
COMP-04521,Retail,Brazil,Startup
COMP-04522,Healthcare,Spain,Enterprise
COMP-04523,Healthcare,Vietnam,SME
COMP-04524,Healthcare,South Africa,SME
COMP-04525,Consulting,India,SME
COMP-04526,Logistics,Indonesia,SME
COMP-04527,Finance,South Korea,Startup
COMP-04528,Education,Egypt,Startup
COMP-04529,Retail,Thailand,SME
COMP-04530,Logistics,UK,Startup
COMP-04531,Agriculture,Vietnam,Startup
COMP-04532,Healthcare,Indonesia,SME
COMP-04533,Technology,Malaysia,Startup
COMP-04534,Finance,India,SME
COMP-04535,Finance,Nigeria,SME
COMP-04536,Finance,Argentina,Startup
COMP-04537,Finance,Indonesia,Enterprise
COMP-04538,Education,South Africa,SME
COMP-04539,Agriculture,Italy,Startup
COMP-04540,Retail,Poland,Enterprise
COMP-04541,Healthcare,Colombia,Startup
COMP-04542,Healthcare,Singapore,SME
COMP-04543,Healthcare,South Africa,SME
COMP-04544,Retail,Japan,SME
COMP-04545,Technology,Brazil,SME
COMP-04546,Agriculture,South Africa,Enterprise
COMP-04547,Healthcare,Sweden,Enterprise
COMP-04548,Finance,Poland,SME
COMP-04549,Logistics,South Korea,Startup
COMP-04550,Agriculture,Thailand,Startup
COMP-04551,Agriculture,Malaysia,SME
COMP-04552,Retail,UK,Enterprise
COMP-04553,Technology,Colombia,Startup
COMP-04554,Retail,Indonesia,SME
COMP-04555,Consulting,South Africa,Enterprise
COMP-04556,Education,New Zealand,SME
COMP-04557,Education,Malaysia,Startup
COMP-04558,Manufacturing,Canada,Startup
COMP-04559,Education,China,Startup
COMP-04560,Retail,Indonesia,Startup
COMP-04561,Technology,India,SME
COMP-04562,Consulting,Kenya,SME
COMP-04563,Finance,Poland,Startup
COMP-04564,Manufacturing,Singapore,SME
COMP-04565,Finance,South Africa,SME
COMP-04566,Education,Kenya,SME
COMP-04567,Healthcare,South Africa,Startup
COMP-04568,Agriculture,Chile,Enterprise
COMP-04569,Education,Egypt,Startup
COMP-04570,Healthcare,Colombia,SME
COMP-04571,Logistics,Singapore,Startup
COMP-04572,Finance,Sweden,Startup
COMP-04573,Education,Italy,SME
COMP-04574,Manufacturing,France,Enterprise
COMP-04575,Technology,Japan,SME
COMP-04576,Agriculture,Kenya,SME
COMP-04577,Manufacturing,Vietnam,Enterprise
COMP-04578,Healthcare,Canada,SME
COMP-04579,Consulting,India,Enterprise
COMP-04580,Agriculture,Philippines,SME
COMP-04581,Healthcare,Germany,Startup
COMP-04582,Manufacturing,South Africa,Enterprise
COMP-04583,Technology,Vietnam,Startup
COMP-04584,Logistics,New Zealand,Startup
COMP-04585,Retail,Sweden,SME
COMP-04586,Agriculture,South Korea,SME
COMP-04587,Agriculture,Australia,SME
COMP-04588,Logistics,Brazil,SME
COMP-04589,Healthcare,Philippines,Startup
COMP-04590,Healthcare,Chile,SME
COMP-04591,Agriculture,Australia,Enterprise
COMP-04592,Technology,USA,SME
COMP-04593,Education,USA,SME
COMP-04594,Finance,Italy,SME
COMP-04595,Logistics,South Africa,SME
COMP-04596,Healthcare,Argentina,SME
COMP-04597,Finance,New Zealand,Enterprise
COMP-04598,Healthcare,Egypt,Enterprise
COMP-04599,Manufacturing,France,Startup
COMP-04600,Finance,USA,Startup
COMP-04601,Manufacturing,Canada,Enterprise
COMP-04602,Agriculture,Germany,SME
COMP-04603,Healthcare,Spain,Startup
COMP-04604,Education,Netherlands,Startup
COMP-04605,Retail,New Zealand,Startup
COMP-04606,Consulting,USA,SME
COMP-04607,Technology,Singapore,Enterprise
COMP-04608,Technology,USA,Enterprise
COMP-04609,Retail,Colombia,SME
COMP-04610,Finance,Singapore,Startup
COMP-04611,Healthcare,Japan,Startup
COMP-04612,Manufacturing,Netherlands,Startup
COMP-04613,Retail,Vietnam,SME
COMP-04614,Technology,UK,SME
COMP-04615,Consulting,China,SME
COMP-04616,Agriculture,Sweden,Startup
COMP-04617,Finance,Vietnam,Startup
COMP-04618,Healthcare,UK,Startup
COMP-04619,Consulting,Japan,Startup
COMP-04620,Agriculture,Egypt,SME
COMP-04621,Technology,Poland,Startup
COMP-04622,Logistics,Egypt,SME
COMP-04623,Education,Chile,Startup
COMP-04624,Technology,Japan,SME
COMP-04625,Logistics,Italy,Startup
COMP-04626,Agriculture,Canada,Enterprise
COMP-04627,Finance,Philippines,Startup
COMP-04628,Technology,France,SME
COMP-04629,Education,Canada,SME
COMP-04630,Manufacturing,Colombia,Startup
COMP-04631,Education,South Korea,Startup
COMP-04632,Logistics,Netherlands,SME
COMP-04633,Consulting,Colombia,Enterprise
COMP-04634,Agriculture,China,SME
COMP-04635,Logistics,Netherlands,Startup
COMP-04636,Technology,Japan,Startup
COMP-04637,Education,Italy,Enterprise
COMP-04638,Education,USA,Startup
COMP-04639,Healthcare,Canada,Enterprise
COMP-04640,Agriculture,South Korea,Startup
COMP-04641,Technology,Malaysia,Startup
COMP-04642,Agriculture,UK,Startup
COMP-04643,Technology,Germany,Enterprise
COMP-04644,Retail,Indonesia,Startup
COMP-04645,Retail,Australia,SME
COMP-04646,Manufacturing,Malaysia,Startup
COMP-04647,Agriculture,Indonesia,Startup
COMP-04648,Retail,France,Enterprise
COMP-04649,Healthcare,Malaysia,SME
COMP-04650,Education,Indonesia,Startup
COMP-04651,Agriculture,Sweden,Enterprise
COMP-04652,Technology,Nigeria,SME
COMP-04653,Consulting,Germany,Startup
COMP-04654,Agriculture,Poland,SME
COMP-04655,Logistics,Spain,Startup
COMP-04656,Finance,Poland,SME
COMP-04657,Healthcare,Argentina,Enterprise
COMP-04658,Manufacturing,Australia,SME
COMP-04659,Finance,India,Enterprise
COMP-04660,Retail,Philippines,SME
COMP-04661,Agriculture,Colombia,Enterprise
COMP-04662,Logistics,Canada,SME
COMP-04663,Agriculture,USA,Enterprise
