response_id,company_id,survey_year,quarter,productivity_change_percent,revenue_growth_percent,cost_reduction_percent,innovation_score,customer_satisfaction
32736,COMP-02046,2026,Q4,10.55,-3.2,1.63,58,5.21
32737,COMP-02047,2023,Q1,0.0,3.3,0.0,40,4.68
32738,COMP-02047,2023,Q2,10.4,12.21,6.31,40,6.62
32739,COMP-02047,2023,Q3,0.0,1.61,0.0,54,5.83
32740,COMP-02047,2023,Q4,9.26,2.49,0.0,60,4.69
32741,COMP-02047,2024,Q1,17.87,12.6,4.47,59,6.04
32742,COMP-02047,2024,Q2,0.0,5.41,0.83,56,5.22
32743,COMP-02047,2024,Q3,4.18,-2.08,0.0,54,5.59
32744,COMP-02047,2024,Q4,14.38,8.67,10.04,73,6.19
32745,COMP-02047,2025,Q1,11.35,7.85,6.1,54,4.98
32746,COMP-02047,2025,Q2,10.15,8.43,10.36,59,5.28
32747,COMP-02047,2025,Q3,1.57,4.62,6.1,46,5.48
32748,COMP-02047,2025,Q4,14.06,0.27,14.54,62,5.65
32749,COMP-02047,2026,Q1,1.32,5.54,0.19,57,4.28
32750,COMP-02047,2026,Q2,9.6,1.78,13.2,60,4.27
32751,COMP-02047,2026,Q3,14.87,5.73,7.81,47,7.09
32752,COMP-02047,2026,Q4,5.82,-4.62,3.8,47,4.75
32753,COMP-02048,2023,Q1,15.07,-5.0,2.88,53,4.3
32754,COMP-02048,2023,Q2,8.4,6.04,0.0,58,5.95
32755,COMP-02048,2023,Q3,5.54,5.27,2.57,49,4.66
32756,COMP-02048,2023,Q4,2.61,5.42,0.0,55,3.39
32757,COMP-02048,2024,Q1,6.4,2.4,0.23,59,5.51
32758,COMP-02048,2024,Q2,6.03,-5.0,0.0,59,5.77
32759,COMP-02048,2024,Q3,2.25,4.9,0.0,50,5.0
32760,COMP-02048,2024,Q4,0.0,2.71,0.0,52,3.94
32761,COMP-02048,2025,Q1,7.53,8.21,6.81,66,6.15
32762,COMP-02048,2025,Q2,17.2,6.58,4.6,62,5.69
32763,COMP-02048,2025,Q3,2.06,9.54,0.0,55,5.8
32764,COMP-02048,2025,Q4,7.34,-2.67,4.48,54,5.33
32765,COMP-02048,2026,Q1,0.0,-5.0,8.05,48,3.25
32766,COMP-02048,2026,Q2,10.02,3.58,5.71,50,5.29
32768,COMP-02048,2026,Q4,7.47,11.83,0.0,58,5.18
32769,COMP-02049,2023,Q1,20.25,3.85,7.21,56,5.4
32771,COMP-02049,2023,Q3,10.93,9.85,5.33,62,5.92
32772,COMP-02049,2023,Q4,14.78,7.72,3.66,64,6.95
32773,COMP-02049,2024,Q1,10.6,7.51,6.03,45,5.46
32774,COMP-02049,2024,Q2,13.47,13.19,9.88,73,5.38
32775,COMP-02049,2024,Q3,13.26,4.11,4.96,51,5.72
32776,COMP-02049,2024,Q4,5.25,8.86,6.22,49,6.06
32777,COMP-02049,2025,Q1,10.32,7.39,0.84,61,6.34
32778,COMP-02049,2025,Q2,7.84,1.39,6.87,46,4.76
32779,COMP-02049,2025,Q3,6.38,3.79,5.94,52,7.67
32781,COMP-02049,2026,Q1,11.03,4.59,0.0,49,6.62
32782,COMP-02049,2026,Q2,17.96,11.88,5.87,60,5.91
32783,COMP-02049,2026,Q3,25.15,2.82,5.1,78,7.75
32784,COMP-02049,2026,Q4,14.42,7.0,0.14,70,6.64
32785,COMP-02050,2023,Q1,14.6,7.51,8.35,55,4.65
32786,COMP-02050,2023,Q2,4.87,-4.04,8.13,47,5.36
32787,COMP-02050,2023,Q3,4.46,7.29,10.56,58,4.26
32788,COMP-02050,2023,Q4,1.01,1.41,7.66,54,5.28
32789,COMP-02050,2024,Q1,18.67,11.01,1.98,42,5.09
32790,COMP-02050,2024,Q2,10.63,9.57,2.03,58,5.55
32791,COMP-02050,2024,Q3,10.19,4.69,6.37,58,3.83
32792,COMP-02050,2024,Q4,9.42,13.8,5.08,60,4.66
32793,COMP-02050,2025,Q1,22.06,16.42,4.99,67,7.44
32794,COMP-02050,2025,Q2,6.5,4.89,2.87,45,6.23
32795,COMP-02050,2025,Q3,12.9,10.23,3.01,73,7.33
32796,COMP-02050,2025,Q4,13.27,5.58,7.38,57,5.82
32797,COMP-02050,2026,Q1,16.06,7.15,8.34,58,4.65
32798,COMP-02050,2026,Q2,15.24,4.65,4.28,63,7.57
32799,COMP-02050,2026,Q3,17.59,14.84,6.5,68,7.87
32800,COMP-02050,2026,Q4,15.6,11.96,2.22,67,4.78
32801,COMP-02051,2023,Q1,0.0,8.33,5.83,54,5.72
32802,COMP-02051,2023,Q2,2.73,-5.0,0.0,47,5.28
32803,COMP-02051,2023,Q3,4.23,-3.78,0.76,45,3.45
32804,COMP-02051,2023,Q4,2.98,-3.48,1.35,48,4.97
32805,COMP-02051,2024,Q1,2.4,0.91,0.0,40,5.5
32806,COMP-02051,2024,Q2,6.03,1.5,0.0,46,5.45
32807,COMP-02051,2024,Q3,0.62,-4.89,0.0,63,2.54
32808,COMP-02051,2024,Q4,13.42,12.24,7.0,48,5.85
32809,COMP-02051,2025,Q1,8.53,3.07,11.66,53,5.79
32810,COMP-02051,2025,Q2,1.86,5.91,9.49,41,4.42
32811,COMP-02051,2025,Q3,0.0,11.78,0.0,68,3.06
32812,COMP-02051,2025,Q4,16.5,3.02,7.71,55,4.16
32813,COMP-02051,2026,Q1,0.0,-3.24,3.47,60,4.63
32815,COMP-02051,2026,Q3,0.0,-2.29,0.0,57,4.3
32816,COMP-02051,2026,Q4,8.01,9.7,4.26,40,5.92
32817,COMP-02052,2023,Q1,10.3,7.5,2.76,49,4.18
32818,COMP-02052,2023,Q2,3.62,-5.0,0.03,62,4.29
32819,COMP-02052,2023,Q3,12.09,9.26,3.85,54,6.17
32820,COMP-02052,2023,Q4,6.02,7.66,7.64,42,4.58
32821,COMP-02052,2024,Q1,9.57,11.92,0.0,60,6.04
32823,COMP-02052,2024,Q3,17.8,6.27,12.98,65,6.69
32824,COMP-02052,2024,Q4,4.93,9.43,2.52,55,6.5
32825,COMP-02052,2025,Q1,11.01,3.17,0.0,63,6.57
32826,COMP-02052,2025,Q2,4.0,8.7,1.15,55,2.98
32827,COMP-02052,2025,Q3,0.0,-3.55,2.97,42,5.03
32828,COMP-02052,2025,Q4,7.11,-4.36,0.71,59,5.42
32829,COMP-02052,2026,Q1,11.01,3.34,0.32,49,6.01
32830,COMP-02052,2026,Q2,13.36,10.75,6.03,68,4.45
32831,COMP-02052,2026,Q3,8.47,3.17,3.58,53,5.51
32832,COMP-02052,2026,Q4,6.31,5.23,1.45,50,5.55
32833,COMP-02053,2023,Q1,8.8,3.44,4.75,51,4.83
32835,COMP-02053,2023,Q3,14.52,4.42,4.76,58,6.0
32836,COMP-02053,2023,Q4,12.33,2.87,1.02,53,6.25
32837,COMP-02053,2024,Q1,18.78,6.99,0.77,45,6.87
32838,COMP-02053,2024,Q2,6.34,-2.49,0.0,51,3.92
32839,COMP-02053,2024,Q3,11.34,3.13,3.21,55,4.67
32840,COMP-02053,2024,Q4,9.67,15.8,4.65,57,6.09
32841,COMP-02053,2025,Q1,18.19,13.22,12.6,61,7.56
32842,COMP-02053,2025,Q2,16.55,8.33,1.95,61,7.08
32843,COMP-02053,2025,Q3,3.86,4.75,0.0,62,4.62
32844,COMP-02053,2025,Q4,8.48,0.9,1.57,45,3.94
32845,COMP-02053,2026,Q1,4.03,11.23,5.08,46,4.71
32846,COMP-02053,2026,Q2,11.5,10.34,8.05,47,6.24
32847,COMP-02053,2026,Q3,1.94,4.35,3.8,61,3.7
32848,COMP-02053,2026,Q4,20.29,6.73,7.35,46,6.6
32849,COMP-02054,2023,Q1,9.29,4.52,0.0,54,5.55
32850,COMP-02054,2023,Q2,0.63,1.63,4.06,46,6.43
32851,COMP-02054,2023,Q3,5.11,-4.54,5.71,54,6.62
32852,COMP-02054,2023,Q4,0.62,-2.2,5.16,51,4.94
32853,COMP-02054,2024,Q1,4.73,-1.48,8.12,52,3.99
32854,COMP-02054,2024,Q2,8.19,3.86,0.68,49,5.98
32855,COMP-02054,2024,Q3,12.9,6.22,2.77,40,5.64
32856,COMP-02054,2024,Q4,6.88,-4.4,0.0,44,6.57
32857,COMP-02054,2025,Q1,1.86,-1.58,3.94,42,2.76
32858,COMP-02054,2025,Q2,11.45,8.66,1.66,40,5.67
32859,COMP-02054,2025,Q3,5.76,6.26,2.94,40,4.42
32860,COMP-02054,2025,Q4,8.16,7.95,4.44,47,7.0
32861,COMP-02054,2026,Q1,8.86,-2.4,8.27,49,4.5
32862,COMP-02054,2026,Q2,1.98,6.57,0.0,40,6.03
32863,COMP-02054,2026,Q3,15.74,5.29,4.77,53,6.93
32864,COMP-02054,2026,Q4,10.11,1.43,1.45,56,5.48
32865,COMP-02055,2023,Q1,11.94,11.35,3.35,59,4.64
32866,COMP-02055,2023,Q2,16.61,3.35,5.17,50,5.92
32867,COMP-02055,2023,Q3,6.17,1.41,8.61,48,4.71
32868,COMP-02055,2023,Q4,12.04,1.24,4.39,40,5.02
32869,COMP-02055,2024,Q1,10.71,-3.05,7.88,70,5.64
32870,COMP-02055,2024,Q2,12.7,13.94,6.61,51,4.96
32871,COMP-02055,2024,Q3,19.34,1.93,4.8,51,6.53
32872,COMP-02055,2024,Q4,13.98,7.46,9.56,55,5.92
32873,COMP-02055,2025,Q1,21.55,8.88,9.07,63,7.14
32874,COMP-02055,2025,Q2,12.73,8.8,9.5,70,5.56
32875,COMP-02055,2025,Q3,13.17,10.53,4.37,59,5.9
32876,COMP-02055,2025,Q4,5.51,1.74,5.76,55,4.19
32877,COMP-02055,2026,Q1,15.86,6.64,7.29,59,6.52
32878,COMP-02055,2026,Q2,9.31,13.49,3.01,51,5.3
32879,COMP-02055,2026,Q3,17.87,1.25,11.06,52,5.82
32880,COMP-02055,2026,Q4,7.18,6.78,1.97,66,4.14
32881,COMP-02056,2023,Q1,12.55,1.31,10.2,69,4.46
32882,COMP-02056,2023,Q2,10.6,6.23,7.17,51,6.41
32883,COMP-02056,2023,Q3,11.57,10.84,8.64,60,5.63
32884,COMP-02056,2023,Q4,13.77,7.89,12.12,66,5.29
32885,COMP-02056,2024,Q1,13.44,6.31,8.98,53,6.96
32886,COMP-02056,2024,Q2,23.62,8.61,6.01,52,6.86
32887,COMP-02056,2024,Q3,15.4,5.74,2.7,57,7.5
32888,COMP-02056,2024,Q4,15.23,8.42,5.66,62,6.67
32890,COMP-02056,2025,Q2,8.06,4.38,5.33,66,5.56
32891,COMP-02056,2025,Q3,18.11,10.97,14.52,59,6.69
32892,COMP-02056,2025,Q4,11.09,0.38,8.57,68,6.37
32893,COMP-02056,2026,Q1,12.6,4.34,8.44,44,5.83
32894,COMP-02056,2026,Q2,11.02,3.84,4.49,63,5.64
32895,COMP-02056,2026,Q3,9.0,9.42,7.32,72,5.51
32896,COMP-02056,2026,Q4,9.31,5.64,8.33,58,5.93
32897,COMP-02057,2023,Q1,12.4,4.9,10.07,77,6.56
32898,COMP-02057,2023,Q2,0.0,-3.14,0.16,45,3.67
32899,COMP-02057,2023,Q3,4.03,6.31,4.05,48,4.61
32900,COMP-02057,2023,Q4,5.67,-4.85,4.51,61,6.72
32901,COMP-02057,2024,Q1,7.63,0.29,4.79,40,5.05
32902,COMP-02057,2024,Q2,14.75,2.77,4.37,45,7.03
32903,COMP-02057,2024,Q3,9.51,4.67,0.0,48,5.03
32904,COMP-02057,2024,Q4,7.76,3.65,2.27,61,6.11
32905,COMP-02057,2025,Q1,12.74,2.55,5.37,59,4.88
32906,COMP-02057,2025,Q2,7.82,-5.0,1.7,53,4.13
32907,COMP-02057,2025,Q3,7.79,8.22,3.56,42,6.96
32908,COMP-02057,2025,Q4,1.46,3.98,0.0,53,3.31
32909,COMP-02057,2026,Q1,15.19,7.26,5.07,63,5.25
32910,COMP-02057,2026,Q2,7.54,3.21,3.42,49,5.7
32911,COMP-02057,2026,Q3,3.34,8.54,5.53,60,4.02
32912,COMP-02057,2026,Q4,0.0,9.33,0.91,49,5.8
32913,COMP-02058,2023,Q1,20.28,18.04,7.21,64,6.69
32914,COMP-02058,2023,Q2,9.05,1.21,1.72,55,3.78
32915,COMP-02058,2023,Q3,11.32,6.43,4.26,56,4.26
32916,COMP-02058,2023,Q4,6.07,2.17,8.22,54,5.18
32917,COMP-02058,2024,Q1,13.05,9.86,5.3,62,5.3
32918,COMP-02058,2024,Q2,14.27,13.75,6.86,67,6.5
32919,COMP-02058,2024,Q3,12.8,17.1,6.32,65,5.26
32920,COMP-02058,2024,Q4,12.73,7.35,1.86,56,6.66
32922,COMP-02058,2025,Q2,9.76,2.62,3.24,57,5.24
32923,COMP-02058,2025,Q3,12.24,1.41,3.6,67,5.48
32924,COMP-02058,2025,Q4,12.34,3.67,6.8,65,5.22
32925,COMP-02058,2026,Q1,11.64,3.98,5.69,62,5.43
32926,COMP-02058,2026,Q2,18.51,17.49,6.89,52,6.52
32927,COMP-02058,2026,Q3,8.86,6.42,7.11,58,4.35
32928,COMP-02058,2026,Q4,17.35,1.32,5.24,61,5.47
32929,COMP-02059,2023,Q1,12.43,10.45,3.02,57,6.01
32930,COMP-02059,2023,Q2,10.72,9.96,11.98,50,3.36
32932,COMP-02059,2023,Q4,13.22,5.47,6.61,66,6.91
32933,COMP-02059,2024,Q1,15.63,7.97,9.23,65,5.87
32934,COMP-02059,2024,Q2,21.27,18.06,4.34,63,5.06
32935,COMP-02059,2024,Q3,10.36,16.46,5.4,65,5.97
32936,COMP-02059,2024,Q4,0.09,-5.0,5.8,59,5.04
32937,COMP-02059,2025,Q1,10.84,10.68,2.89,60,4.74
32938,COMP-02059,2025,Q2,10.61,11.14,3.34,55,7.46
32939,COMP-02059,2025,Q3,19.35,8.71,0.0,60,7.38
32940,COMP-02059,2025,Q4,12.34,-2.14,8.26,54,5.35
32942,COMP-02059,2026,Q2,11.09,5.78,5.8,56,5.79
32943,COMP-02059,2026,Q3,18.32,5.95,6.6,64,7.03
32944,COMP-02059,2026,Q4,0.76,-1.88,5.64,64,4.13
32945,COMP-02060,2023,Q1,11.67,0.06,5.78,66,5.51
32946,COMP-02060,2023,Q2,3.31,2.24,3.52,70,4.93
32947,COMP-02060,2023,Q3,8.46,13.44,5.05,40,3.26
32948,COMP-02060,2023,Q4,11.53,3.62,9.13,45,5.75
32949,COMP-02060,2024,Q1,5.19,-5.0,0.14,50,3.84
32950,COMP-02060,2024,Q2,10.05,-3.87,0.0,53,6.86
32951,COMP-02060,2024,Q3,4.03,0.6,6.29,50,4.64
32952,COMP-02060,2024,Q4,19.71,10.08,6.51,50,6.47
32953,COMP-02060,2025,Q1,8.13,-4.25,0.0,56,4.93
32954,COMP-02060,2025,Q2,5.69,-1.41,0.0,40,5.13
32957,COMP-02060,2026,Q1,0.0,0.36,0.0,52,3.18
32958,COMP-02060,2026,Q2,1.13,-5.0,0.0,48,3.56
32959,COMP-02060,2026,Q3,9.28,0.46,0.2,52,6.53
32961,COMP-02061,2023,Q1,9.22,10.39,3.73,66,6.94
32962,COMP-02061,2023,Q2,12.67,-0.68,6.87,53,4.88
32963,COMP-02061,2023,Q3,4.75,4.43,5.34,52,3.27
32964,COMP-02061,2023,Q4,11.66,9.37,12.04,70,4.42
32965,COMP-02061,2024,Q1,6.07,-0.26,0.0,43,4.75
32966,COMP-02061,2024,Q2,0.0,2.09,0.0,63,3.81
32968,COMP-02061,2024,Q4,7.47,0.9,3.57,55,5.87
32969,COMP-02061,2025,Q1,14.46,7.18,7.55,58,5.87
32970,COMP-02061,2025,Q2,12.44,-1.82,9.17,55,4.99
32971,COMP-02061,2025,Q3,5.28,4.38,8.73,55,3.29
32972,COMP-02061,2025,Q4,12.17,1.18,9.7,59,5.16
32973,COMP-02061,2026,Q1,1.45,-4.27,6.6,48,4.63
32974,COMP-02061,2026,Q2,0.0,1.96,6.27,40,3.61
32975,COMP-02061,2026,Q3,16.09,4.17,6.03,59,7.26
32977,COMP-02062,2023,Q1,12.95,9.59,5.79,55,3.19
32978,COMP-02062,2023,Q2,13.28,7.29,6.3,57,5.88
32979,COMP-02062,2023,Q3,22.06,15.44,14.7,53,6.85
32980,COMP-02062,2023,Q4,8.54,11.19,6.99,58,4.9
32981,COMP-02062,2024,Q1,9.04,3.17,4.52,47,6.03
32982,COMP-02062,2024,Q2,12.17,5.35,4.61,63,5.81
32983,COMP-02062,2024,Q3,7.34,4.01,3.92,49,7.01
32984,COMP-02062,2024,Q4,9.43,16.57,5.32,50,6.53
32985,COMP-02062,2025,Q1,19.58,11.27,8.78,72,5.36
32986,COMP-02062,2025,Q2,16.02,7.54,4.72,60,6.03
32987,COMP-02062,2025,Q3,15.18,13.37,6.95,53,5.21
32988,COMP-02062,2025,Q4,15.95,5.0,3.22,46,6.14
32989,COMP-02062,2026,Q1,15.34,6.53,15.16,52,5.29
32990,COMP-02062,2026,Q2,10.49,15.24,3.97,66,6.1
32991,COMP-02062,2026,Q3,12.41,1.28,11.88,73,6.73
32993,COMP-02063,2023,Q1,12.05,15.88,3.68,56,5.66
32994,COMP-02063,2023,Q2,15.39,6.41,5.85,62,5.88
32996,COMP-02063,2023,Q4,9.94,13.58,3.61,64,6.41
32997,COMP-02063,2024,Q1,17.86,9.47,3.18,68,5.67
32998,COMP-02063,2024,Q2,16.06,6.58,6.68,60,6.14
32999,COMP-02063,2024,Q3,9.08,2.03,0.0,40,5.4
33000,COMP-02063,2024,Q4,14.41,8.89,7.05,58,6.44
33001,COMP-02063,2025,Q1,1.65,3.84,1.37,47,5.45
33003,COMP-02063,2025,Q3,16.81,0.45,9.14,57,4.76
33004,COMP-02063,2025,Q4,9.22,7.75,1.02,62,3.97
33005,COMP-02063,2026,Q1,11.85,8.31,10.7,59,4.48
33006,COMP-02063,2026,Q2,6.27,5.4,7.17,51,5.87
33007,COMP-02063,2026,Q3,13.7,11.71,7.59,48,5.83
33008,COMP-02063,2026,Q4,2.5,14.93,3.77,45,4.29
33009,COMP-02064,2023,Q1,9.94,6.71,6.79,60,4.98
33010,COMP-02064,2023,Q2,19.31,10.52,2.96,77,7.23
33011,COMP-02064,2023,Q3,9.41,12.58,0.12,47,4.7
33012,COMP-02064,2023,Q4,15.87,7.28,0.0,64,6.0
33014,COMP-02064,2024,Q2,19.27,10.12,6.57,70,7.32
33015,COMP-02064,2024,Q3,9.53,3.65,0.0,53,5.93
33016,COMP-02064,2024,Q4,11.93,-0.88,5.73,78,5.41
33017,COMP-02064,2025,Q1,14.5,4.93,1.89,52,6.39
33018,COMP-02064,2025,Q2,13.69,11.3,4.22,67,4.06
33019,COMP-02064,2025,Q3,20.8,18.6,6.86,59,6.18
33020,COMP-02064,2025,Q4,18.24,6.14,6.34,61,6.72
33021,COMP-02064,2026,Q1,8.15,12.76,3.6,55,4.9
33022,COMP-02064,2026,Q2,12.93,16.32,8.51,74,6.55
33023,COMP-02064,2026,Q3,16.69,17.91,10.27,51,5.87
33024,COMP-02064,2026,Q4,9.24,4.19,5.36,62,5.52
33025,COMP-02065,2023,Q1,2.3,5.83,8.23,63,6.19
33026,COMP-02065,2023,Q2,4.34,7.21,0.53,48,3.94
33027,COMP-02065,2023,Q3,2.59,9.01,6.95,40,3.19
33028,COMP-02065,2023,Q4,9.95,10.09,4.48,65,5.89
33029,COMP-02065,2024,Q1,20.24,14.2,8.79,73,6.72
33030,COMP-02065,2024,Q2,6.58,7.35,6.83,44,5.36
33031,COMP-02065,2024,Q3,17.04,13.03,9.72,72,6.88
33032,COMP-02065,2024,Q4,8.86,1.09,7.59,58,4.19
33033,COMP-02065,2025,Q1,10.92,13.81,12.55,67,5.94
33034,COMP-02065,2025,Q2,9.24,6.28,0.28,64,6.03
33035,COMP-02065,2025,Q3,14.43,8.2,1.94,65,3.53
33036,COMP-02065,2025,Q4,16.62,13.52,2.62,60,5.82
33037,COMP-02065,2026,Q1,11.01,8.83,6.57,61,6.65
33038,COMP-02065,2026,Q2,1.46,8.91,0.0,56,4.72
33042,COMP-02066,2023,Q2,1.14,1.08,5.23,64,4.03
33043,COMP-02066,2023,Q3,0.91,-3.31,7.38,53,5.98
33044,COMP-02066,2023,Q4,5.8,-1.34,5.68,52,3.65
33045,COMP-02066,2024,Q1,0.26,-5.0,0.0,40,4.84
33046,COMP-02066,2024,Q2,1.58,4.79,1.29,70,6.15
33047,COMP-02066,2024,Q3,9.03,-2.37,4.38,46,4.99
33048,COMP-02066,2024,Q4,0.98,0.87,0.0,53,2.91
33049,COMP-02066,2025,Q1,7.43,-0.93,5.6,52,5.28
33050,COMP-02066,2025,Q2,2.81,-0.31,0.0,45,3.86
33051,COMP-02066,2025,Q3,2.24,5.9,3.13,58,4.17
33052,COMP-02066,2025,Q4,6.12,10.02,3.18,48,4.87
33053,COMP-02066,2026,Q1,13.57,6.86,13.14,63,5.84
33054,COMP-02066,2026,Q2,6.18,-1.56,3.45,56,5.04
33055,COMP-02066,2026,Q3,13.23,0.29,3.07,46,5.1
33056,COMP-02066,2026,Q4,7.98,0.25,0.67,63,5.78
33057,COMP-02067,2023,Q1,5.35,0.3,7.34,50,5.51
33058,COMP-02067,2023,Q2,7.29,8.25,0.0,60,4.42
33059,COMP-02067,2023,Q3,3.93,-3.16,5.73,52,4.35
33060,COMP-02067,2023,Q4,4.67,7.93,7.37,40,5.42
33061,COMP-02067,2024,Q1,5.29,3.57,2.87,40,4.45
33062,COMP-02067,2024,Q2,0.0,1.76,3.99,43,5.13
33063,COMP-02067,2024,Q3,9.29,3.36,0.0,53,5.78
33064,COMP-02067,2024,Q4,9.19,-3.55,3.9,54,4.67
33065,COMP-02067,2025,Q1,12.32,-0.98,2.9,56,4.91
33067,COMP-02067,2025,Q3,17.31,5.61,4.64,51,7.41
33068,COMP-02067,2025,Q4,4.68,2.8,6.8,40,4.68
33069,COMP-02067,2026,Q1,9.17,-0.16,1.91,48,4.83
33070,COMP-02067,2026,Q2,4.48,3.77,0.01,58,4.36
33071,COMP-02067,2026,Q3,13.09,11.12,3.42,40,5.62
33072,COMP-02067,2026,Q4,9.38,6.87,3.28,47,5.32
33073,COMP-02068,2023,Q1,0.0,0.96,1.74,50,4.6
33074,COMP-02068,2023,Q2,11.35,10.15,0.96,56,6.22
33075,COMP-02068,2023,Q3,1.42,2.78,11.39,54,4.5
33076,COMP-02068,2023,Q4,3.92,6.63,2.2,54,5.61
33077,COMP-02068,2024,Q1,0.0,5.39,4.92,56,3.56
33078,COMP-02068,2024,Q2,0.2,3.34,0.0,40,5.42
33079,COMP-02068,2024,Q3,8.47,1.06,3.73,55,6.22
33080,COMP-02068,2024,Q4,0.0,-2.18,6.92,62,4.34
33081,COMP-02068,2025,Q1,10.21,4.93,1.97,54,4.79
33082,COMP-02068,2025,Q2,8.1,16.16,5.57,51,6.66
33083,COMP-02068,2025,Q3,11.16,11.97,7.56,62,3.92
33084,COMP-02068,2025,Q4,2.41,0.65,3.48,54,5.54
33085,COMP-02068,2026,Q1,1.06,3.24,2.62,57,5.19
33087,COMP-02068,2026,Q3,15.42,13.35,4.17,52,4.82
33088,COMP-02068,2026,Q4,11.83,1.61,7.51,45,5.83
33089,COMP-02069,2023,Q1,17.15,13.24,1.23,60,6.47
33090,COMP-02069,2023,Q2,20.53,9.85,2.71,46,6.52
33091,COMP-02069,2023,Q3,5.91,2.15,6.82,46,5.15
33092,COMP-02069,2023,Q4,3.69,-4.5,5.59,61,5.61
33093,COMP-02069,2024,Q1,3.1,-5.0,5.4,59,5.35
33094,COMP-02069,2024,Q2,3.79,-1.9,2.77,40,5.43
33095,COMP-02069,2024,Q3,6.86,14.76,1.92,65,6.87
33096,COMP-02069,2024,Q4,8.82,0.1,5.87,43,4.85
33097,COMP-02069,2025,Q1,5.25,7.99,4.84,47,6.42
33098,COMP-02069,2025,Q2,9.36,5.53,6.75,53,5.27
33099,COMP-02069,2025,Q3,4.7,2.2,5.6,54,5.28
33100,COMP-02069,2025,Q4,16.37,8.36,0.0,57,6.8
33101,COMP-02069,2026,Q1,1.71,-2.93,0.0,43,4.65
33102,COMP-02069,2026,Q2,9.98,-3.65,11.32,60,5.84
33103,COMP-02069,2026,Q3,9.37,12.74,0.0,53,5.6
33104,COMP-02069,2026,Q4,6.89,10.1,4.94,66,4.96
33105,COMP-02070,2023,Q1,10.2,1.28,7.4,48,6.55
33106,COMP-02070,2023,Q2,2.53,-5.0,0.0,41,4.77
33107,COMP-02070,2023,Q3,13.6,9.56,7.57,50,4.66
33108,COMP-02070,2023,Q4,10.63,10.71,5.45,64,5.26
33109,COMP-02070,2024,Q1,5.08,-1.67,3.63,55,4.49
33110,COMP-02070,2024,Q2,16.6,8.38,5.18,59,5.99
33111,COMP-02070,2024,Q3,0.0,-0.95,9.26,64,3.57
33112,COMP-02070,2024,Q4,8.3,10.01,0.0,62,4.81
33113,COMP-02070,2025,Q1,15.25,4.0,0.21,75,6.48
33114,COMP-02070,2025,Q2,10.89,0.65,5.55,68,5.52
33115,COMP-02070,2025,Q3,10.93,5.01,5.74,49,4.94
33116,COMP-02070,2025,Q4,14.18,-0.39,4.87,58,6.57
33117,COMP-02070,2026,Q1,10.32,-3.97,5.21,60,5.31
33118,COMP-02070,2026,Q2,17.67,5.89,8.47,66,6.63
33119,COMP-02070,2026,Q3,11.35,1.93,6.78,62,6.4
33120,COMP-02070,2026,Q4,15.8,7.05,9.48,64,5.27
33121,COMP-02071,2023,Q1,12.72,9.55,5.44,67,5.73
33122,COMP-02071,2023,Q2,16.15,3.55,5.4,59,6.46
33123,COMP-02071,2023,Q3,9.92,15.19,7.89,56,6.6
33125,COMP-02071,2024,Q1,19.86,4.39,7.47,65,6.9
33126,COMP-02071,2024,Q2,14.77,8.54,6.7,57,4.98
33127,COMP-02071,2024,Q3,5.16,-0.91,3.71,55,3.74
33128,COMP-02071,2024,Q4,12.64,2.78,7.93,71,3.88
33129,COMP-02071,2025,Q1,16.51,7.34,2.28,57,6.83
33130,COMP-02071,2025,Q2,10.15,4.93,7.16,63,6.91
33131,COMP-02071,2025,Q3,9.84,-0.01,8.41,49,6.0
33132,COMP-02071,2025,Q4,12.7,9.73,0.0,49,3.8
33134,COMP-02071,2026,Q2,12.54,0.67,8.42,53,4.92
33135,COMP-02071,2026,Q3,16.6,9.87,7.79,62,6.17
33136,COMP-02071,2026,Q4,16.74,13.12,0.0,47,5.29
33137,COMP-02072,2023,Q1,10.14,7.61,0.0,50,5.09
33138,COMP-02072,2023,Q2,0.0,1.98,0.52,59,3.81
33139,COMP-02072,2023,Q3,9.63,3.47,4.01,49,4.89
33140,COMP-02072,2023,Q4,0.0,-1.73,1.78,43,3.8
33141,COMP-02072,2024,Q1,10.09,3.59,3.19,45,4.88
33142,COMP-02072,2024,Q2,0.0,1.52,3.95,50,3.6
33144,COMP-02072,2024,Q4,4.43,8.15,0.97,42,3.93
33145,COMP-02072,2025,Q1,0.0,2.23,0.0,57,3.98
33146,COMP-02072,2025,Q2,4.09,2.15,4.7,40,5.2
33147,COMP-02072,2025,Q3,19.41,10.86,4.87,52,6.39
33148,COMP-02072,2025,Q4,8.62,4.54,4.12,67,5.84
33149,COMP-02072,2026,Q1,7.43,-0.54,4.01,52,6.29
33150,COMP-02072,2026,Q2,11.17,8.07,11.13,66,6.36
33151,COMP-02072,2026,Q3,7.51,-4.07,5.82,43,4.41
33152,COMP-02072,2026,Q4,0.0,-4.21,0.77,45,3.86
33153,COMP-02073,2023,Q1,8.93,7.79,0.0,50,4.4
33154,COMP-02073,2023,Q2,5.86,0.23,7.35,61,6.62
33155,COMP-02073,2023,Q3,12.29,-0.55,4.17,75,5.91
33156,COMP-02073,2023,Q4,16.99,10.74,8.47,68,6.91
33157,COMP-02073,2024,Q1,18.68,18.19,11.78,78,5.29
33158,COMP-02073,2024,Q2,18.34,9.14,7.74,70,6.37
