response_id,company_id,survey_year,quarter,remote_work_percentage,employee_satisfaction_score,task_automation_rate,time_saved_per_week,jobs_displaced,jobs_created,reskilled_employees
38975,COMP-02436,2026,Q3,26.0,6.37,24.81,10.77,1,1,1
38976,COMP-02436,2026,Q4,45.45,5.77,14.44,4.79,1,1,2
38977,COMP-02437,2023,Q1,46.69,4.15,28.16,7.58,3,2,2
38978,COMP-02437,2023,Q2,58.02,5.61,7.09,1.29,0,1,3
38979,COMP-02437,2023,Q3,40.31,5.98,7.94,4.51,0,1,3
38980,COMP-02437,2023,Q4,52.47,4.58,21.01,7.33,2,2,3
38981,COMP-02437,2024,Q1,41.44,5.27,18.36,5.52,2,2,2
38982,COMP-02437,2024,Q2,71.97,5.61,6.07,3.8,0,3,5
38983,COMP-02437,2024,Q3,68.51,6.8,10.54,3.19,2,1,3
38984,COMP-02437,2024,Q4,46.35,6.06,16.49,5.41,1,2,4
38985,COMP-02437,2025,Q1,46.06,6.65,15.0,3.78,2,2,1
38987,COMP-02437,2025,Q3,53.48,5.25,7.68,3.18,1,3,3
38988,COMP-02437,2025,Q4,66.7,5.28,16.71,8.83,1,2,2
38989,COMP-02437,2026,Q1,65.12,5.74,28.02,6.83,3,3,3
38990,COMP-02437,2026,Q2,65.88,5.6,16.84,5.52,1,3,4
38991,COMP-02437,2026,Q3,57.19,6.32,34.69,11.49,3,2,1
38992,COMP-02437,2026,Q4,69.43,6.88,32.42,7.57,3,3,3
38993,COMP-02438,2023,Q1,70.58,4.88,20.57,6.48,369,363,398
38994,COMP-02438,2023,Q2,41.01,5.2,28.91,5.87,460,397,481
38995,COMP-02438,2023,Q3,36.88,5.81,20.83,7.57,326,206,808
38996,COMP-02438,2023,Q4,35.58,5.88,20.02,5.64,405,231,592
38997,COMP-02438,2024,Q1,55.02,5.1,13.67,7.46,187,305,485
38998,COMP-02438,2024,Q2,51.66,7.24,35.22,14.79,441,499,998
38999,COMP-02438,2024,Q3,51.55,4.97,24.1,9.54,522,389,450
39000,COMP-02438,2024,Q4,65.05,5.34,31.34,5.65,537,488,1012
39001,COMP-02438,2025,Q1,42.91,5.49,14.15,5.45,240,311,609
39002,COMP-02438,2025,Q2,36.92,5.74,30.8,10.71,436,507,647
39003,COMP-02438,2025,Q3,60.35,4.36,17.19,2.44,349,358,517
39004,COMP-02438,2025,Q4,49.04,5.87,12.33,5.31,181,400,137
39005,COMP-02438,2026,Q1,59.92,5.69,23.32,5.14,361,388,482
39006,COMP-02438,2026,Q2,29.5,4.77,24.08,6.8,509,438,814
39007,COMP-02438,2026,Q3,57.96,5.28,17.78,4.82,221,256,73
39008,COMP-02438,2026,Q4,46.35,5.59,21.54,7.43,348,305,538
39009,COMP-02439,2023,Q1,58.11,5.1,18.52,4.08,3,3,7
39010,COMP-02439,2023,Q2,62.86,4.32,15.31,6.57,2,2,4
39011,COMP-02439,2023,Q3,53.76,4.7,30.27,6.18,6,1,7
39012,COMP-02439,2023,Q4,43.68,3.68,13.41,2.91,2,2,1
39013,COMP-02439,2024,Q1,43.55,5.63,26.26,8.53,4,3,5
39014,COMP-02439,2024,Q2,69.4,4.7,23.15,7.97,2,2,7
39015,COMP-02439,2024,Q3,66.62,5.76,13.11,5.44,2,3,8
39016,COMP-02439,2024,Q4,49.8,4.28,22.02,6.17,5,3,6
39017,COMP-02439,2025,Q1,53.54,4.62,25.06,6.06,3,4,6
39018,COMP-02439,2025,Q2,49.35,5.62,11.8,9.82,2,2,8
39019,COMP-02439,2025,Q3,63.26,4.47,15.6,4.23,2,3,7
39020,COMP-02439,2025,Q4,63.24,6.03,11.3,3.15,2,2,1
39021,COMP-02439,2026,Q1,57.98,6.24,34.99,10.79,6,3,1
39022,COMP-02439,2026,Q2,68.95,6.72,16.94,6.6,2,3,6
39023,COMP-02439,2026,Q3,72.84,5.83,21.05,1.47,4,3,6
39025,COMP-02440,2023,Q1,47.66,4.34,20.5,6.66,1,1,2
39026,COMP-02440,2023,Q2,41.52,5.3,33.87,8.33,2,1,1
39027,COMP-02440,2023,Q3,33.27,5.35,34.76,9.47,2,2,3
39028,COMP-02440,2023,Q4,24.34,5.87,10.28,3.23,1,1,2
39029,COMP-02440,2024,Q1,52.08,5.39,10.34,0.45,0,2,1
39031,COMP-02440,2024,Q3,31.85,5.49,27.3,9.59,2,1,3
39032,COMP-02440,2024,Q4,21.96,5.2,17.35,3.65,1,1,1
39033,COMP-02440,2025,Q1,45.04,4.95,12.88,6.62,1,1,1
39034,COMP-02440,2025,Q2,58.57,6.77,29.23,7.78,2,2,3
39035,COMP-02440,2025,Q3,32.13,6.96,16.14,6.05,1,2,3
39036,COMP-02440,2025,Q4,38.73,3.51,10.67,1.47,1,2,2
39037,COMP-02440,2026,Q1,50.11,6.08,21.58,9.15,1,2,5
39038,COMP-02440,2026,Q2,41.93,3.41,22.23,6.23,1,1,1
39039,COMP-02440,2026,Q3,35.81,4.96,24.16,4.7,1,1,2
39040,COMP-02440,2026,Q4,50.0,5.54,10.36,5.95,1,1,1
39041,COMP-02441,2023,Q1,44.17,5.96,33.31,12.1,66,67,47
39043,COMP-02441,2023,Q3,44.95,6.39,17.17,1.44,47,53,50
39044,COMP-02441,2023,Q4,24.94,5.18,1.35,0.89,13,14,31
39045,COMP-02441,2024,Q1,30.8,5.5,25.82,6.08,61,52,76
39046,COMP-02441,2024,Q2,58.89,5.06,14.02,3.03,28,55,56
39047,COMP-02441,2024,Q3,44.78,6.27,19.44,4.82,58,57,125
39048,COMP-02441,2024,Q4,35.83,6.26,34.57,10.65,77,63,77
39049,COMP-02441,2025,Q1,45.13,5.23,26.9,10.42,61,34,37
39050,COMP-02441,2025,Q2,35.7,4.08,24.91,8.87,53,48,71
39051,COMP-02441,2025,Q3,42.41,6.72,11.66,4.81,31,53,58
39053,COMP-02441,2026,Q1,54.28,6.1,24.25,5.62,51,59,60
39054,COMP-02441,2026,Q2,33.19,4.92,21.64,7.7,62,44,59
39055,COMP-02441,2026,Q3,59.04,5.35,26.08,6.01,56,80,77
39056,COMP-02441,2026,Q4,46.56,7.41,24.47,8.09,45,56,55
39057,COMP-02442,2023,Q1,40.39,5.27,16.03,7.2,16,17,0
39058,COMP-02442,2023,Q2,18.6,5.5,8.06,2.82,8,4,9
39059,COMP-02442,2023,Q3,47.18,5.81,20.84,6.78,16,24,41
39060,COMP-02442,2023,Q4,46.4,5.93,24.24,7.59,22,13,23
39061,COMP-02442,2024,Q1,36.05,5.74,0.0,2.49,0,8,47
39062,COMP-02442,2024,Q2,30.73,4.61,21.47,8.11,16,20,29
39065,COMP-02442,2025,Q1,43.66,5.12,25.07,8.69,22,23,32
39066,COMP-02442,2025,Q2,45.78,5.11,6.44,7.59,4,12,27
39067,COMP-02442,2025,Q3,44.28,4.13,27.41,7.47,42,22,20
39068,COMP-02442,2025,Q4,53.72,4.37,14.09,3.33,9,17,32
39069,COMP-02442,2026,Q1,33.11,4.68,19.91,5.85,24,23,64
39070,COMP-02442,2026,Q2,35.26,5.73,26.24,9.03,30,22,22
39071,COMP-02442,2026,Q3,46.32,5.8,28.13,9.56,24,21,60
39073,COMP-02443,2023,Q1,53.73,6.6,12.0,3.5,4,7,6
39074,COMP-02443,2023,Q2,59.8,6.13,8.5,1.79,1,8,19
39075,COMP-02443,2023,Q3,38.25,5.13,6.54,1.62,0,3,14
39076,COMP-02443,2023,Q4,47.17,6.91,26.16,7.15,7,9,14
39077,COMP-02443,2024,Q1,59.11,5.04,23.48,7.44,7,7,5
39078,COMP-02443,2024,Q2,72.27,4.99,40.33,9.45,11,12,17
39079,COMP-02443,2024,Q3,60.08,4.89,31.13,10.29,10,6,3
39080,COMP-02443,2024,Q4,61.87,6.38,23.13,10.31,6,7,8
39084,COMP-02443,2025,Q4,63.49,6.0,38.55,12.63,15,9,10
39085,COMP-02443,2026,Q1,66.94,5.54,26.04,7.85,9,11,21
39086,COMP-02443,2026,Q2,52.97,5.39,27.14,10.18,12,9,7
39087,COMP-02443,2026,Q3,62.77,6.12,20.23,9.29,9,9,16
39088,COMP-02443,2026,Q4,59.29,5.88,25.11,9.05,8,10,20
39089,COMP-02444,2023,Q1,33.17,5.65,16.0,1.02,21,24,11
39090,COMP-02444,2023,Q2,28.87,4.47,11.67,5.14,11,17,32
39091,COMP-02444,2023,Q3,16.06,5.39,13.09,2.25,19,11,2
39092,COMP-02444,2023,Q4,34.24,5.93,20.97,5.42,28,15,36
39093,COMP-02444,2024,Q1,23.66,5.29,9.82,1.31,8,13,23
39094,COMP-02444,2024,Q2,24.54,5.98,0.0,0.0,9,8,22
39095,COMP-02444,2024,Q3,25.89,6.47,8.14,2.86,17,8,11
39096,COMP-02444,2024,Q4,44.25,5.06,22.02,2.28,23,23,16
39097,COMP-02444,2025,Q1,38.39,5.58,19.95,7.87,29,41,42
39098,COMP-02444,2025,Q2,46.41,6.41,3.06,2.27,14,13,27
39099,COMP-02444,2025,Q3,31.76,6.16,21.51,8.19,24,28,35
39100,COMP-02444,2025,Q4,34.98,4.76,21.05,7.73,26,15,11
39101,COMP-02444,2026,Q1,10.5,5.43,20.36,7.04,38,16,32
39102,COMP-02444,2026,Q2,32.49,5.88,9.36,3.27,12,17,34
39103,COMP-02444,2026,Q3,35.64,5.39,14.95,1.6,23,15,0
39104,COMP-02444,2026,Q4,44.76,5.11,19.51,5.48,22,29,24
39106,COMP-02445,2023,Q2,62.92,4.7,16.66,1.28,32,30,61
39107,COMP-02445,2023,Q3,55.41,5.81,15.35,5.78,26,41,59
39108,COMP-02445,2023,Q4,52.96,4.96,25.07,6.13,32,50,54
39109,COMP-02445,2024,Q1,54.91,6.4,17.55,3.08,41,26,27
39110,COMP-02445,2024,Q2,51.0,6.02,28.86,12.61,51,49,75
39111,COMP-02445,2024,Q3,46.02,5.68,12.64,3.97,9,20,49
39112,COMP-02445,2024,Q4,52.78,7.14,26.17,9.13,42,38,68
39113,COMP-02445,2025,Q1,49.37,6.48,29.46,7.31,53,53,109
39114,COMP-02445,2025,Q2,55.0,5.57,11.06,7.99,24,44,85
39115,COMP-02445,2025,Q3,32.42,3.73,0.0,0.2,18,18,5
39116,COMP-02445,2025,Q4,51.88,4.7,25.38,5.71,40,46,82
39117,COMP-02445,2026,Q1,45.43,3.92,17.62,6.63,31,28,0
39118,COMP-02445,2026,Q2,60.76,7.25,19.84,4.95,45,41,69
39119,COMP-02445,2026,Q3,66.5,6.05,14.03,3.51,22,40,78
39120,COMP-02445,2026,Q4,33.37,6.56,12.33,5.3,18,22,22
39121,COMP-02446,2023,Q1,19.46,5.74,2.81,0.0,5,44,149
39123,COMP-02446,2023,Q3,40.17,4.77,29.13,9.36,130,78,124
39124,COMP-02446,2023,Q4,25.05,4.78,6.14,1.11,12,30,43
39125,COMP-02446,2024,Q1,32.72,5.92,14.48,6.31,40,71,193
39126,COMP-02446,2024,Q2,23.29,4.82,5.61,3.61,33,54,106
39127,COMP-02446,2024,Q3,7.96,6.52,9.53,3.82,44,50,122
39128,COMP-02446,2024,Q4,38.46,6.25,13.19,8.67,59,74,71
39129,COMP-02446,2025,Q1,32.43,5.55,14.4,4.19,78,77,124
39130,COMP-02446,2025,Q2,31.38,5.69,22.74,6.47,91,77,38
39131,COMP-02446,2025,Q3,35.94,4.02,11.97,3.48,68,104,95
39132,COMP-02446,2025,Q4,39.45,5.08,23.48,6.77,79,44,115
39133,COMP-02446,2026,Q1,50.34,5.88,12.62,3.29,56,71,198
39134,COMP-02446,2026,Q2,53.03,6.47,12.61,5.11,46,106,38
39135,COMP-02446,2026,Q3,47.51,6.26,15.81,1.84,59,63,168
39136,COMP-02446,2026,Q4,47.21,5.9,14.04,4.32,70,106,114
39137,COMP-02447,2023,Q1,37.3,5.15,28.03,9.7,1261,757,844
39138,COMP-02447,2023,Q2,39.15,4.6,17.54,4.31,754,885,1440
39139,COMP-02447,2023,Q3,40.55,5.9,13.05,6.96,262,776,947
39140,COMP-02447,2023,Q4,31.94,5.8,6.68,4.13,112,740,1142
39141,COMP-02447,2024,Q1,28.82,5.69,3.43,2.32,311,336,1132
39142,COMP-02447,2024,Q2,39.2,5.66,13.07,2.23,285,284,749
39143,COMP-02447,2024,Q3,37.21,6.14,6.64,1.93,0,434,188
39144,COMP-02447,2024,Q4,35.49,4.98,23.36,7.24,966,1031,592
39145,COMP-02447,2025,Q1,50.83,5.7,22.86,5.56,683,736,2087
39146,COMP-02447,2025,Q2,43.69,4.67,39.21,13.61,1760,612,1163
39147,COMP-02447,2025,Q3,31.89,5.97,24.18,8.24,606,627,1462
39148,COMP-02447,2025,Q4,11.9,6.93,15.12,6.04,550,548,1755
39150,COMP-02447,2026,Q2,12.29,5.67,15.68,7.75,665,1103,1933
39151,COMP-02447,2026,Q3,48.91,6.17,25.83,7.29,1090,1056,705
39152,COMP-02447,2026,Q4,30.93,5.68,27.23,7.97,1198,906,1540
39153,COMP-02448,2023,Q1,63.47,4.39,26.29,9.5,633,645,804
39154,COMP-02448,2023,Q2,52.14,5.86,22.18,8.78,522,609,748
39155,COMP-02448,2023,Q3,45.06,6.02,17.93,7.04,494,505,1360
39156,COMP-02448,2023,Q4,49.33,6.07,23.04,5.92,595,405,456
39157,COMP-02448,2024,Q1,43.27,6.27,29.45,10.05,736,698,1227
39158,COMP-02448,2024,Q2,71.61,5.16,28.62,9.19,709,794,983
39159,COMP-02448,2024,Q3,43.58,6.09,27.96,9.96,606,870,1093
39160,COMP-02448,2024,Q4,42.71,5.74,26.88,9.11,663,561,550
39161,COMP-02448,2025,Q1,61.13,5.66,28.94,8.43,837,636,1425
39162,COMP-02448,2025,Q2,35.09,6.1,18.79,8.68,431,434,611
39163,COMP-02448,2025,Q3,51.72,6.2,38.69,11.98,878,697,1252
39164,COMP-02448,2025,Q4,58.96,5.89,37.82,9.54,713,808,1117
39165,COMP-02448,2026,Q1,50.7,5.21,24.07,7.87,705,603,1372
39166,COMP-02448,2026,Q2,49.01,5.82,31.28,10.5,510,714,950
39167,COMP-02448,2026,Q3,65.49,5.8,17.0,5.48,395,777,699
39168,COMP-02448,2026,Q4,54.27,7.03,44.82,10.96,938,800,1274
39169,COMP-02449,2023,Q1,35.95,5.34,20.42,7.72,4,5,7
39171,COMP-02449,2023,Q3,46.8,6.19,18.92,7.15,3,5,7
39172,COMP-02449,2023,Q4,47.88,5.75,14.58,4.95,3,4,3
39173,COMP-02449,2024,Q1,54.68,5.3,0.0,2.16,1,3,5
39174,COMP-02449,2024,Q2,38.8,6.07,16.25,3.68,4,5,2
39175,COMP-02449,2024,Q3,28.33,6.73,40.46,10.95,7,5,9
39176,COMP-02449,2024,Q4,47.01,7.7,25.79,9.15,4,6,10
39177,COMP-02449,2025,Q1,43.26,4.76,37.03,11.27,5,5,7
39178,COMP-02449,2025,Q2,36.11,5.51,17.37,4.21,2,4,4
39180,COMP-02449,2025,Q4,61.25,6.58,38.16,8.75,8,4,11
39181,COMP-02449,2026,Q1,44.71,6.09,17.03,5.17,4,5,0
39182,COMP-02449,2026,Q2,51.1,6.69,10.97,5.1,1,5,3
39183,COMP-02449,2026,Q3,69.95,5.69,26.44,9.9,3,6,7
39184,COMP-02449,2026,Q4,40.05,6.7,16.38,7.04,3,6,5
39185,COMP-02450,2023,Q1,28.86,5.43,23.26,5.29,2,2,2
39186,COMP-02450,2023,Q2,21.08,4.06,0.0,0.0,0,0,1
39187,COMP-02450,2023,Q3,16.32,5.85,27.94,9.59,3,1,3
39188,COMP-02450,2023,Q4,12.25,5.86,13.33,2.41,1,1,2
39189,COMP-02450,2024,Q1,40.05,5.98,14.72,4.62,1,2,2
39190,COMP-02450,2024,Q2,46.39,4.07,13.39,4.78,1,2,2
39191,COMP-02450,2024,Q3,33.76,5.77,15.46,8.19,2,1,2
39192,COMP-02450,2024,Q4,23.02,5.5,13.67,4.55,1,1,1
39193,COMP-02450,2025,Q1,7.26,5.53,9.07,2.43,1,1,0
39194,COMP-02450,2025,Q2,38.94,5.66,19.92,5.62,2,3,5
39196,COMP-02450,2025,Q4,31.21,5.74,18.71,5.76,2,2,5
39197,COMP-02450,2026,Q1,40.77,4.37,15.69,8.16,1,2,3
39198,COMP-02450,2026,Q2,37.9,4.01,10.37,6.0,0,1,2
39199,COMP-02450,2026,Q3,29.29,4.54,7.11,4.69,1,0,1
39201,COMP-02451,2023,Q1,58.14,5.07,27.28,6.13,628,802,1451
39202,COMP-02451,2023,Q2,35.48,4.35,33.37,9.66,1040,665,1031
39203,COMP-02451,2023,Q3,47.08,6.44,20.28,5.69,529,1009,1419
39204,COMP-02451,2023,Q4,15.8,6.12,23.95,9.07,841,913,1200
39205,COMP-02451,2024,Q1,26.4,4.9,25.86,9.22,960,527,1386
39206,COMP-02451,2024,Q2,37.54,6.39,31.61,10.97,792,756,1765
39207,COMP-02451,2024,Q3,21.93,7.03,21.23,6.16,727,473,1074
39208,COMP-02451,2024,Q4,58.68,6.52,38.57,14.09,1140,1199,1489
39209,COMP-02451,2025,Q1,15.4,4.14,17.23,5.58,623,369,1212
39210,COMP-02451,2025,Q2,33.53,7.77,26.52,11.05,684,1054,857
39211,COMP-02451,2025,Q3,26.27,5.28,13.57,4.14,366,377,892
39212,COMP-02451,2025,Q4,28.79,6.65,44.27,12.05,1590,1001,2159
39213,COMP-02451,2026,Q1,36.52,5.24,20.49,8.95,523,541,352
39214,COMP-02451,2026,Q2,38.37,6.03,26.62,7.76,707,858,1252
39215,COMP-02451,2026,Q3,58.14,5.06,29.97,11.13,881,623,1502
39216,COMP-02451,2026,Q4,27.23,6.18,34.27,10.1,1070,827,271
39217,COMP-02452,2023,Q1,32.44,4.13,1.06,2.03,0,2,0
39218,COMP-02452,2023,Q2,34.6,5.4,16.81,7.03,2,4,5
39220,COMP-02452,2023,Q4,39.49,6.08,18.57,3.78,5,5,6
39222,COMP-02452,2024,Q2,39.83,5.03,18.27,4.5,3,3,8
39223,COMP-02452,2024,Q3,31.83,6.8,14.07,4.34,3,2,8
39224,COMP-02452,2024,Q4,23.7,5.79,22.5,8.42,4,2,4
39226,COMP-02452,2025,Q2,32.97,6.49,35.7,9.41,8,3,10
39227,COMP-02452,2025,Q3,20.14,4.94,14.41,5.29,2,3,2
39228,COMP-02452,2025,Q4,20.94,5.73,23.5,7.46,5,5,7
39229,COMP-02452,2026,Q1,44.53,6.11,35.97,13.92,8,3,9
39230,COMP-02452,2026,Q2,29.03,6.26,17.85,7.27,4,3,12
39231,COMP-02452,2026,Q3,32.63,6.02,8.38,0.0,3,2,4
39232,COMP-02452,2026,Q4,22.74,4.96,10.14,5.43,3,0,1
39233,COMP-02453,2023,Q1,56.36,6.48,22.48,3.4,21,22,33
39234,COMP-02453,2023,Q2,51.41,5.32,22.26,6.55,19,16,29
39235,COMP-02453,2023,Q3,82.37,5.5,10.64,0.0,15,19,52
39236,COMP-02453,2023,Q4,57.68,6.12,28.47,7.15,29,20,30
39238,COMP-02453,2024,Q2,59.02,6.56,6.76,6.31,5,21,24
39239,COMP-02453,2024,Q3,57.57,7.19,19.84,5.67,19,21,32
39240,COMP-02453,2024,Q4,59.56,4.39,15.88,3.75,5,16,34
39241,COMP-02453,2025,Q1,59.32,6.32,29.36,9.6,29,27,35
39242,COMP-02453,2025,Q2,72.84,7.61,34.91,10.11,46,36,19
39243,COMP-02453,2025,Q3,63.21,5.68,25.2,5.9,28,23,28
39244,COMP-02453,2025,Q4,47.3,5.45,28.08,7.49,28,29,31
39245,COMP-02453,2026,Q1,52.14,5.52,28.61,6.59,19,31,32
39246,COMP-02453,2026,Q2,62.84,5.71,22.4,5.69,15,29,18
39247,COMP-02453,2026,Q3,74.42,6.77,20.42,5.48,14,26,44
39248,COMP-02453,2026,Q4,83.53,6.34,36.65,9.78,32,33,43
39249,COMP-02454,2023,Q1,36.28,5.46,12.84,5.75,24,32,0
39250,COMP-02454,2023,Q2,33.81,6.16,11.63,3.99,21,19,29
39251,COMP-02454,2023,Q3,22.06,4.94,0.0,0.02,8,0,31
39252,COMP-02454,2023,Q4,36.1,4.97,9.5,4.49,30,16,49
39253,COMP-02454,2024,Q1,34.27,6.09,23.17,5.54,33,46,11
39254,COMP-02454,2024,Q2,33.55,5.32,11.26,2.86,31,19,17
39255,COMP-02454,2024,Q3,25.57,6.05,21.21,6.99,44,9,0
39257,COMP-02454,2025,Q1,46.99,4.61,15.65,5.98,23,12,26
39258,COMP-02454,2025,Q2,39.79,5.97,8.86,4.39,12,30,33
39259,COMP-02454,2025,Q3,27.08,5.95,0.0,0.39,1,26,57
39260,COMP-02454,2025,Q4,17.09,5.07,5.48,1.64,8,14,58
39261,COMP-02454,2026,Q1,23.03,3.87,0.0,0.0,3,2,0
39262,COMP-02454,2026,Q2,25.76,4.93,14.55,1.08,38,21,31
39263,COMP-02454,2026,Q3,24.56,5.03,3.98,1.53,16,23,38
39265,COMP-02455,2023,Q1,42.72,6.29,16.37,6.55,5,7,12
39266,COMP-02455,2023,Q2,38.84,6.06,19.17,7.99,7,7,9
39267,COMP-02455,2023,Q3,57.62,4.08,14.83,2.87,7,9,12
39269,COMP-02455,2024,Q1,48.89,5.75,10.17,3.1,3,5,8
39270,COMP-02455,2024,Q2,34.88,5.94,11.15,1.13,7,4,1
39271,COMP-02455,2024,Q3,42.48,6.23,9.0,3.47,2,6,6
39272,COMP-02455,2024,Q4,52.5,6.07,24.39,8.57,9,7,18
39273,COMP-02455,2025,Q1,44.06,6.25,22.28,6.82,10,11,16
39274,COMP-02455,2025,Q2,60.34,5.63,24.3,6.07,7,8,10
39275,COMP-02455,2025,Q3,48.22,6.75,13.03,4.24,4,7,4
39276,COMP-02455,2025,Q4,47.15,5.44,33.27,11.15,11,12,14
39277,COMP-02455,2026,Q1,49.9,5.9,14.82,4.83,6,4,2
39278,COMP-02455,2026,Q2,56.81,6.33,27.78,9.41,13,8,8
39279,COMP-02455,2026,Q3,50.39,5.84,26.8,10.9,10,5,9
39281,COMP-02456,2023,Q1,51.45,5.32,9.13,6.24,9,10,4
39282,COMP-02456,2023,Q2,39.36,5.7,22.96,6.83,32,30,13
39283,COMP-02456,2023,Q3,35.4,3.74,5.68,2.51,7,18,54
39284,COMP-02456,2023,Q4,22.64,5.26,17.59,4.16,32,16,9
39285,COMP-02456,2024,Q1,38.56,6.16,13.14,2.37,26,27,51
39286,COMP-02456,2024,Q2,37.64,5.75,16.94,6.79,23,23,32
39287,COMP-02456,2024,Q3,59.75,6.42,20.66,7.84,24,31,4
39288,COMP-02456,2024,Q4,31.91,5.69,16.27,4.49,20,11,51
39289,COMP-02456,2025,Q1,58.43,5.7,9.11,2.74,18,21,4
39290,COMP-02456,2025,Q2,38.25,5.67,22.52,5.57,37,28,42
39291,COMP-02456,2025,Q3,49.23,7.2,33.98,9.81,40,48,57
39292,COMP-02456,2025,Q4,45.61,4.84,40.3,8.82,54,33,35
39293,COMP-02456,2026,Q1,29.6,6.66,28.02,6.53,33,28,14
39294,COMP-02456,2026,Q2,33.99,6.04,5.09,4.39,0,27,26
39295,COMP-02456,2026,Q3,31.3,5.22,14.46,2.08,14,25,39
39296,COMP-02456,2026,Q4,41.89,6.1,35.96,11.98,44,27,64
39297,COMP-02457,2023,Q1,34.33,4.17,15.0,5.2,4,4,1
39298,COMP-02457,2023,Q2,28.45,5.01,11.18,6.72,3,2,1
39300,COMP-02457,2023,Q4,30.15,4.96,12.82,5.61,3,1,2
39301,COMP-02457,2024,Q1,8.55,4.21,10.74,3.85,1,0,0
39302,COMP-02457,2024,Q2,19.44,5.33,6.03,1.55,1,2,3
39303,COMP-02457,2024,Q3,22.53,6.06,8.65,5.66,1,1,4
39304,COMP-02457,2024,Q4,16.01,5.72,11.02,6.8,3,1,0
39305,COMP-02457,2025,Q1,32.17,6.46,10.32,2.33,3,3,4
39306,COMP-02457,2025,Q2,25.33,5.51,5.12,0.79,1,1,3
39307,COMP-02457,2025,Q3,42.83,5.06,11.99,3.63,2,2,2
39308,COMP-02457,2025,Q4,39.97,5.25,10.15,4.24,3,4,3
39309,COMP-02457,2026,Q1,15.46,4.4,16.74,4.51,3,2,4
39310,COMP-02457,2026,Q2,25.88,5.01,15.15,5.56,2,4,5
39312,COMP-02457,2026,Q4,52.82,6.19,13.19,4.66,4,4,9
39313,COMP-02458,2023,Q1,25.86,5.03,5.18,5.26,0,0,1
39314,COMP-02458,2023,Q2,17.87,4.44,4.81,2.47,0,0,0
39315,COMP-02458,2023,Q3,25.26,4.56,17.71,6.11,0,0,0
39316,COMP-02458,2023,Q4,0.31,5.59,2.49,2.11,0,0,0
39317,COMP-02458,2024,Q1,17.49,6.16,0.0,0.25,0,0,0
39318,COMP-02458,2024,Q2,23.11,4.08,20.54,2.73,1,0,0
39319,COMP-02458,2024,Q3,33.62,7.11,11.57,2.51,0,0,1
39320,COMP-02458,2024,Q4,14.44,5.26,0.41,0.75,0,0,0
39321,COMP-02458,2025,Q1,19.72,5.47,0.0,0.0,0,0,0
39322,COMP-02458,2025,Q2,45.85,3.77,18.19,2.28,0,0,1
39324,COMP-02458,2025,Q4,21.94,4.47,32.3,11.12,1,0,1
39325,COMP-02458,2026,Q1,39.52,4.73,18.3,6.16,0,0,0
39326,COMP-02458,2026,Q2,33.31,4.65,16.46,5.75,0,0,0
39327,COMP-02458,2026,Q3,12.06,5.97,17.82,6.08,0,0,1
39328,COMP-02458,2026,Q4,37.31,5.08,24.24,6.17,1,0,1
39329,COMP-02459,2023,Q1,45.62,7.37,23.05,8.87,140,140,126
39330,COMP-02459,2023,Q2,45.47,7.05,17.31,7.55,85,94,143
39331,COMP-02459,2023,Q3,40.91,5.38,29.22,8.61,150,146,342
39332,COMP-02459,2023,Q4,52.58,5.78,32.82,11.14,168,191,298
39333,COMP-02459,2024,Q1,53.57,5.02,18.05,7.68,55,153,151
39334,COMP-02459,2024,Q2,48.99,5.08,21.12,7.89,92,172,219
39335,COMP-02459,2024,Q3,55.17,7.39,12.82,8.81,54,144,179
39336,COMP-02459,2024,Q4,61.04,6.09,23.9,8.33,84,129,173
39337,COMP-02459,2025,Q1,32.63,4.75,24.71,5.29,136,122,233
39338,COMP-02459,2025,Q2,39.31,5.69,26.4,9.67,89,160,289
39339,COMP-02459,2025,Q3,45.04,4.83,19.92,6.53,107,115,224
39341,COMP-02459,2026,Q1,54.72,7.43,17.15,8.7,106,169,317
39342,COMP-02459,2026,Q2,62.84,6.87,45.25,16.22,238,190,282
39343,COMP-02459,2026,Q3,34.36,6.77,29.83,11.32,129,175,322
39344,COMP-02459,2026,Q4,67.85,5.65,44.08,12.73,195,155,269
39345,COMP-02460,2023,Q1,56.53,5.48,15.45,2.38,30,34,51
39346,COMP-02460,2023,Q2,59.72,5.38,18.9,8.2,31,18,56
39348,COMP-02460,2023,Q4,65.72,4.57,15.73,8.58,19,30,34
39349,COMP-02460,2024,Q1,28.16,4.49,11.46,3.31,19,16,48
39350,COMP-02460,2024,Q2,57.76,4.89,8.1,3.08,18,20,0
39352,COMP-02460,2024,Q4,47.9,6.52,6.8,1.45,0,10,41
39353,COMP-02460,2025,Q1,57.91,6.08,21.27,6.79,23,33,56
39355,COMP-02460,2025,Q3,49.8,4.8,7.52,3.3,10,9,20
39356,COMP-02460,2025,Q4,62.54,4.58,0.25,1.22,1,21,23
39357,COMP-02460,2026,Q1,39.51,5.33,8.67,4.74,19,17,19
39358,COMP-02460,2026,Q2,43.94,6.05,10.29,4.41,17,18,37
39359,COMP-02460,2026,Q3,76.54,4.91,9.38,4.94,18,28,19
39360,COMP-02460,2026,Q4,65.51,5.62,12.48,5.4,18,23,60
39361,COMP-02461,2023,Q1,43.13,7.04,12.15,2.15,1,2,1
39362,COMP-02461,2023,Q2,32.85,5.1,16.17,4.51,1,1,2
