response_id,remote_work_percentage,employee_satisfaction_score,reskilled_employees
99309,59.38,6.4,65
99310,32.93,6.07,71
99311,56.74,6.82,69
99312,32.29,5.62,85
99313,51.03,5.68,2
99314,59.92,4.65,6
99315,75.33,5.54,2
99316,50.01,5.42,2
99317,57.43,4.56,3
99318,59.07,5.22,4
99321,58.48,5.27,7
99322,29.68,5.64,1
99323,60.27,5.08,3
99324,60.63,6.15,3
99325,60.98,6.18,8
99326,41.88,5.56,2
99327,55.61,6.66,5
99328,73.95,5.14,4
99329,58.22,6.84,315
99330,25.55,5.41,75
99331,43.48,6.22,672
99332,31.62,5.54,307
99333,49.2,5.31,154
99334,57.52,5.73,279
99335,31.2,5.66,475
99336,16.81,5.05,274
99337,39.67,7.18,317
99338,57.29,6.44,515
99339,36.55,5.6,611
99340,55.79,5.06,250
99342,42.67,5.43,520
99343,55.49,6.65,284
99344,43.26,5.47,508
99345,48.32,6.42,131
99346,9.95,5.2,110
99347,44.69,5.12,96
99348,59.8,6.41,187
99349,52.78,6.94,171
99350,53.2,5.27,150
99351,31.08,6.42,93
99352,49.16,5.49,291
99354,46.58,5.57,187
99355,47.34,7.01,122
99356,39.0,7.12,0
99357,16.5,7.08,153
99358,53.6,3.61,128
99359,54.48,5.44,212
99360,63.37,6.75,309
99361,40.79,5.25,32
99362,59.92,6.09,35
99363,50.79,5.37,13
99364,75.18,5.5,30
99365,57.47,5.73,8
99366,67.7,4.89,23
99367,65.64,5.51,8
99368,50.69,6.89,21
99369,61.13,3.8,38
99370,42.12,5.03,12
99371,58.09,5.2,4
99372,54.58,4.48,17
99374,73.33,6.89,30
99375,41.18,4.81,23
99376,63.97,4.63,42
99377,12.36,4.86,18
99378,30.27,4.78,20
99379,39.56,6.24,14
99380,38.41,5.21,22
99381,30.24,5.99,17
99382,37.21,4.88,9
99383,39.78,6.49,8
99384,39.75,6.12,14
99385,56.37,6.06,10
99386,41.95,6.68,20
99387,38.57,5.61,25
99388,46.61,5.58,12
99389,49.4,6.4,20
99390,21.31,4.58,5
99391,31.49,5.83,7
99392,25.29,4.1,0
99393,26.25,5.33,10
99394,45.92,5.94,18
99395,36.87,4.82,12
99396,21.81,4.14,5
99397,33.94,5.5,6
99399,39.86,5.38,3
99400,53.47,6.2,3
99401,55.85,6.05,9
99402,72.45,5.81,16
99403,44.5,5.26,12
99404,27.31,4.12,6
99406,55.07,5.57,7
99407,27.19,5.82,8
99408,28.08,5.86,1
99409,70.59,4.95,4
99410,68.17,6.06,3
99411,55.74,5.78,7
99412,58.5,4.14,4
99413,64.7,3.11,3
99414,59.27,5.03,5
99415,40.46,5.26,4
99416,56.0,5.84,2
99417,63.16,6.79,4
99418,43.54,6.26,2
99419,52.14,6.08,3
99420,64.72,5.17,8
99421,60.58,6.64,3
99422,61.32,3.92,2
99423,70.85,6.01,6
99424,57.02,5.88,5
99425,35.78,6.2,209
99426,34.54,5.42,145
99427,34.69,6.07,140
99428,23.17,5.8,90
99429,48.94,5.9,180
99430,43.55,4.41,205
99431,31.43,5.86,30
99432,36.95,5.59,144
99433,54.93,6.48,159
99434,34.88,6.44,89
99435,58.07,5.03,107
99436,52.49,6.04,44
99437,39.8,6.08,107
99438,29.95,6.5,203
99439,47.92,5.52,169
99440,55.39,5.02,177
99441,42.15,5.56,27
99443,42.17,7.06,78
99444,42.27,3.48,21
99445,40.32,4.63,16
99446,47.87,6.14,58
99447,35.81,4.58,46
99448,32.7,5.68,53
99449,53.59,5.01,28
99450,39.48,5.35,26
99451,36.4,4.97,86
99452,37.0,6.27,27
99453,47.02,7.03,94
99454,45.76,6.12,72
99455,39.48,5.53,27
99456,36.77,4.97,52
99457,47.85,5.36,59
99458,49.33,7.04,90
99459,42.84,4.62,59
99460,72.54,6.4,60
99461,49.14,5.57,38
99462,36.79,5.29,27
99463,60.19,4.8,8
99464,51.97,4.94,63
99465,56.7,5.02,49
99466,63.42,6.88,52
99467,16.92,6.29,65
99468,63.07,6.0,42
99470,33.92,5.5,54
99471,46.11,7.11,35
99472,51.04,5.37,0
99473,75.38,6.54,15
99474,51.44,7.25,6
99475,71.86,5.69,16
99476,49.94,5.01,12
99477,57.62,6.67,14
99479,43.5,8.16,8
99480,71.85,4.72,8
99481,60.62,6.5,18
99482,61.27,6.29,8
99483,63.47,7.48,7
99484,69.0,5.94,10
99485,53.78,5.74,19
99487,49.06,4.52,10
99488,77.6,7.8,11
99489,64.71,5.24,855
99490,43.87,4.73,605
99491,65.03,5.48,452
99492,54.3,4.13,494
99493,51.83,5.42,499
99494,45.8,5.31,1206
99495,64.81,6.6,815
99496,72.68,5.58,973
99497,74.22,5.98,825
99498,76.94,4.82,1085
99499,64.43,5.53,518
99500,59.21,6.39,814
99501,65.97,6.4,981
99502,75.74,6.64,1098
99503,87.07,5.78,525
99504,70.32,5.24,515
99505,38.46,5.65,17
99506,35.42,5.09,19
99507,37.79,5.27,14
99508,32.84,4.8,7
99510,45.56,7.32,10
99511,58.27,6.89,9
99512,42.79,6.98,19
99513,52.26,6.24,12
99514,47.15,6.29,19
99515,49.6,7.03,22
99517,30.32,6.36,21
99518,48.77,5.52,12
99519,43.5,6.46,11
99520,36.43,5.17,10
99521,46.93,5.21,0
99522,50.24,6.28,4
99523,50.41,5.11,3
99524,24.94,4.84,3
99525,43.63,4.69,4
99527,34.39,6.08,2
99528,42.61,5.03,3
99529,56.25,6.42,5
99530,40.14,5.96,1
99531,51.7,6.31,2
99532,58.02,6.17,2
99533,48.52,4.47,2
99534,41.56,4.98,2
99535,40.91,5.71,3
99536,58.69,5.54,3
99537,34.9,4.49,1244
99538,31.18,6.41,891
99539,21.02,5.02,497
99540,26.42,5.29,564
99541,31.55,5.84,986
99542,32.04,4.56,329
99543,29.42,4.7,1347
99544,37.88,6.64,715
99545,62.4,6.06,1624
99546,28.56,6.46,1856
99547,28.1,5.36,1329
99548,24.5,5.93,951
99549,53.5,6.94,785
99550,6.09,3.94,1230
99551,54.04,5.09,1769
99552,49.1,6.06,1090
99553,21.27,4.22,6
99554,32.3,3.55,11
99555,35.95,4.92,1
99557,46.11,4.99,13
99558,33.7,7.09,29
99559,35.69,4.52,52
99560,21.39,4.36,18
99561,38.87,5.86,17
99562,38.55,5.6,39
99563,54.17,5.67,50
99564,55.59,5.87,36
99565,32.84,5.66,46
99566,38.45,4.81,52
99567,39.87,6.73,32
99568,35.16,4.71,59
99569,46.42,4.8,15
99570,71.14,6.17,8
99571,55.68,4.82,7
99572,63.86,6.24,34
99574,47.57,5.36,12
99575,62.25,3.92,20
99577,78.32,5.07,16
99578,71.89,7.62,22
99579,81.16,6.03,17
99580,57.78,5.61,12
99581,58.92,6.0,22
99582,64.22,7.17,17
99583,37.93,5.61,11
99584,85.93,6.34,30
99585,45.93,6.22,1
99586,55.47,4.57,2
99587,77.08,5.16,2
99588,57.31,5.73,2
99590,57.96,5.03,2
99591,68.65,6.28,2
99592,40.27,5.93,2
99593,45.68,5.54,2
99594,67.03,6.25,2
99595,62.71,5.34,1
99596,48.39,6.58,2
99598,63.38,5.81,2
99599,40.42,5.37,3
99600,83.05,6.64,3
99601,31.65,5.5,4
99602,31.14,5.42,7
99603,16.25,5.32,5
99604,58.88,5.97,2
99605,55.76,5.46,3
99606,34.47,5.79,7
99607,44.63,6.48,7
99608,24.5,5.48,4
99610,47.44,3.42,0
99611,22.68,4.55,4
99612,48.13,7.39,4
99614,46.95,5.67,3
99615,31.15,5.51,4
99616,32.36,5.93,3
99618,34.05,6.36,11
99619,62.43,5.84,14
99620,60.02,6.46,20
99621,51.09,5.53,13
99622,53.46,6.84,18
99623,60.36,5.09,11
99624,64.43,5.9,11
99625,75.25,4.96,18
99626,46.07,6.61,15
99627,45.43,3.71,6
99628,67.86,5.37,9
99629,69.57,6.92,14
99630,47.99,4.95,6
99631,69.82,4.49,22
99632,60.72,4.98,5
99633,44.72,5.47,18
99634,49.63,5.91,27
99635,49.54,5.72,23
99636,30.62,5.64,20
99637,31.2,5.61,16
99638,48.9,4.67,0
99639,37.3,3.95,9
99640,48.53,4.59,21
99641,48.0,4.94,24
99642,26.53,5.19,33
99643,47.5,5.69,20
99644,28.81,5.14,14
99646,47.43,6.72,14
99647,55.76,4.05,22
99648,48.22,4.86,23
99649,35.84,6.74,8
99650,56.15,5.35,33
99651,35.47,5.22,0
99652,51.74,6.33,48
99653,21.53,5.11,13
99654,43.37,7.7,28
99655,24.59,5.98,44
99656,26.72,5.3,25
99657,44.45,5.77,44
99659,50.3,5.64,50
99660,35.04,4.36,43
99661,35.26,5.23,45
99662,48.56,5.17,17
99663,44.11,6.25,42
99664,35.35,6.41,32
99665,29.41,5.27,2
99666,43.52,5.41,0
99667,31.1,5.88,1
99668,31.52,5.46,3
99669,29.03,4.11,2
99670,42.05,5.38,2
99671,39.6,5.52,3
99672,22.08,4.9,3
99673,53.52,4.98,3
99674,40.45,5.91,3
99675,36.72,6.21,3
99676,43.26,5.32,0
99677,37.89,5.23,5
99678,46.38,5.86,2
99679,48.37,3.62,4
99680,49.37,4.57,1
99681,18.46,4.22,4
99682,53.2,5.37,3
99683,49.38,6.15,5
99684,17.91,6.15,5
99685,38.79,6.01,7
99686,55.67,5.83,7
99687,44.24,6.47,12
99688,54.99,6.4,8
99689,54.31,5.9,4
99690,39.9,6.06,7
99691,41.69,4.22,9
99692,34.35,6.41,9
99693,42.34,6.48,9
99694,33.01,4.92,4
99696,44.7,4.92,8
99697,26.2,6.03,53
99698,15.04,5.35,29
99699,41.99,6.11,13
99700,18.94,6.34,53
99701,43.44,5.3,17
99702,34.85,5.38,0
99703,19.54,4.04,41
99704,16.78,4.42,60
99705,48.93,5.29,51
99706,12.07,4.3,5
99707,41.17,5.25,44
99708,26.82,5.3,69
99709,24.54,5.35,30
99710,37.92,5.49,66
99711,15.44,5.08,38
99712,34.13,6.11,51
99713,24.07,5.35,6
99714,42.73,4.9,8
99716,65.19,5.87,7
99717,32.55,5.41,4
99718,35.31,4.79,8
99719,40.26,5.0,6
99720,61.83,5.89,7
99721,58.19,6.19,7
99722,57.76,6.52,5
99723,63.45,4.39,8
99724,45.2,5.86,3
99725,68.21,5.83,5
99726,45.42,5.37,5
99727,48.7,5.65,6
99728,49.24,6.2,6
99729,43.17,6.47,143
99730,25.76,5.66,214
99731,20.96,4.97,0
99732,19.46,4.85,185
99733,37.05,6.56,126
99734,34.06,5.65,247
99735,32.63,5.57,199
99736,28.57,6.21,294
99737,29.22,5.09,231
99738,16.55,5.54,147
99739,41.37,3.98,230
99740,35.24,5.65,266
99741,25.13,5.94,344
99742,27.34,5.75,218
99743,25.52,4.23,139
99744,39.04,6.09,285
99745,28.08,5.22,24
99746,55.34,5.23,31
99747,65.82,6.36,25
99748,30.57,4.91,42
99749,35.08,5.01,2
99750,44.41,5.32,39
99751,51.02,6.09,31
99752,56.74,3.96,25
99753,32.16,5.92,26
99754,47.17,5.64,30
99755,36.57,5.15,17
99756,37.76,6.06,15
99757,42.26,7.09,19
99758,30.83,5.58,34
99759,52.47,5.8,20
99760,53.33,5.3,31
99761,26.54,5.65,3
99762,53.99,6.17,3
99763,48.01,4.71,2
99764,47.65,5.73,3
99766,41.16,4.46,2
99767,55.2,4.2,6
99769,36.53,4.72,3
99770,32.11,6.15,3
99771,45.52,6.36,2
99772,45.72,6.3,5
99773,29.06,5.06,4
99774,43.23,4.9,3
99775,40.7,5.11,3
99776,35.24,5.69,1
99777,52.45,5.25,1
99778,56.11,6.1,0
99779,67.6,4.27,0
99780,62.13,3.9,1
99781,44.73,6.81,1
99782,49.0,4.58,0
99784,44.42,4.96,1
99785,45.93,5.3,1
99786,37.01,4.76,0
99787,83.2,5.48,1
99788,54.45,4.82,1
99789,43.56,5.68,0
99790,45.53,5.33,0
99791,70.61,5.23,2
99792,30.66,5.12,0
99793,33.62,5.35,7
99794,59.56,6.05,18
99796,52.6,4.39,12
99797,40.57,4.87,0
99798,74.54,5.58,15
99799,58.43,5.85,11
99800,66.82,6.89,11
99801,65.18,6.06,18
99802,47.21,4.99,7
99803,55.26,5.29,13
99804,57.08,5.43,11
99805,48.46,4.95,16
99806,60.17,6.7,8
99807,43.21,4.95,17
99808,58.55,6.35,15
99809,52.05,5.79,742
99810,59.27,7.16,702
99811,27.44,5.86,597
99812,55.22,5.27,623
99813,51.4,5.81,436
99814,48.24,6.74,1013
99815,38.5,5.17,412
99816,51.96,5.57,235
99817,53.93,4.78,529
99818,46.55,6.45,294
99819,41.28,6.3,942
99820,45.34,5.2,848
99821,47.39,4.75,1034
99822,37.42,6.2,1315
99823,52.23,6.05,956
99824,19.09,4.4,565
99825,45.65,6.61,1371
99826,45.61,5.92,1769
99827,57.45,7.01,1371
99828,58.33,5.98,1815
99829,75.54,6.24,2369
99830,61.51,6.14,1510
99831,57.01,5.14,1651
99832,45.31,5.85,2471
99833,66.42,6.79,0
99834,73.28,7.14,1516
99835,54.25,6.0,2032
99836,63.28,7.76,1259
99837,49.17,6.09,2159
99838,75.71,6.29,2142
99839,73.83,5.34,2481
99840,45.98,6.04,2903
99841,36.89,7.43,3
99842,25.64,5.99,1
99843,35.83,5.44,3
99844,31.05,6.26,4
99845,50.43,5.51,3
99846,39.38,5.97,0
99847,28.14,5.1,3
99849,33.11,5.7,3
99850,57.87,6.9,6
99851,47.47,4.7,5
99852,46.63,6.45,4
99853,17.5,4.98,3
99856,30.39,5.75,1
99857,28.87,4.92,49
99858,26.31,5.71,43
99859,23.84,7.06,50
99860,22.66,5.7,65
99861,12.67,7.04,38
99862,27.44,6.34,23
99864,17.73,4.7,29
99866,33.33,5.52,67
99867,30.57,4.9,16
99868,58.31,6.03,23
99869,22.88,4.4,27
99870,25.44,6.53,39
99871,35.34,6.0,18
99872,49.5,5.53,35
99873,28.71,5.76,521
99874,41.18,5.64,583
99875,37.92,6.97,1935
99876,25.64,5.77,678
99877,26.5,5.78,349
99878,38.15,7.21,387
99879,52.96,5.97,921
99880,24.11,6.41,1150
99881,28.58,6.15,564
99882,28.97,6.98,1105
99883,43.34,5.92,843
99884,31.17,4.63,928
99885,35.13,5.57,1088
99886,43.9,5.96,1260
99887,43.12,6.7,1233
99888,54.23,4.38,468
99889,47.23,5.42,874
99890,35.16,6.18,1051
99891,30.75,6.05,1224
99892,38.24,5.42,1541
99893,41.86,5.71,1247
99894,36.86,5.11,516
99895,30.83,6.46,1050
99896,12.36,6.08,1674
99897,33.2,5.28,1622
99898,51.71,5.8,1844
99899,33.12,5.82,1356
99900,33.33,5.85,357
99901,35.86,6.37,887
99902,26.06,4.09,699
99903,25.79,6.34,1315
99904,42.58,5.89,2174
99905,36.9,7.16,29
99906,33.91,5.01,24
99907,36.44,5.29,28
99908,40.61,5.82,9
99909,32.44,6.33,13
99910,39.03,5.13,20
99911,32.97,3.88,18
99912,38.34,6.46,17
99913,32.95,5.2,7
99914,40.0,4.62,19
99915,46.35,6.29,21
99916,41.76,6.27,30
99917,41.23,5.65,13
99918,52.37,6.32,18
99919,47.36,5.92,30
99920,52.85,5.78,12
99921,37.15,4.95,8
99922,49.95,6.04,7
99923,38.25,4.21,9
99924,25.09,5.4,8
99925,26.01,5.8,2
99926,27.89,4.65,1
99927,31.89,5.15,8
99928,40.43,4.67,1
99929,39.8,5.94,13
99930,30.06,5.36,9
99931,34.24,7.14,3
99934,24.95,4.61,3
99935,31.51,6.2,5
99936,48.39,4.86,3
99937,44.45,6.43,7
99938,30.8,4.51,7
99939,36.61,4.83,9
99940,52.15,5.28,2
99941,31.29,7.02,3
99942,36.31,4.45,6
99943,48.12,6.3,8
99944,20.34,6.32,4
99945,16.38,4.56,1
99946,36.75,5.76,3
99947,46.85,6.46,4
99948,18.17,5.28,0
99949,38.45,6.13,7
99950,30.08,5.6,6
99951,41.29,5.91,8
99952,51.2,5.23,3
99953,55.85,7.6,63
99954,46.63,6.78,70
99955,49.31,6.12,88
99956,60.66,6.57,55
99958,49.69,6.9,65
99959,60.33,4.76,3
99960,53.38,6.02,92
99961,36.02,6.59,66
99962,60.62,6.0,98
99963,27.29,6.42,22
99964,65.29,6.33,65
99965,62.08,5.86,63
99966,46.22,7.28,47
99967,71.98,5.82,69
99968,65.26,5.44,65
99969,28.8,5.79,3
99970,35.75,6.15,10
99971,51.77,5.78,10
99972,39.51,7.56,8
99973,46.21,6.84,9
99974,46.33,6.14,3
99975,63.93,5.44,6
99976,43.67,6.32,10
99979,43.81,5.1,5
99980,50.66,5.54,7
99981,43.48,6.51,8
99982,52.7,5.37,10
99983,49.53,5.64,7
99984,62.92,6.5,10
99985,60.34,7.33,6
99986,61.3,5.04,0
99988,40.16,6.8,11
99989,54.74,5.53,3
99990,43.98,5.47,1
99991,57.4,5.36,5
99992,63.1,5.01,10
99993,50.18,4.95,3
99994,60.71,5.95,5
99995,50.09,5.33,7
99996,53.13,6.08,1
99997,49.54,5.09,7
99998,57.74,5.45,3
99999,64.06,5.65,11
100000,33.98,5.11,3
100001,42.37,4.4,79
100002,58.22,5.07,53
100003,33.7,5.4,60
100004,57.57,6.03,66
100005,42.65,6.58,40
100006,29.62,4.96,43
100007,32.74,5.4,80
100008,57.12,5.15,27
100009,59.67,6.7,75
100010,72.9,7.1,102
100011,57.83,7.2,25
100012,58.63,5.71,100
100013,40.68,6.31,61
100014,36.42,4.94,77
100015,56.24,6.09,74
100016,66.28,7.09,64
100017,28.54,5.66,2
100018,36.67,4.5,5
100019,34.5,6.98,3
100020,60.55,6.31,4
100021,43.21,6.28,6
100022,42.77,6.52,8
100023,38.8,6.81,5
100024,36.19,4.86,6
100025,40.19,5.44,2
100027,29.65,4.78,5
100028,35.94,5.82,5
100029,50.33,5.6,5
100030,37.95,6.09,3
100031,49.76,6.71,7
100032,53.74,5.53,7
100033,46.78,5.1,1166
100034,76.76,5.62,1509
100035,64.71,4.43,1190
100036,58.83,5.41,956
100037,64.86,5.54,2123
100038,53.16,5.76,1381
100039,74.84,7.22,2776
100040,59.6,6.8,1234
100041,66.84,5.83,1319
100042,66.18,7.24,1483
100043,73.7,6.79,1666
100044,49.3,4.49,1234
100045,82.25,6.03,1937
100046,56.64,6.09,1945
100047,77.5,6.82,1718
100048,76.02,7.46,1614
100049,49.76,5.76,282
100050,51.94,4.34,304
100051,33.02,5.53,298
100052,40.12,4.99,194
100053,68.66,6.0,441
100054,75.88,6.28,333
100055,36.64,6.22,196
100056,36.22,6.31,72
100057,30.26,4.2,197
100058,34.79,6.17,113
100059,26.51,4.3,244
100060,60.3,5.41,553
100061,54.1,6.95,339
100063,59.82,4.95,290
100064,63.75,7.05,369
100065,56.09,6.5,8
100066,62.19,5.7,8
100067,32.18,5.76,3
100068,36.04,4.75,0
100069,57.73,5.23,7
100070,48.15,5.85,8
100071,66.46,6.05,6
100072,50.46,5.58,10
100073,36.41,4.45,8
100074,51.93,7.22,13
100075,58.18,5.8,8
100076,58.52,5.82,8
100077,36.28,5.28,4
100078,43.89,6.52,10
100079,59.33,5.71,8
100080,35.94,5.67,3
100081,33.48,5.41,7
100082,45.41,7.44,29
100084,54.86,5.5,9
100085,31.23,5.26,4
100086,39.59,4.79,11
100087,43.3,6.63,19
100088,41.94,4.91,9
100090,35.88,7.13,23
100091,33.99,4.09,8
100092,48.82,6.03,3
100093,50.63,5.67,12
100094,48.38,6.16,13
100095,43.56,4.73,5
100096,67.58,5.15,25
100097,42.9,5.07,21
100098,27.75,5.05,19
100099,17.86,4.76,32
100100,31.11,3.78,35
100101,33.45,4.75,20
100102,43.02,5.72,38
100104,31.58,6.37,19
100105,35.5,4.72,21
100106,39.07,4.4,27
100107,40.83,6.27,0
100108,27.72,4.61,0
100109,40.71,4.71,14
100110,53.46,5.48,84
100111,46.55,6.16,5
100112,47.65,4.87,7
100113,31.2,4.36,2
100114,50.88,5.32,1
100115,37.37,6.18,1
100116,21.55,5.52,0
100117,25.25,5.56,1
100118,45.46,5.21,2
100119,24.83,6.41,0
100120,34.02,4.6,1
100121,26.48,5.52,1
100122,51.6,4.15,1
100123,41.65,5.29,2
100125,46.92,6.53,1
100126,37.13,5.12,3
100127,44.39,6.69,1
100130,9.27,4.82,42
100131,29.85,4.32,76
100132,28.25,5.28,25
100133,30.74,6.33,3
100134,28.2,5.04,18
100135,21.11,5.7,90
100136,24.91,6.4,28
100137,41.98,5.3,101
100138,36.36,4.91,48
100139,31.12,4.72,24
100140,42.87,5.65,56
100141,27.2,5.9,58
100142,30.59,6.56,41
100143,29.42,5.01,29
100144,30.85,5.88,46
100145,35.98,5.51,13
100146,52.81,4.65,8
100147,33.12,5.48,35
100148,38.02,4.1,19
100149,43.7,3.37,22
100150,38.62,5.22,22
100151,58.21,5.3,15
100152,30.85,5.35,10
100153,31.17,5.48,24
100154,23.98,4.98,0
100155,40.71,6.11,0
100156,33.82,4.33,23
100157,41.94,5.55,15
100158,59.39,4.76,30
100160,33.45,4.05,39
100161,29.28,6.29,20
100162,30.59,3.97,6
100163,37.34,4.52,0
100164,40.57,5.79,13
100165,42.39,6.14,31
100166,30.89,5.54,11
100167,28.31,4.09,18
100169,45.78,6.19,25
100170,17.9,5.73,10
100171,43.46,5.73,20
100172,22.72,6.14,0
100173,26.41,6.35,13
100174,31.29,5.03,12
100175,40.39,6.63,12
100176,25.94,4.97,14
100177,73.9,6.88,2
100178,57.34,5.35,1
100179,56.63,5.17,0
100180,58.12,5.8,2
100181,46.57,7.37,2
100182,62.61,6.34,2
100183,54.89,5.3,1
100184,64.47,6.61,3
100185,69.81,4.0,1
100186,67.02,4.74,2
100187,65.57,6.67,3
100188,69.64,4.62,1
100189,57.86,5.79,2
100190,67.78,5.31,3
100191,43.7,5.31,2
100192,38.99,4.21,2
100193,51.93,4.93,1
100194,32.44,4.85,3
100195,67.21,5.77,2
100196,38.59,4.92,5
100197,53.72,5.84,6
100198,51.8,5.33,5
100199,52.73,4.41,5
100200,45.96,4.56,0
100201,34.96,6.2,9
100202,40.84,6.38,8
100203,39.51,5.58,1
100204,54.46,6.1,6
100205,35.26,4.66,5
100206,42.4,5.58,4
100207,40.31,5.76,3
100208,57.57,5.99,6
100209,36.47,3.94,375
100210,41.4,6.13,771
100211,61.08,5.59,1085
100213,40.6,6.53,720
100214,55.66,6.0,694
100215,38.1,5.09,1269
100216,39.44,4.7,664
100217,36.15,5.95,82
100218,47.5,4.37,1364
100219,71.4,6.14,1082
100220,43.03,6.77,597
100221,69.5,6.52,1389
100222,38.8,4.7,1182
100223,36.48,4.96,1299
100224,59.79,6.05,1345
100225,30.61,6.01,32
100226,39.97,4.96,76
100227,40.24,5.38,51
100228,31.57,6.44,0
100229,30.53,5.42,29
100230,62.47,5.06,66
100231,56.16,3.7,67
100232,48.04,4.91,47
100233,35.84,5.32,27
100234,43.75,7.05,52
100235,47.71,5.09,33
100237,45.31,5.6,57
100238,39.29,6.13,16
100239,43.13,4.52,65
100240,45.82,5.39,43
100241,33.67,6.15,47
100242,42.62,5.68,14
100243,31.09,5.83,19
100244,58.03,4.32,39
100245,60.15,6.34,45
100246,44.61,6.5,50
100247,62.14,6.9,9
100248,59.48,5.1,42
100249,59.79,7.26,38
100250,55.15,4.43,53
100251,47.87,5.35,33
100252,58.15,6.04,8
100253,45.99,4.68,13
100254,44.93,5.47,66
100255,52.98,6.14,13
100256,41.09,7.39,53
100257,64.95,5.31,5
100258,63.08,4.8,1
100259,83.26,4.89,6
100260,63.16,6.86,7
100262,75.83,4.3,7
100263,66.56,5.68,9
100264,66.33,5.46,11
100265,59.91,7.63,11
100266,60.32,5.18,12
100267,85.65,7.36,6
100268,49.41,5.4,6
100269,80.96,6.88,8
100270,74.52,4.79,10
100271,65.64,3.9,7
100272,72.54,6.71,9
100273,20.07,6.47,1023
100274,24.38,5.54,1955
100275,47.68,5.37,910
100276,33.48,4.36,766
100277,31.53,7.77,988
100278,34.18,5.97,848
100279,20.67,6.53,727
100280,47.62,4.89,1128
100281,55.86,6.7,1552
100282,46.49,4.71,1447
100283,34.82,4.73,598
100284,27.6,6.78,970
100285,37.77,5.54,502
100286,42.59,6.04,1037
100287,40.34,6.08,163
100288,30.42,5.98,599
100289,35.57,5.45,63
100290,50.91,5.25,23
100291,28.38,6.35,14
100292,45.7,7.15,23
100293,34.28,6.27,12
100294,30.89,6.13,51
100295,37.76,3.33,19
100296,64.22,5.26,60
100297,38.4,3.95,71
100299,57.97,5.86,0
100300,43.07,6.16,24
100302,41.63,5.59,0
100303,37.01,3.66,5
100304,58.2,5.35,46
100305,36.3,4.75,0
100306,24.83,3.65,1
100307,26.98,5.53,0
100308,37.09,4.84,1
100309,47.42,5.72,2
100310,32.93,6.63,2
100311,36.46,5.18,0
100313,38.12,3.88,1
100314,37.99,4.58,0
100315,40.15,4.99,1
100316,57.85,5.05,1
100317,35.84,4.39,0
100318,29.7,5.5,0
100320,35.68,5.41,1
100321,25.09,4.19,15
100322,28.73,4.59,0
100323,26.23,4.69,13
100324,16.21,3.88,7
100325,27.12,5.62,11
100326,31.78,5.19,9
100328,29.3,4.2,0
100329,47.61,4.66,26
100330,30.52,4.79,17
100331,29.16,5.15,8
100332,34.98,5.13,18
100333,45.15,5.73,5
100334,31.52,5.67,5
100335,39.33,4.19,9
100336,17.6,5.82,16
100338,24.71,4.72,36
100339,34.67,5.31,28
100340,32.44,5.01,45
100341,47.64,5.15,59
100342,37.26,5.78,0
100343,33.29,4.32,27
100344,46.06,5.57,73
100345,27.53,5.18,21
100346,43.96,6.15,74
100347,48.2,5.21,60
100348,32.58,4.21,41
100349,21.54,6.45,52
100350,42.67,5.96,31
100351,38.35,5.11,23
100352,22.75,5.06,2
100353,29.52,5.93,19
100354,55.15,6.78,38
100355,55.53,5.71,26
100356,46.04,5.42,28
100358,37.36,5.58,20
100359,59.46,5.94,31
100360,51.56,3.67,11
100361,37.16,6.51,9
100362,44.88,5.16,17
100363,59.17,5.54,44
100364,33.64,5.12,27
100365,27.37,4.64,18
100366,35.02,6.1,12
100367,59.96,5.25,20
100368,42.51,5.13,26
100369,31.97,5.49,1
100370,40.22,4.76,1
100371,58.04,6.38,3
100372,66.76,7.02,2
100373,49.56,6.75,1
100374,65.25,6.38,1
100375,47.36,6.86,2
100376,43.44,5.5,2
100377,30.11,5.14,3
100378,49.7,5.45,1
100379,52.48,4.41,1
100380,33.24,5.63,0
100381,49.51,5.6,1
100382,67.58,6.08,1
100383,57.86,5.15,2
100384,37.27,5.43,1
100385,75.51,3.97,737
100386,78.92,7.0,419
100388,57.81,6.05,783
100389,55.14,5.7,650
100390,71.33,5.44,532
100391,69.02,5.36,402
100392,82.16,7.1,699
100393,57.48,5.34,931
100394,58.92,6.0,920
100395,68.19,6.84,700
100396,45.58,6.76,716
100397,51.25,5.97,772
100398,56.71,6.07,777
100399,86.72,6.41,349
100400,47.73,5.0,667
100402,52.46,4.74,0
100403,38.66,5.03,0
100404,35.71,7.65,1
100405,34.2,5.2,0
100406,56.56,5.61,1
100407,41.83,5.18,1
100408,33.46,6.04,1
100409,39.8,5.03,1
100410,36.51,6.3,1
100411,48.71,4.94,0
100412,59.66,4.37,0
100413,39.19,5.42,1
100414,52.45,6.58,1
100415,37.86,6.3,1
100416,50.35,7.03,0
100417,48.3,6.36,76
100419,43.41,6.27,54
100420,34.08,5.76,9
100421,16.66,5.39,45
100422,36.87,6.08,41
100424,37.02,5.47,60
100426,34.56,6.16,111
100427,40.74,4.71,68
100428,44.9,7.2,80
100429,32.26,6.33,64
100430,15.93,7.17,81
100431,48.62,4.09,51
100432,29.08,4.94,35
100433,54.4,5.73,4
100434,11.93,5.47,2
100437,47.57,5.75,3
100438,30.65,7.0,2
100439,24.11,7.07,1
100440,36.79,5.42,2
100441,52.09,6.23,2
100442,51.33,4.52,2
100443,19.25,6.61,1
100444,43.88,5.82,2
